# κ κ_c ℽ g ΔE
4.594268525431034712e-04 3.351946298562972213e-05 5.082159456277760522e-03 1.320894019665880617e-02 1.889909901352194055e+00
5.383626771031725959e-04 3.055791465180030214e-05 7.754025550223639547e-03 1.331104560480726902e-02 2.126680132560073044e+00
2.322250317211654283e-04 1.886583537561848902e-05 7.402504300820391889e-03 1.271188662704068537e-02 1.944325250414726369e+00
4.842534761678871568e-04 2.689894397796556403e-05 5.241393934200318239e-03 1.210578900398177546e-02 2.066246095417330508e+00
4.352701976403592363e-04 1.877581003737544541e-05 7.327192502540196689e-03 1.217854924154946651e-02 2.292925103186301161e+00
2.636485928695356988e-04 2.711719330127059093e-05 5.346362487441073084e-03 1.331821920765413961e-02 1.817434541739412879e+00
2.797774234194217455e-04 3.382068543735582502e-05 5.831381579608509690e-03 1.316479454529443857e-02 2.083701197663280436e+00
5.758178745527815995e-04 2.752799129309020158e-05 7.358848166566889920e-03 1.272380092527753206e-02 2.019634013922285032e+00
2.860122893472894943e-04 1.888381936814238825e-05 5.918577728269130284e-03 1.263007511939735934e-02 2.163712871086318046e+00
5.207649955012867140e-04 1.738991265276393889e-05 6.418260583308852026e-03 1.302148742032336291e-02 2.070728041137735342e+00
5.644083428256637660e-04 3.074306135767279483e-05 6.077000159591851823e-03 1.292709427456739495e-02 2.000459947518569592e+00
5.739652358957443015e-04 3.405163735478642349e-05 7.988948337724711968e-03 1.204436241429256323e-02 1.810700348931608694e+00
3.335575451314168457e-04 2.488425920209659558e-05 5.038322209547293172e-03 1.270796864797407028e-02 2.282546177129421316e+00
2.389089718418563628e-04 1.938865102510766475e-05 7.498664954820551121e-03 1.330807692095459065e-02 1.865601461315438581e+00
3.659733744140097390e-04 2.416445443659950360e-05 6.820571187708028039e-03 1.269308944678362687e-02 2.152926594164733309e+00
4.183823758742668446e-04 1.577035219226121822e-05 7.107030381344678349e-03 1.336020990928358208e-02 2.018725739855383505e+00
5.451800757358932865e-04 3.101773610009204497e-05 6.691041494029591544e-03 1.152714667745905787e-02 2.251655691761382361e+00
3.182556950024409415e-04 3.331049163305274755e-05 5.650679795623981226e-03 1.194097220715164588e-02 2.038003746506694469e+00
3.612057515349496916e-04 3.381436125139049439e-05 7.298294592227748054e-03 1.220660359124015742e-02 2.081022594240064638e+00
6.113748376308154354e-04 1.971834105343094951e-05 7.863490308825594327e-03 1.255158691031796857e-02 2.378224091190477729e+00
4.007243204633481127e-04 2.572345559978540436e-05 7.638740338968144986e-03 1.209652386965366123e-02 1.849820988962892709e+00
6.266660390371954666e-04 2.166302360242349510e-05 5.665944069265872567e-03 1.340515980713993111e-02 2.142771893504399117e+00
3.628511934192750346e-04 2.125450990848076183e-05 6.661052404636482946e-03 1.224236536164116998e-02 2.213281285872456650e+00
5.500925245695157187e-04 1.938983252001528096e-05 6.955817820783994146e-03 1.247474123698037902e-02 2.299133668830411370e+00
4.215004936230473307e-04 2.586120157733489051e-05 5.362282080155012301e-03 1.188477865134389584e-02 1.849089745673989205e+00
5.560153840544086994e-04 2.748014981448822913e-05 6.000489094777844770e-03 1.205278658813330010e-02 2.306052115343489639e+00
5.579806782482030648e-04 1.625228353375076818e-05 5.406617444014123926e-03 1.192498470194535559e-02 1.826841031231248635e+00
3.635250282488859913e-04 2.882062290255133554e-05 5.129914942976206843e-03 1.267574293116050833e-02 2.244254795436726013e+00
2.408579174195069549e-04 3.093456224756165843e-05 7.187442262650100069e-03 1.268471591146016000e-02 2.043537618621658947e+00
3.477708919620599434e-04 2.902548244878962533e-05 6.313793210235408779e-03 1.181164675279977941e-02 2.395737019803946488e+00
6.189859527054197190e-04 2.563276466954247641e-05 6.700261661042900864e-03 1.339376039333041099e-02 2.036398800143701671e+00
5.534253979913696456e-04 2.114938105191260546e-05 6.679426732237522812e-03 1.253986887077969230e-02 2.106065956021128560e+00
5.042638369059231638e-04 2.515637032079265443e-05 7.792887713295126167e-03 1.179423602435019508e-02 2.320939912279944117e+00
3.709698709255812923e-04 2.665922205687862561e-05 6.056479693498182520e-03 1.158755977601331165e-02 2.355747884408805781e+00
4.215329273362141273e-04 2.826217498229039116e-05 5.354742293763231631e-03 1.160690429602076641e-02 2.188066378365626008e+00
2.802617067396725005e-04 2.386801684736876832e-05 7.684139577338988669e-03 1.247143558129353881e-02 2.301215939593701965e+00
4.533339456421988690e-04 3.235450148890777568e-05 7.843571986679275312e-03 1.150109506781182844e-02 1.915561757616155658e+00
3.356560968552119335e-04 1.776538914606810187e-05 7.078947099373980763e-03 1.292391255558961692e-02 2.172770653060362545e+00
3.381561436875341400e-04 3.213418610800648887e-05 5.863349185338808008e-03 1.205853125803628065e-02 2.135362567378782828e+00
2.105921821367802730e-04 1.525514070513317012e-05 5.437649917335361446e-03 1.157294130116869914e-02 1.917446096058142313e+00
3.534651235585247581e-04 2.367692369614418516e-05 7.514322760394456097e-03 1.255516448336548019e-02 2.173349587451824050e+00
2.167608379072277921e-04 2.102607669962683193e-05 5.450496282363405214e-03 1.154284015862790634e-02 1.987123993950628442e+00
3.015628510966801221e-04 2.558622587104649815e-05 6.212235623773642960e-03 1.281575298298276606e-02 1.832357755638812424e+00
5.032399473020784117e-04 3.113050337678901786e-05 7.489109822856542323e-03 1.240696612119578275e-02 2.304189216572146481e+00
4.747662729067878267e-04 2.360970128996116830e-05 6.776357707827538115e-03 1.239446742758429885e-02 2.016731845336066531e+00
4.217072465532768245e-04 3.444372713355341691e-05 7.550817971652120340e-03 1.242878134393011688e-02 2.398367582165421119e+00
4.904957339787491700e-04 3.336590473043672358e-05 5.996288635734278380e-03 1.330095865376232887e-02 2.022684131813332176e+00
2.772076813493250681e-04 2.221262913736943582e-05 6.581538193900602664e-03 1.157395361125797273e-02 2.150430896928704261e+00
5.375794092005855770e-04 2.305973464088494692e-05 7.515452910932190513e-03 1.170261794098110403e-02 1.964402550925179236e+00
2.804333274452615690e-04 2.782260910687290304e-05 6.520377535465744605e-03 1.333700949605866326e-02 2.002795163600577855e+00
4.497357638842645888e-04 3.415150991243545567e-05 5.210467308480254238e-03 1.285815604491993315e-02 1.979442591853700417e+00
4.311034511498274663e-04 1.913175885909035670e-05 7.639073467098671938e-03 1.321378730727154789e-02 2.260673143769004856e+00
4.705576080561668607e-04 2.286883551570700706e-05 7.192327429588045787e-03 1.290399165551218974e-02 1.966727303408075000e+00
5.114433004657870053e-04 2.414748643677600243e-05 5.044296514267225355e-03 1.162163486758259479e-02 2.323395205547790443e+00
5.333179004994842822e-04 3.269090312862592789e-05 7.846291035929238780e-03 1.188579422566340624e-02 2.045938459920419561e+00
4.640032427682334090e-04 2.351449821662386964e-05 7.912138113062815170e-03 1.266729454560984978e-02 1.869742207399056166e+00
2.058657180646449709e-04 3.224439727906724674e-05 6.642502731343226212e-03 1.263705126154850145e-02 1.921693547139357250e+00
2.536117024463821435e-04 1.753665699261132147e-05 5.643111824070548045e-03 1.255931239126439544e-02 2.389336791108944702e+00
6.200536604802557410e-04 2.668759016144440290e-05 7.282577902620315444e-03 1.168927846758740195e-02 1.905031374116127774e+00
2.161363662954392847e-04 2.356103766113839539e-05 5.916824641642304608e-03 1.349928768093945630e-02 2.282439729288826324e+00
4.979210162547573247e-04 1.831205160621874242e-05 6.950731033434721061e-03 1.188626695353604996e-02 2.136070895524666113e+00
4.859665225832626896e-04 1.567309216640402930e-05 7.706850473830179418e-03 1.312843817932743753e-02 1.975215181521817520e+00
2.414858502539609297e-04 2.209741604866013868e-05 5.825363044445686783e-03 1.329022147884158754e-02 1.804996192740378591e+00
3.419024245311324097e-04 1.872828019067666099e-05 5.240277999546316158e-03 1.259764449624987785e-02 2.005853640925415515e+00
5.124467387723344921e-04 2.735689685510550123e-05 5.373729089609599087e-03 1.170867798593177612e-02 1.856990980206020714e+00
3.219338282962558523e-04 2.100237350175988192e-05 5.974846983888845199e-03 1.300515802846738227e-02 2.120765683565968729e+00
6.065792471875833302e-04 2.522858963482144709e-05 6.972636593965174726e-03 1.302948169069270343e-02 2.218833830263351015e+00
2.603567081740373683e-04 3.245511976383693646e-05 5.513661790623984246e-03 1.174614139710901915e-02 2.359365399459294022e+00
5.948073630189271328e-04 2.282538351050623573e-05 6.603054058353151866e-03 1.262225993657378753e-02 2.286735667582596054e+00
6.459125620905131369e-04 1.922990760377589578e-05 6.410894221689274024e-03 1.226682996022241019e-02 1.896505857330478717e+00
6.157599543377029498e-04 1.900260987749067445e-05 6.374783150108944557e-03 1.175014797444914709e-02 2.399005991258130521e+00
4.071091045135285364e-04 1.614774952114888802e-05 5.178744090381156434e-03 1.160805058760628825e-02 1.903512428288791636e+00
4.447719810101836242e-04 2.853879389198198330e-05 5.136365148633486102e-03 1.202873684588419423e-02 1.891682608770602458e+00
4.921709174863594547e-04 2.356773517668072249e-05 6.684569394539316596e-03 1.315694529148733055e-02 1.925104944448496003e+00
4.403150952183591729e-04 2.860443925612952254e-05 5.635633307106400341e-03 1.167919436996683880e-02 1.927025291106064797e+00
4.134102596895149152e-04 2.627833119922163107e-05 6.739798874658996242e-03 1.326117406688094927e-02 2.356808413576882089e+00
2.198960646357108427e-04 2.410334243265254558e-05 6.468667982870816846e-03 1.293232576605180852e-02 2.298753968077194898e+00
2.864722351882444942e-04 2.145447416328880407e-05 5.359738563177865629e-03 1.198665547250562374e-02 1.819945018368702261e+00
5.574681839135913700e-04 1.723494634815192969e-05 6.653076251352189885e-03 1.184671604433875855e-02 1.923308611089715958e+00
4.314562086309281096e-04 3.333688622415096340e-05 6.503501422884370824e-03 1.270881513910830304e-02 2.038748743663508556e+00
6.126542157774525661e-04 3.494047510596655956e-05 7.488634493462761194e-03 1.150435621471150062e-02 2.310198777623297950e+00
6.240471202637060816e-04 2.681141103678895388e-05 7.723599607623088392e-03 1.224645463652570404e-02 2.145153779676869821e+00
4.600575400986883648e-04 3.430610585406289423e-05 6.906079170613090359e-03 1.208222421775936167e-02 1.968696023153522434e+00
5.351413186325037824e-04 1.561236293270904494e-05 5.065462837571715719e-03 1.295620538939307696e-02 2.133462110309183313e+00
3.675727223392742616e-04 2.255350468291934582e-05 5.369625321706142894e-03 1.331236087782899057e-02 2.147938180055877666e+00
5.850240566940120759e-04 2.739011115596837512e-05 7.778373073122752529e-03 1.160393797254229142e-02 1.872036914035732025e+00
4.951536103146396677e-04 2.835322847179778678e-05 6.881722954471905865e-03 1.301076039048536248e-02 1.969640081053301017e+00
4.471500040657042617e-04 1.880057077698434791e-05 6.903163174574048280e-03 1.269580901283640095e-02 2.310124438611929065e+00
3.376473123851649917e-04 3.315524175515073264e-05 6.876147581479584957e-03 1.250570272602538439e-02 2.311183171901895150e+00
3.352075737643103867e-04 3.382693494823663284e-05 7.032551402624926187e-03 1.171729052929208932e-02 2.106150746665503171e+00
5.961361329128284613e-04 1.838580377623151056e-05 6.270569096537928835e-03 1.251456791232537225e-02 2.379015524803456572e+00
5.043653645951783754e-04 2.564054101036664486e-05 5.410471870537064340e-03 1.258398193354051155e-02 2.305138835804530828e+00
3.953564053679116288e-04 2.710639329763524414e-05 7.678839309142071121e-03 1.191533535772749605e-02 2.120138431267394097e+00
4.928015974509463142e-04 1.781001645135404644e-05 6.009650434457163015e-03 1.204279350139090404e-02 2.214802039505974651e+00
5.912287277338135975e-04 1.670815076079953861e-05 5.252792025839612619e-03 1.288566483557501176e-02 2.024038650938376094e+00
3.266595883682639175e-04 3.319233131960514367e-05 7.030849546140754622e-03 1.207141499570738193e-02 1.970110104301981746e+00
2.479961462583342218e-04 3.480732453647390783e-05 6.950179657970140083e-03 1.233369778096964076e-02 2.066179427013383307e+00
4.764890680760778402e-04 2.641595864894634495e-05 7.590925922068707948e-03 1.308407211535295503e-02 2.222566364618241419e+00
2.397483697304621166e-04 2.722291906336187458e-05 7.108584547443799750e-03 1.271750268798145338e-02 2.394292865676550530e+00
2.985437045887585038e-04 2.905332051700811790e-05 6.928827168618666155e-03 1.219203203557593998e-02 2.006062612679146540e+00
3.137107596460932384e-04 1.830592335484908462e-05 6.098991224286658477e-03 1.309332686091814989e-02 1.937939069240183443e+00
3.768995880878331893e-04 1.558473916091496225e-05 6.101907511634859643e-03 1.158430722359344439e-02 1.908416743549177674e+00
3.465476983359371465e-04 1.912295943526114538e-05 5.282507674511294563e-03 1.156780351172232574e-02 1.875235429811652921e+00
2.873408089946005543e-04 1.679356569368345182e-05 6.388489977338230978e-03 1.163951314648086627e-02 1.813514056177713218e+00
2.798194898534420963e-04 2.642745099138876823e-05 7.136601627608074247e-03 1.336232024137565949e-02 2.121031854906665348e+00
4.285562100258565369e-04 2.622295374542248959e-05 7.567879776518158380e-03 1.292538291375561199e-02 2.275352327480590908e+00
2.481323855822305073e-04 1.633415985345960789e-05 7.388784356177300131e-03 1.293080571251403396e-02 2.321912612665299136e+00
5.790868944113395115e-04 2.834427888238991053e-05 7.344271613729934367e-03 1.197030505837977724e-02 2.143217261209005908e+00
2.665139306966605960e-04 1.618299066820018219e-05 5.991744194217607511e-03 1.274045256695696508e-02 2.388182046057704788e+00
3.260080505772330211e-04 2.626879478328056377e-05 6.996550013547918681e-03 1.225295023315707554e-02 2.253991375408098463e+00
5.929820499327837467e-04 3.174471756932836504e-05 7.092646269358285002e-03 1.331486898088650624e-02 1.986934673585577071e+00
4.628304312127105163e-04 1.924543501264893561e-05 6.003115007656476855e-03 1.207101976687656279e-02 1.816847375771140971e+00
2.006956873683804238e-04 2.658391998743603763e-05 6.952785714754003768e-03 1.278266410108474388e-02 1.942503370358685366e+00
3.303696590817371110e-04 2.038136779091849929e-05 6.567817577580003889e-03 1.216880375502277407e-02 2.006078147063834916e+00
5.109709142319397409e-04 2.487626891676851602e-05 6.266157138268564630e-03 1.218574575909308656e-02 2.118315766560739721e+00
5.202510707501514006e-04 2.769911131159027577e-05 5.562155864426161778e-03 1.207602976071077763e-02 2.315064506853333093e+00
5.481489976457056684e-04 1.830984801016384656e-05 5.407783506977836656e-03 1.262264333989727288e-02 2.156419932174866272e+00
6.158911135607570732e-04 2.740446142046256572e-05 5.845011998418246299e-03 1.198679007671978568e-02 2.050197552144360724e+00
6.258625630021712833e-04 2.797105427911857403e-05 6.189082203429456704e-03 1.267387019956021932e-02 1.974705599159771285e+00
4.509418086472395063e-04 3.357725797922191552e-05 7.578839548513212690e-03 1.204381669902249673e-02 1.819712663539788666e+00
5.862566253311454322e-04 2.455465035038685459e-05 5.671991912484788609e-03 1.268325936005650252e-02 2.090235860512440702e+00
3.733255725755303721e-04 1.966067833933740367e-05 6.352055760851986997e-03 1.176055398972244634e-02 2.391846758000555351e+00
5.240549199393055397e-04 3.242681829574522138e-05 6.037140088522079291e-03 1.224700393783926047e-02 2.364834673237941498e+00
2.386206760112787365e-04 1.734463597978343273e-05 5.655487987901795799e-03 1.245130040687652748e-02 1.884600971379633449e+00
2.830298571095647090e-04 2.371583825961261826e-05 5.826832078008317359e-03 1.243875603914978110e-02 2.099273812684811169e+00
4.676123748160556422e-04 3.385988185926542323e-05 5.852564501136947248e-03 1.226089497604043212e-02 1.920940960590700630e+00
5.254029658479692118e-04 2.953992337577128412e-05 7.926643885744981410e-03 1.222890227477241992e-02 2.065962859909208582e+00
3.727112812494363546e-04 3.464708530858457336e-05 5.904456272705264387e-03 1.214280408855107629e-02 2.006574345044460195e+00
3.310816289508611157e-04 1.833057732675613997e-05 7.436924994193359721e-03 1.251454207168725685e-02 1.923731169648424943e+00
4.091213202944058271e-04 1.900889326022860734e-05 6.428211840375437289e-03 1.292452338942550946e-02 2.127143137890918911e+00
5.127854636138818537e-04 2.146039390829080325e-05 7.020669419103623549e-03 1.348027063499959884e-02 1.934993554935417359e+00
3.117020721461519726e-04 3.318137302554591056e-05 5.321672561708039838e-03 1.256559862659948137e-02 2.085250926760876311e+00
3.954997455571122519e-04 1.801973627130365157e-05 6.147466014773972712e-03 1.294065363809873692e-02 2.259513359439516478e+00
4.770125169134292352e-04 1.857816289559313655e-05 7.239059910642773807e-03 1.286583675974289215e-02 2.161562687789825965e+00
4.345235755967817451e-04 2.286429228858137945e-05 5.532706364513190547e-03 1.275594058803829547e-02 2.393345764883151539e+00
4.261347406527448605e-04 2.573272356827283362e-05 6.603435983947868876e-03 1.316046202093110878e-02 1.831254636806622482e+00
4.597686760212758980e-04 1.922577124698397096e-05 5.456474627117369539e-03 1.307075787013564291e-02 1.835735877407828065e+00
2.321053419576437618e-04 3.428555400024753353e-05 7.152663435135902213e-03 1.183365794915761451e-02 2.233917705768430739e+00
3.697567606786121694e-04 2.738965311499512868e-05 6.761548701630365824e-03 1.194806245706167037e-02 2.166400093566649865e+00
4.650652765835176653e-04 2.254895173422417071e-05 6.853435254214447839e-03 1.279720635244629284e-02 2.100714569374019902e+00
3.572061940629889807e-04 2.764918616258773827e-05 5.623063996282356286e-03 1.187198300504458022e-02 1.808155841722876023e+00
3.976944615214988922e-04 1.821372969702968452e-05 5.023701709384030024e-03 1.257340502484525710e-02 2.296543474831391318e+00
2.902499561301140666e-04 1.996004568721904837e-05 6.862137185185841412e-03 1.281059587946140575e-02 2.331021510588797696e+00
3.221101418602151075e-04 2.591913856736112443e-05 5.289803172316946342e-03 1.186967014482677094e-02 1.814478824219546871e+00
5.618582346005359784e-04 2.982823427285136546e-05 7.112182629996223471e-03 1.309633632731638762e-02 1.873858366683804455e+00
5.123162837051767208e-04 3.047603628550384856e-05 5.560979016871150059e-03 1.162845354040312369e-02 1.991955759743484267e+00
5.115096809355583170e-04 2.443120989477935975e-05 6.876903168796279220e-03 1.336738073525383687e-02 1.940025192755828742e+00
2.777177369504061602e-04 2.052347739612376491e-05 6.108463906618035594e-03 1.191735615076304662e-02 1.923327251363339485e+00
2.859319221961211812e-04 1.876882373544390710e-05 6.635732496303482775e-03 1.285745856563128356e-02 2.316717507942327892e+00
4.761987633882634611e-04 3.445543207838639712e-05 6.901900052858969681e-03 1.191736546883333768e-02 2.298642354112937713e+00
