# κ ΔE ℽ g
1.650531246211450536e-03 1.142660217584718474e+00 9.839387526951702545e-04 6.183712880433843082e-03
1.338038519586584531e-04 1.220354057567980544e+00 3.727944744866596750e-03 9.978427924357846993e-03
5.637444362803819241e-03 1.310591167003590130e+00 7.383913141886714812e-03 1.087884726009948240e-03
1.051025383803649372e-03 1.043055141441313172e+00 1.222194757659430002e-03 6.422143804659769754e-04
3.384003138311085252e-03 5.126993129489246792e-01 6.985338454719331423e-03 3.467261510328662703e-03
8.753966961727645615e-03 1.455881765043246290e+00 9.518717857778948022e-03 6.450828182892390066e-03
1.845710073249046557e-03 1.258973198022738327e+00 2.717258807284831171e-03 9.059691279345992443e-03
7.822870516696641199e-03 1.437517405400879245e+00 4.260338694573302318e-03 7.448187254283634290e-03
5.592932802755406531e-03 5.464663948046182274e-01 1.226869616767053668e-03 4.263014139290364699e-03
1.596111062713253962e-03 1.007166297473601757e+00 5.205012005462366850e-03 3.120007515880593614e-03
2.770644548897078022e-03 8.670897841101765646e-01 4.888144510836034580e-03 8.717420726869316502e-03
1.007037833801827402e-03 1.392996283364714483e+00 2.484941011606971954e-03 3.031248119521457243e-03
6.692833370051280012e-03 1.163972783389188859e+00 3.406048237098209183e-03 3.391099582421014478e-03
3.285515373055519339e-03 8.381245384363588125e-01 9.641727854697579314e-03 2.556267277724034830e-03
2.190553628548108558e-03 5.852921035253262350e-01 7.686241263260788943e-03 3.651367749574316660e-03
1.362165233652547647e-03 1.089369895728071302e+00 2.188273245858140398e-03 1.233948628701390547e-03
7.782959814527601501e-03 1.407297755833696984e+00 8.692044517210352136e-03 5.009805565915396997e-03
5.874076319134697612e-03 5.956941858472983853e-01 7.901227037590580204e-03 4.745814489118457651e-03
4.143287853828415794e-03 5.564627725593037644e-01 9.400846297440281635e-03 7.022209542159105547e-03
2.956498769297216753e-03 6.359193219726420043e-01 2.228096479613936396e-03 6.285684755798246620e-03
3.066844261494069447e-03 1.062016520263962427e+00 6.616174912915692534e-03 9.581250492533357772e-04
2.761079298751169687e-03 9.608863533887849195e-01 9.027904142318396441e-03 1.594544615854790598e-03
3.216571991674850844e-03 7.771447195958204324e-01 9.807625421267767568e-03 2.864426842749278994e-03
8.563016766115191802e-03 7.062358948251211688e-01 9.972996139349358038e-03 3.729623383959317952e-03
8.089480433284517227e-03 1.242829210654128769e+00 5.548101839508069559e-03 8.937932374938823907e-03
5.917149913348579947e-03 1.355184336600087747e+00 4.498449736713548523e-03 4.427971430529697343e-04
9.777759448260835151e-03 1.343313716298240257e+00 4.968604007738241200e-03 3.587020619757313403e-03
8.167032039809165797e-03 8.726592782988915609e-01 2.181469585998030598e-03 4.856912676945645928e-03
2.563786156491773289e-03 6.303926217605770876e-01 4.464154978020774302e-03 7.279383785212415001e-04
7.933690374100584031e-03 6.943089879214419113e-01 7.608172662874935783e-04 3.382330898655758113e-03
4.863379101319067858e-03 7.916505303624608025e-01 5.676308850591332313e-03 4.543592376351017134e-03
9.990818211455892127e-04 1.200918925059821118e+00 7.716837267694195632e-03 1.573746447677923594e-03
1.047335992379079886e-03 1.199511195082133774e+00 4.601377390089318731e-03 6.461161088039566076e-03
9.797635945390105461e-03 8.751723318026095599e-01 2.302299653679907351e-03 1.291606977476208963e-03
4.009618824943874879e-03 1.368888116883411055e+00 6.008551077425919838e-03 3.637212744682200797e-03
4.158986130121293014e-03 1.060816932617274277e+00 7.866879177552231830e-03 1.070412836697935514e-03
8.733133303967134794e-04 6.695557631419190026e-01 9.565493950551739316e-03 5.643177501734998255e-03
8.319561021596706685e-03 6.590264038230574384e-01 4.913254931665497283e-04 4.319629543242949933e-03
5.686438535055632001e-03 1.024818986160866974e+00 5.342922253269669075e-03 6.278786971387975875e-03
6.037031972747371363e-03 1.290177386807697779e+00 2.225559729898173369e-04 7.138049394988029740e-03
7.761033375612560667e-03 7.814015027387373191e-01 6.063048232840879308e-04 2.439439830592798810e-03
2.049183686664866021e-03 9.017916499721700951e-01 1.849022117221020729e-03 5.823516931112187288e-03
9.614037001600557117e-03 5.487660008230133002e-01 3.601485397927190954e-03 5.693213254399474496e-03
6.565442790146674111e-03 5.116049602396171014e-01 8.384956056740801994e-03 5.515342197774318958e-03
1.699636744343527598e-03 1.246972075603276053e+00 3.771488966888986334e-03 4.480252858839356943e-03
4.570658603222439893e-03 1.354778081521463395e+00 5.685416609416984318e-03 7.865954698219714339e-03
3.148135337754060653e-03 8.257085339308029015e-01 1.497910489444211589e-03 2.990080272639005551e-03
6.193662572436113220e-03 7.062147848055673194e-01 3.386849358992674499e-03 8.569550407692118343e-03
6.879732446508246991e-04 1.279033256385448958e+00 9.731884404960288934e-03 1.838946966081053637e-03
4.089512217623427100e-03 1.464943836510319342e+00 3.651149308963975298e-03 9.018217262026605521e-03
1.497517411313813379e-03 1.104535149413374384e+00 1.329074469872678710e-03 5.908184291717205432e-03
5.599803956944065207e-03 7.175180219780535884e-01 7.354599167799462552e-03 2.757241648189006928e-03
2.580799495720900900e-03 1.237460369195573229e+00 1.780315939998154597e-03 8.077205701110068067e-03
6.511154911247821891e-03 5.390405166324824249e-01 3.516641359387600446e-03 3.984521798630040988e-03
7.060891193131934619e-03 1.287524223619605390e+00 7.446914834969993978e-03 5.745614540370337468e-03
2.122403227603175593e-03 5.027115137577139459e-01 3.313203201016605079e-03 2.307448545030251971e-03
3.932814645706663240e-03 1.345914463174210152e+00 6.233024765566773373e-03 3.864795930049062800e-03
1.079808125907872913e-03 1.245086601893077960e+00 7.188156968072581532e-03 7.296110920791522639e-03
4.661259369293756227e-03 1.463478956922165564e+00 5.999211426795411466e-03 3.199441233981668593e-04
2.743955099581339447e-03 5.669068805273703715e-01 7.268318877260935076e-03 1.319505761035663421e-03
1.340098552287020495e-04 1.408980897602001958e+00 9.724729816631780960e-03 8.350777606009100740e-03
1.272468551993354360e-03 1.014952073603986538e+00 8.017700148458090439e-03 3.143374848330836562e-03
6.504079502311491297e-03 5.356632523121477307e-01 7.338513452799365344e-03 9.113991490320652242e-03
2.931043720144099231e-03 1.214159169339824151e+00 5.115040224729918220e-03 8.249102763390060711e-03
1.075644826383125941e-03 8.274072561726892872e-01 6.945653455860309987e-03 7.200163703099578434e-03
7.220145875013421824e-03 6.903503971944298101e-01 3.189323854893754730e-03 9.355225962641282658e-03
8.713748870779702144e-03 6.427914258913102197e-01 7.663173944724438122e-03 3.222765345521210866e-03
9.197993420299669862e-03 1.407376909040413349e+00 1.304839311472459715e-03 8.962916357841260988e-04
2.615912659616641874e-03 1.438196246706552550e+00 5.633781193760160726e-03 3.043473770782346034e-03
6.450734305726876609e-04 1.135543773781948262e+00 1.795141242911157649e-03 7.607025896577551682e-03
6.412360410414629126e-03 1.375631690954022046e+00 4.978336245017410747e-03 9.500063343487541792e-03
1.239703477698549756e-03 1.478977920569414906e+00 5.644314057858424750e-03 1.100339478228579875e-03
1.641004413085441881e-03 1.103004370931899514e+00 9.783840168167691823e-03 7.725135712076688574e-03
4.370394243793514558e-03 8.427106537452555557e-01 4.966514973476954427e-03 5.235209801805144197e-03
6.537338550759498948e-03 8.887657856851751692e-01 6.286937052982807632e-03 2.324307389848144067e-03
1.845995423023745387e-03 8.488706719545304757e-01 2.309084469035341258e-03 8.389577776145483445e-03
2.599930263984324714e-03 1.471383876501557442e+00 2.234412454365773161e-03 2.431809129609231821e-03
7.459234425587281912e-03 5.369074551877576207e-01 2.993562057607067838e-04 5.057427435509875965e-04
1.014697079895979107e-03 1.434613286028997958e+00 8.508694536216438245e-03 5.943957314109535621e-04
1.726118340614831489e-03 1.410228299815354580e+00 9.705854294492286330e-03 9.364487260190035647e-03
7.804793543812106431e-03 1.164633067901819974e+00 7.868125014342140441e-03 5.498416394676281134e-03
7.715600185600938674e-03 6.475304864492628099e-01 7.945711767543935794e-03 4.013682998728534740e-04
8.650666468764250938e-03 1.266257040407795964e+00 6.154954853858563522e-03 8.040612156888501255e-03
3.426294172860808868e-03 1.253388091615565525e+00 1.611583830194273552e-03 3.392794509394695020e-03
2.500905571763253270e-04 6.562602024119393862e-01 1.218971817675147977e-03 6.318120810460660375e-03
2.477438911138405819e-03 8.032823076998006906e-01 1.081557866375999939e-03 3.374033330228454631e-03
8.694933911725197251e-03 1.184550540886302628e+00 3.342115342098998538e-03 3.378015310657695586e-03
4.565457832538361363e-03 1.342799361206900244e+00 4.385109072742586142e-03 6.173315235308350461e-04
6.464223843028073409e-03 6.632524776439101544e-01 1.642827362871834059e-03 3.701141348395916089e-03
3.666154531299094157e-03 1.271666657566811409e+00 5.659429964221287558e-03 8.691830825645344627e-04
1.212213773818007897e-03 9.631337261190134891e-01 1.354527547945073331e-03 9.661655371703322531e-03
2.716850341758568748e-03 7.096814649170553047e-01 3.358741774799891503e-03 9.762286403448049502e-03
8.745379045257909573e-03 7.278333892143039607e-01 6.994332697760181038e-03 8.936908503516510088e-04
9.971628453117293428e-03 1.011606310315222856e+00 6.513420119990282267e-03 7.354037424893922030e-03
5.058020914424745870e-03 5.342389701775559496e-01 9.714902890041230907e-03 3.350723420381774426e-03
9.592700331705662081e-03 9.981100366650023092e-01 4.307804984060849447e-03 3.733142483637039329e-03
3.732007588396845429e-03 7.202459782499405216e-01 4.040386373173198917e-03 2.792681575446209329e-03
5.710042447996237789e-04 1.385218913036200927e+00 6.037462469260937784e-03 5.475250491006391010e-03
1.000900011672892350e-03 1.248088649435308506e+00 5.367999910494398660e-03 3.214832489610578358e-04
2.409161953355825649e-03 8.620234594182286658e-01 4.717015108892941289e-03 6.771313230059246117e-03
3.389431873327205299e-03 9.769902123067599753e-01 9.668689962290075157e-03 6.065404297627072228e-03
3.894300426605271787e-03 9.035946854833616371e-01 8.498289129784676946e-03 6.565978235909116986e-03
5.645833726564859767e-03 8.527068780861031261e-01 1.312257513724724919e-03 3.700321559290567323e-03
6.879648486625213576e-03 1.176099552328084163e+00 3.244368102825685111e-03 8.193595714830080243e-03
8.943131672652955902e-03 5.839975432318385007e-01 2.580401686660932069e-03 6.814757276572170827e-03
2.614679341206628451e-03 9.835471305105236706e-01 8.744717721462460028e-03 4.381031400875990030e-03
5.914160390552114857e-03 8.889759029523232048e-01 7.182387943901945467e-03 8.529832111930963842e-03
6.639935830456297067e-03 1.005056107403288657e+00 7.109301322194007747e-03 9.546568100502292320e-03
7.675337426925265931e-03 1.285630398632912286e+00 2.046355745133847121e-03 5.581204986325838044e-03
6.687725683757955904e-03 1.417427571011969256e+00 2.841830732880657254e-03 3.875516184658069942e-03
7.539747070427549498e-03 1.157482625773129215e+00 3.313464432454222511e-03 6.521927790315552864e-03
2.140733252840155629e-03 9.286755605040162287e-01 1.607797038952398600e-03 8.864370308074884935e-03
6.166519344725854279e-03 9.924335784005835492e-01 2.036013818602206132e-04 1.553688852090162218e-03
2.911584792072119312e-03 8.104676655685945086e-01 4.566389658456842561e-03 8.114358633076110532e-04
7.482097452738177730e-03 1.249405937030702685e+00 8.714270088560037431e-03 2.025145314857328908e-03
9.250283977265643179e-03 1.367090435935454540e+00 5.526819064236360894e-04 8.813066763330552889e-03
9.854386682874824097e-03 1.396683266649421773e+00 7.141086441238652001e-03 3.527572761536201806e-03
1.577734005888118025e-03 1.283995438796404542e+00 1.465376169742876877e-03 6.070928694941012463e-03
8.523540251218514330e-03 1.358552011860723940e+00 3.836732045925473310e-03 6.093276064764555598e-03
2.666888265312875473e-03 6.314775741766393002e-01 8.486995535064165500e-03 7.205106905948107515e-03
5.978383975457905080e-04 8.907615177555758823e-01 5.753868172879289533e-03 7.841575600803306345e-03
5.023124169158649233e-03 7.449520055478261460e-01 6.420536520584213883e-03 3.377193280743998917e-03
7.316486535438782371e-03 5.920949859937111315e-01 7.615568771070633201e-03 7.542059361685966162e-03
7.917216488279353939e-03 1.499664143503772307e+00 5.255295066014271411e-03 4.330930472786630354e-03
2.861572953161888120e-03 1.370564501667440593e+00 1.790248945507807608e-03 3.797967676559845657e-03
2.341985174100492256e-03 6.106521996234260952e-01 2.146920864662707831e-03 1.857606541287414991e-03
4.696426470986860913e-04 8.411308182559931179e-01 6.061966008585583862e-03 8.717338248476287979e-03
5.587304873516272738e-03 1.255153497562965459e+00 7.220946139714894824e-03 7.756116044905095666e-03
3.757835791955787142e-03 7.066059639683796023e-01 2.450004160163678311e-03 8.071366735473329765e-03
9.977265130140021508e-04 6.020955368419302900e-01 1.332770227926624454e-03 8.504070612403248630e-03
2.448872098125198446e-03 1.281284620399158136e+00 1.960486964092602192e-03 4.715209149842015252e-03
3.709258897632229830e-03 1.440793626402349537e+00 4.389166709582066617e-03 2.331108837174792302e-03
1.085409143554016834e-03 1.233743557235921884e+00 4.993630946351325199e-03 1.401680077194932504e-03
9.898308291534653816e-03 1.129656911183995138e+00 1.907038310349670664e-03 4.031418502936967400e-03
7.931092496122124982e-03 1.142701709705705948e+00 4.173290356192583747e-03 4.052193988560891941e-03
2.541843697912410816e-03 8.404698702492620077e-01 5.078515989731152529e-03 8.907798434813199093e-03
7.831782495786743931e-03 1.368649123222671848e+00 7.159267862364915129e-03 5.811839849108546563e-03
5.369221217841915923e-03 8.166244810462894854e-01 8.308213796565230500e-03 1.436643975144290654e-03
9.132175289812298480e-03 1.439764766320483780e+00 2.260270612444983170e-03 7.295752210192855275e-03
2.145665308326337711e-03 8.045192026372057770e-01 8.543338797945490212e-03 5.876490916572180839e-03
6.357821555803537354e-03 8.227311327246645822e-01 7.125288917645651761e-03 7.917831632604012751e-03
4.066592861876747005e-03 1.066998470720336600e+00 2.912346425589321715e-03 6.791339559902637678e-03
3.223842367630795798e-03 5.286329039025274845e-01 6.494214229635745204e-03 1.080559943762987498e-03
6.664808830776737698e-03 5.943218755543693277e-01 6.885108299834049109e-03 7.719360416524771035e-03
3.160837293702483449e-03 1.182595919737872592e+00 3.009246307642335361e-03 9.906043153573219906e-03
8.931424407070311794e-04 9.042951142751671778e-01 5.703871514696356830e-03 7.735605929382824170e-04
6.553391551979207558e-03 7.309373560151966043e-01 2.102408188626742318e-03 2.186342279138201242e-03
2.300351179074378982e-03 1.480746838701287427e+00 8.051151943792238252e-03 2.314871619241560402e-03
6.381316403802335911e-03 1.188733344265550773e+00 6.564571694047656100e-03 3.608941218248053803e-03
6.908348926797015788e-03 1.184100046298613762e+00 4.198929324559074611e-04 2.153331362336672033e-03
6.322375211676149569e-03 8.106388555357617598e-01 3.656863774053159891e-03 2.779038773361077169e-03
7.565718905488017822e-03 5.336885120998030585e-01 5.425969449215624005e-03 4.802144882738664661e-03
4.362374508552100197e-03 8.217896257115345771e-01 9.984520025463853449e-03 9.032082285710056613e-03
6.935347748141482485e-03 5.240452388825926899e-01 6.037495712305949828e-03 4.400259003152016089e-03
9.313266297144667111e-03 1.251024540747044611e+00 8.647731718647203025e-03 4.582807377597920427e-04
8.163142659536796672e-03 1.020484941680147362e+00 1.916081199234855644e-03 2.833671523695527762e-03
3.463897663113981763e-03 1.265371225175563108e+00 2.789452479754344748e-03 1.759828092808205305e-03
3.812277018184644095e-03 6.853630366285635711e-01 9.089576961256266028e-04 1.062316604872893091e-03
4.083313704643612430e-03 9.926126524829586018e-01 3.350854119132410866e-04 1.942451411768042393e-03
9.892168485652710549e-03 1.126127843336367063e+00 4.506547323958946111e-03 1.116451541950297865e-03
4.730874842954828699e-03 6.322899426809507339e-01 7.256907355793358258e-03 3.654368620032398974e-03
7.112757299495356400e-03 6.479417482603713196e-01 4.077659920061429033e-04 9.573138088694954292e-03
4.979212232037546516e-03 1.472634222078180066e+00 7.439846497080490444e-03 9.049735386120780906e-03
7.199031129702973889e-03 1.192851686470091988e+00 5.408341925950957071e-03 1.155851782792562165e-03
8.759135974880932415e-03 1.463408029042287950e+00 1.711387240860243186e-03 8.152564306614318301e-03
7.020046538609903478e-03 1.425389633956439805e+00 7.469827589109791395e-03 2.915155491538822235e-03
1.603660630460017550e-03 5.681237914667128797e-01 3.259123035495015402e-03 1.866256787857107193e-03
1.671824231435861501e-03 5.101798395264806052e-01 9.728310225131746574e-04 4.659935352424421709e-03
4.846265529347971480e-03 7.639227388348548420e-01 7.070349085770979806e-03 7.067503710887719504e-03
3.082691114436487880e-03 1.319639591545533008e+00 1.422637041127903417e-03 2.800250555774112717e-03
2.652233445837700243e-04 1.234758737841571197e+00 1.274783325484677007e-03 4.759000069915022765e-03
2.407546088117275187e-03 1.045566654654070504e+00 3.904773085174922075e-03 4.782290697148906984e-03
6.208799184637289054e-03 9.378157918110722191e-01 8.904757901609054033e-03 4.942753264137281742e-03
4.596056907322861214e-03 1.436301394901516648e+00 9.003792433313491037e-03 1.182504808678574645e-03
5.906357709924399749e-03 7.336693194053223177e-01 9.653902798484902126e-03 7.653094171444181811e-03
2.327922857880029665e-03 1.328116289575067999e+00 5.821123471279724543e-03 2.814793012809669454e-03
3.129924041892574553e-03 7.005413481348774507e-01 4.826515604880012369e-04 6.986099807642401696e-03
5.300288128684944866e-03 6.791695539106969992e-01 2.811536134169832692e-03 7.075840417686800853e-03
3.875378467855678747e-03 7.588980162407394925e-01 3.281280572962445418e-03 5.281243172017507578e-03
8.764035878952681352e-03 1.420660981299634473e+00 7.452812506467351196e-03 6.851324748883522685e-03
3.288810327741373187e-03 9.515021050541973002e-01 1.493221009019130800e-03 4.045266758045311037e-03
2.802160465061051889e-04 6.137845330957034662e-01 2.771759605080620966e-03 2.105432406264692424e-03
3.297431133729472781e-03 1.354320028176173807e+00 2.915484411224601117e-03 8.817865686457780627e-03
2.021990729905608596e-03 9.816952701511955093e-01 4.748251758121211090e-04 9.611196033702451222e-03
8.288904278697471067e-03 7.268633937216363305e-01 2.526992749549341905e-03 5.120833503029931059e-03
7.075746630465135122e-04 1.342816771689322897e+00 9.170757615623546799e-03 2.258972704248354228e-03
2.887083621746107213e-03 8.923568366274498009e-01 7.105557970223358444e-03 9.378035549047048988e-03
5.656620023424162140e-03 6.467462277120809011e-01 9.700831401663440393e-03 7.312226039976016216e-03
1.014035186707517005e-03 5.125198342575850718e-01 6.270076537408280498e-03 2.155362784366985068e-03
1.438486103596671711e-03 1.213298530226415650e+00 7.903685536556534150e-03 7.407205070049636270e-03
9.155978432071649889e-04 8.169549064900730739e-01 1.654527682396333488e-03 9.278365062685318965e-03
3.720026170154240933e-03 1.117494523485655478e+00 3.445434606588322363e-03 7.046395831045338017e-04
5.516151002353083177e-04 7.239523362832610553e-01 7.477415490264588752e-03 9.404586539076295257e-03
7.196901859255613182e-03 8.685426210662643420e-01 3.703384926689224591e-03 1.413437601696272694e-03
6.577695305738537508e-03 9.428201762905757954e-01 3.433416816704368962e-03 4.241739709316049052e-03
4.603772080633297898e-04 1.347877430824565792e+00 2.774864797972169828e-03 7.505458275681970749e-03
9.732024030043862073e-03 1.198350454376892582e+00 9.476541354740623813e-03 7.558859802621028037e-03
5.508690381182055652e-03 6.980393201135622894e-01 4.682257678062163274e-03 8.587072337697563770e-03
2.104257189144177320e-03 1.077933681916693587e+00 3.419243867712866165e-03 6.277575007422113787e-03
5.641231871308969442e-03 1.083494806593392035e+00 3.359567457217028062e-03 2.961279794374710363e-03
2.555706422572811415e-03 1.495991775306697802e+00 9.299178250065626150e-03 8.190359617590462632e-03
4.466227455839652072e-04 1.094644462864827528e+00 9.346645500006819582e-03 4.851593424036728872e-03
6.156298952915263342e-03 1.239465240128097445e+00 2.850016893979386099e-03 9.464624196062610198e-03
9.919297823210970408e-03 6.586155466474337139e-01 6.049572347593470088e-03 9.814292881260015117e-03
2.824022588603434473e-03 1.290222594207230511e+00 1.066013414298030548e-03 9.834865700279367406e-03
5.638817559551261190e-03 8.467010058259906158e-01 2.271700425573029269e-03 1.642667683592956545e-03
3.466685703655110473e-03 1.492754382059665819e+00 6.048573612820262214e-03 2.388061722662097614e-03
1.949673937600035880e-03 1.170244594097814783e+00 1.520645106821852193e-04 7.293683078431180411e-03
1.649144894850618258e-03 9.835439925568953967e-01 7.762165372799055205e-03 4.520956909798401133e-03
2.415836235340835126e-03 8.804933439512944160e-01 9.352236047254137985e-03 8.137742938287482325e-03
6.169617089879264257e-03 5.496537944894158700e-01 8.520469015278352501e-03 1.897971562426523139e-03
8.201833115201565688e-03 1.335160350304478438e+00 9.081276982962354846e-03 3.193141774455821990e-03
3.341694994003330688e-03 8.210158577839747895e-01 5.432891659776258389e-03 1.774271662148186766e-04
8.827608094905499067e-03 7.576191406764362091e-01 3.686946588654037380e-03 5.976746628619176690e-04
7.766911036454468391e-03 9.559779504953632712e-01 4.230110405061141346e-03 3.387981128932172209e-03
8.995591817201503346e-03 7.888264668819747749e-01 8.011302625689458237e-03 2.081957868830218005e-03
7.187379979515321968e-03 1.107880364334370871e+00 4.699166427602696587e-03 7.575931380789342057e-03
5.955940796817613472e-03 5.697935501603509367e-01 9.528269068956714272e-03 1.773632954892505808e-03
4.252682066609476431e-03 5.317586459555221357e-01 1.718960637943676463e-03 3.539301671550085845e-03
4.284928829586230788e-03 8.840904283189208179e-01 8.435031872606408090e-03 2.161181703472740863e-03
1.420504979207502577e-03 6.628483637801758643e-01 8.505853018756429421e-03 6.475148159001557595e-03
