# κ ΔE ℽ g
9.045802796644346333e-03 5.338043413349899957e-01 8.104566242534859064e-03 4.366910347080005944e-02
4.692992462359928986e-03 6.767108963323577031e-01 5.561042339581827483e-03 7.935186941580042730e-02
2.847829451575295458e-03 1.027886015095718086e+00 9.284420664419609434e-03 7.388149299423109329e-02
1.399832082749862677e-03 1.461789058200221980e+00 5.401820530930415837e-03 9.711506888075176203e-02
1.524232089020652325e-03 8.174770903188601778e-01 6.529828428011733368e-03 5.288468079564397073e-02
7.010636581563066579e-03 1.242490006505831523e+00 6.711298507186147337e-03 2.746793648118049658e-02
7.256971082133242996e-03 7.571470645872100391e-01 7.831605840297522700e-03 7.520920165444727745e-02
9.152952380817076447e-03 7.411849931828901061e-01 7.632545485288525638e-03 1.953886512128012037e-02
1.876769226817228981e-03 6.943647421001881703e-01 9.846128770287324375e-03 2.635693144665280513e-02
7.858332700856186445e-03 7.364522046505530550e-01 5.021263949356463870e-03 3.780445421489835034e-02
4.395151620630166969e-03 1.016856905925818566e+00 8.740030356093232570e-04 5.917841044074937523e-02
6.644577228027429873e-03 9.789857534079657864e-01 8.214318789750447297e-03 4.408477280118422437e-02
1.932678713094454319e-03 9.378056237010010676e-01 1.922287995118956809e-03 2.374082680191504091e-02
6.571425602181791073e-03 1.274394048387662792e+00 8.166578480234878631e-03 1.003643988879466577e-02
4.626983456899058395e-04 1.050674914720407749e+00 3.146321208940967926e-03 8.484987368832713761e-02
2.415622540767809519e-03 1.096287000147956769e+00 2.705269169507978130e-03 1.725468236080400161e-02
6.421608725570056818e-03 1.153265719848742599e+00 1.619289405363817267e-03 6.013481519856588714e-02
6.823772005365485484e-03 7.618480854879030595e-01 9.804321201449360187e-03 2.489100509807777584e-02
6.795678569969589196e-03 1.141624358446318599e+00 7.782581868337095157e-03 4.140909704340219044e-02
2.902974687600141761e-03 1.295820950647901926e+00 4.466976038670345678e-03 5.652434846325513074e-02
6.201565852025515274e-03 9.307703723495222015e-01 5.369116379659813303e-03 7.945932236137547011e-02
1.357882318199847527e-04 8.144720108545219217e-01 4.827789366261415159e-03 6.903374442181889337e-02
4.641286933371555935e-03 7.809674743524451790e-01 5.805306300566193990e-03 6.190258965459192325e-02
4.529230713668266385e-03 8.844387549447806363e-01 1.743439730897742776e-03 6.899900516020376906e-02
9.319316848857504484e-03 5.981922832173850457e-01 7.962160727246156769e-03 6.787792460301830810e-02
1.620317448292098346e-03 6.547581693763208088e-01 1.412770152670272733e-03 6.262926408998369110e-02
8.883229117753934506e-03 5.916891283407742508e-01 1.324955215789972319e-03 5.284668858985959450e-02
8.485397413257109514e-03 5.680566474786525877e-01 5.222091417525957270e-03 1.274031083666639190e-02
8.034432127541357022e-03 1.199709208240096192e+00 2.086573653164885446e-03 3.063818384728019678e-02
8.806904123097978807e-03 1.361336839131875198e+00 9.272110552310757967e-03 5.891491514784412409e-02
1.662780395831915193e-03 8.131930551926587203e-01 4.485896279552921244e-03 4.307884499441912846e-02
7.032582066986403299e-03 1.050156171020673046e+00 1.331022957794558790e-03 9.694735968173803786e-02
9.689153824217323560e-03 7.992514007995973335e-01 5.178392847084765591e-03 8.695329710862104156e-02
9.125244880120448113e-03 6.089945110980433673e-01 9.258627714590550103e-03 8.284228938018250998e-02
1.966244391875108556e-03 6.677405897025580073e-01 2.031532234761896077e-03 5.473228869455354362e-02
7.711381475873990178e-03 1.067968822218379854e+00 6.409051785403959995e-04 9.199884176365712152e-02
7.349965977052654899e-03 7.873112308897657341e-01 1.356213447614120458e-03 5.901480762523893253e-02
1.300998105261427654e-03 1.164786890307283329e+00 1.396242893216404607e-04 9.488834742146068368e-02
9.229224974467441917e-03 1.126216222638306119e+00 5.766725034387071638e-03 2.900744055147447958e-02
6.373245414965168602e-03 9.107304577411872160e-01 7.383700834734440409e-03 5.951576369878171235e-02
5.201520713615012843e-03 9.266392570225657765e-01 9.027238250757020979e-03 8.591187383612729211e-02
5.174451942721678549e-04 7.596264419507915422e-01 8.641401831148122492e-03 9.717590358710774534e-02
7.158353334937335791e-03 1.473045962332863112e+00 1.370074815034607717e-03 4.489265442545884582e-02
9.543567145840793631e-04 6.448568080519599954e-01 9.136298542271898554e-03 8.680804059043968623e-02
1.588105902290384581e-03 6.779901107678764083e-01 7.162364344309577434e-03 4.486664758559594929e-02
6.981309806704865881e-03 9.818153222332358654e-01 8.586347716187789011e-03 2.667213818390934410e-02
6.305719825526670671e-04 1.394454592319946507e+00 6.443057064059300697e-03 3.727152019897913421e-02
6.418770760898021531e-03 1.386683278082393223e+00 8.660766110604432161e-03 3.796555488083153823e-02
8.393240868336615881e-03 6.157222215809229349e-01 8.646506709468598437e-03 4.620675723037839799e-02
7.196766043354398470e-03 1.471759565654539914e+00 1.161354607233119332e-03 2.728008649127186547e-02
5.844133117886812778e-03 1.360374072392007694e+00 4.762731949804534259e-04 1.026985118768827809e-02
7.813818292006594404e-03 1.172433233997324908e+00 3.394367608095695456e-03 8.133106758758698596e-02
6.479613636815972737e-03 7.351214280057462025e-01 4.607814978008819011e-04 4.106835174170323649e-02
4.057886035055626936e-03 1.140234176466246918e+00 1.220843323407656660e-03 6.591522850330143457e-02
7.056177218003325743e-03 1.391232777029786760e+00 3.465399163057698070e-03 3.210720549680325803e-02
2.388923364265857323e-03 1.111040277332996373e+00 5.333911525257556191e-04 3.769797886405218401e-02
7.647879995140965947e-03 1.372023656256065705e+00 3.191079645728419397e-03 8.829870759395808122e-02
1.805641440752386601e-03 1.145107383238927357e+00 5.666757208223123336e-03 2.532770800120821147e-02
2.593569151928006630e-03 7.765060787597387604e-01 6.483434849571628918e-03 9.648930086536801343e-02
2.147109762629862599e-04 1.423448269600061433e+00 6.798766042186069232e-03 6.644393118302094337e-02
1.037182448512672956e-03 5.470444046629687751e-01 6.138224082336596159e-03 9.920033353625533346e-02
4.197543859415168131e-03 1.285977409611279931e+00 4.149299071749525873e-04 1.711539823951841247e-02
3.361837751721024302e-03 1.055820031286319960e+00 7.116241840169752926e-03 3.208686876220862016e-02
1.685696987223140458e-03 1.064849744255231823e+00 1.982432189056895690e-03 1.660101535067051368e-02
1.626484836462758305e-03 5.472700324589654386e-01 1.641936823967956238e-03 5.296690960810841731e-02
6.742144458312653715e-03 8.937101124596563695e-01 4.872112085775996172e-03 3.510872014268805186e-02
1.962134620418797427e-03 1.263664634977507584e+00 8.620586022282338695e-03 8.176275649582095961e-02
2.790623476491436473e-03 5.967774329812693956e-01 8.568551331878629385e-03 1.804176550007854929e-02
5.199473827266765970e-03 6.183201737973761380e-01 6.497129210715733849e-03 2.055906468220899952e-02
2.900682415582821107e-03 1.085678599372149389e+00 6.262455674046487133e-03 1.716468289656055204e-02
2.051414179596413364e-03 1.257184375142009758e+00 5.298737533438791815e-03 1.424638174654394539e-02
2.566751192066495449e-03 1.142865001938672798e+00 6.271358220062371418e-03 2.736698890444483334e-02
5.756695837927337800e-03 5.565868152054613827e-01 1.933683533589627837e-03 7.212878073976852766e-02
2.698309648760683493e-03 1.216487604465313233e+00 5.516193384859965909e-03 1.749253557617197474e-02
4.771283222506043508e-04 1.145502281648158593e+00 1.035581629506825835e-04 9.674010208924496701e-02
4.835257039907865130e-03 1.041818451343718532e+00 8.434982729788795958e-03 9.865188649752387740e-02
8.903165646798091859e-03 6.301921279864457492e-01 3.868378656218545222e-03 8.298700959263689836e-02
2.125911117770118170e-03 1.468072514306248078e+00 4.310842436076369952e-03 2.576976227736779007e-02
2.597262350136910272e-03 7.698313605263863435e-01 6.669840023621023337e-03 7.167466772342921677e-02
9.980631962128084025e-03 5.881272488145496968e-01 9.967828053896246598e-04 7.948947027082049754e-02
2.649187469300293835e-03 8.823337570820454223e-01 7.609863047493855767e-03 9.407869869544877028e-02
8.767632133926643243e-03 9.242314763404306799e-01 5.961084490841365123e-03 7.568942997400812667e-02
2.817433477286252885e-03 1.037361351128059050e+00 7.867797951353733797e-04 8.037980979290178241e-02
1.990412287634510825e-03 6.271040512052240556e-01 6.607668744435709826e-03 3.651925395340167857e-02
1.748157233517145474e-03 6.590901856029559580e-01 4.439323676445083335e-03 3.323204265794820617e-02
6.382293478342446202e-03 1.065196775832410125e+00 6.340656671382709046e-03 1.538177084043082683e-02
1.814090415150371302e-03 9.092678792843473801e-01 7.963465752781825890e-03 5.802410656324567123e-02
8.675822154866589739e-03 1.204276434833258413e+00 5.217774680544481555e-03 6.144503855459838154e-02
4.424376227551597186e-03 1.147019535185953121e+00 4.349617095145349999e-03 4.198850990242270625e-02
4.535204557601649894e-03 1.436478357318045962e+00 6.356055835739319974e-03 7.828159485813790397e-02
7.080613865018641276e-03 7.351546572493131704e-01 6.686354840825728526e-04 3.294617438197590398e-02
3.558120563988808032e-03 1.361828206142609243e+00 5.932749088898557101e-03 3.036318226827719458e-02
3.458830790558640772e-04 9.690572842115952046e-01 9.407565399993284699e-03 4.290846028479484292e-02
1.733340526219391943e-03 1.123629250858354744e+00 1.413645936048483999e-03 1.382562792450867800e-02
8.539382502035348932e-03 1.423510600702700524e+00 2.951273862503639173e-03 8.098594111055192057e-02
6.125250401527369999e-03 8.197488151906174858e-01 4.134152961527798667e-03 6.465696324487603397e-02
6.281567499572592549e-03 5.310809641779052903e-01 8.476700713721578573e-03 4.434526710465884480e-02
3.741066302180584731e-03 1.226006397739489273e+00 5.058727094972147609e-04 6.656970334006875878e-02
3.285037348805476456e-03 6.596356332738370076e-01 6.923340381574292178e-03 4.817169558295031351e-02
5.721868902008157148e-03 1.244298792347512173e+00 6.394450688951547161e-03 6.757726581036045677e-02
7.944422360404858330e-03 5.210908835005313433e-01 7.205825007512441094e-03 7.496791181301301621e-02
4.299335064488178301e-03 9.285999813371041967e-01 3.342583398452824654e-03 3.447220795685539130e-02
1.994590283447557170e-03 1.239629592387496704e+00 6.960121042889040946e-03 3.831107511428984841e-02
8.833083385551575295e-03 7.802444443001753660e-01 2.843686788110034915e-03 4.002174559613879551e-02
9.337715096454507480e-03 1.198266160462110319e+00 6.995174722874448504e-03 9.684213499415848803e-02
1.011678201584678000e-03 8.953649995643341297e-01 4.187371066956791302e-03 3.843379357272911495e-02
5.141292121772482286e-03 8.860579809096390536e-01 1.176110083817465948e-03 7.125316822743853196e-02
5.037544246638791558e-03 7.573228067680983777e-01 8.222869498156355197e-04 7.378931704790930857e-02
9.864543135681771296e-03 1.047576257152453616e+00 4.596121261697108857e-04 6.383622467002143808e-02
5.379895439281287550e-03 9.234391093975108378e-01 8.264172339051708768e-03 3.332541357069217225e-02
6.085378092190228336e-03 7.366798965009758726e-01 1.644229005114641656e-03 3.832889867848868204e-02
1.846076089591719340e-03 5.173735069862906988e-01 3.505614573613769110e-03 2.955826039958693585e-02
2.772832816214690268e-03 9.450617856490749480e-01 9.133075775646835003e-04 7.384013203056512264e-02
7.680324390604051366e-03 1.380016701273655055e+00 1.303810859492209474e-03 7.105616461939466555e-02
2.592357687705137623e-03 1.410268583571835821e+00 6.900951380837490670e-03 6.778422660524113796e-02
4.493785509724630700e-03 6.530621399668787852e-01 9.144970923232773746e-03 9.431681086986244689e-02
5.885805103678765256e-03 1.450481116865998565e+00 2.454501658346276358e-03 9.500133514932275480e-02
4.233970669522768918e-03 5.215936864793989658e-01 1.608390863259908776e-03 5.856934587316257879e-02
7.702956927107916865e-03 5.398126981445047212e-01 8.286172068098767579e-03 9.034839960446805485e-02
5.937644675712372942e-03 5.639514409180655941e-01 4.384229708441741806e-03 1.746394481934025744e-02
8.124773762585591960e-03 1.443756201230137481e+00 9.085442661193634780e-04 4.033474334677033396e-02
8.725370773960041543e-03 1.099108511707569846e+00 2.923465380190891881e-03 2.835903659176443325e-02
7.169066777311518951e-03 9.426997213104392204e-01 6.949186005739966220e-03 9.787103247876988155e-02
5.166329548491995632e-03 1.480885948305724842e+00 3.919444927862043501e-03 9.519446046222679314e-02
4.546115319049675555e-04 1.193938248915959344e+00 4.387380546678038527e-03 4.020014851497460961e-02
7.201418619588982779e-03 1.307750619238930767e+00 4.000725566418697108e-04 2.527602626881526177e-02
8.339273690675944734e-03 1.209901238780835886e+00 1.199740143810352653e-03 3.150235495148633047e-02
1.672288306609666928e-04 1.232781673415648704e+00 6.533808415349630881e-03 5.163591080025847768e-02
3.729190014192080085e-03 5.728578356721284459e-01 9.842185150261358734e-03 1.822102916248281856e-02
2.971296781063869404e-03 8.532418319554034847e-01 1.770293475544735574e-03 7.686369326601583118e-02
6.560450772267112027e-03 5.743774514374081486e-01 9.214708985190139812e-03 4.563225820889844908e-02
5.343962219879806047e-03 1.349857908510202709e+00 7.217201032806566836e-03 6.540104478652671027e-02
5.370921091999754891e-03 1.424786935056780557e+00 4.619241793484610108e-03 9.933908506781302661e-02
2.102288723877607387e-04 1.045583275924582667e+00 7.815817490146767868e-03 1.897959462856977503e-02
9.904560678740886165e-03 6.220704281617811526e-01 3.741540505790473103e-03 9.987956174562416523e-02
7.390009780374677539e-03 1.101434901426303625e+00 7.269172606416005912e-03 4.016147493651212041e-02
7.278748091676385049e-03 7.027286527114540160e-01 6.030650519181314506e-03 5.977099627059952874e-02
1.093801267009605113e-03 7.563654527882982537e-01 8.566682977661293011e-03 3.680101017587356776e-02
2.146539126811107881e-03 1.143407210676826491e+00 5.953061616786860244e-03 5.259132025115630799e-02
5.911223775968261172e-03 9.420076957016075836e-01 1.382653619096754945e-03 3.811076753692122648e-02
8.772212881575439103e-03 9.873793452791801428e-01 1.607806864139623879e-04 5.835467873460627869e-02
8.638896112519096546e-03 1.369179558239587813e+00 5.751199803378802093e-03 4.231063741199531103e-02
2.775418691752446106e-03 1.110921643523196778e+00 4.596813848831675896e-03 6.605039604726128943e-02
8.251064293629855467e-03 6.469973473166817923e-01 2.613096608486155208e-03 4.422390949403351423e-02
6.331458415008406858e-04 1.395525073361425505e+00 7.162788153124721030e-03 7.240576239446042117e-02
5.965515115367567289e-03 5.342091971735709599e-01 9.379906980315658865e-03 8.481096059267198561e-02
7.265177350989566237e-04 9.075611002993456689e-01 2.614408340232900804e-03 1.263356442168675139e-02
5.682554594525048366e-03 7.830116320376364625e-01 2.907409692165791710e-04 6.062081577711010000e-02
6.914486031748158859e-03 5.502565482772590055e-01 8.639250776748626584e-03 7.875096163380976289e-02
9.809828084943825882e-03 1.343266892542934077e+00 1.601731097351507074e-04 4.922680768107368099e-02
2.612026811125001298e-03 8.416092372349605055e-01 1.382378121287098933e-03 3.077655574966868535e-02
4.259099020174164120e-03 1.042302442639093885e+00 2.063625911190202639e-03 4.202727765715861402e-02
4.617186685429885279e-03 6.193560765045152960e-01 8.545503584801047298e-03 4.544000479244095225e-02
1.922452458174966883e-04 1.308911033176592742e+00 8.820215033147222120e-03 2.146595473827426007e-02
4.437141185859826142e-03 7.921251843470874521e-01 3.253383033274176699e-03 3.879099925012381017e-02
7.157073976853638685e-03 8.295047571721073654e-01 5.907448811358136532e-04 7.900790927950311626e-02
3.879647885690128400e-03 1.011920787928495491e+00 7.171708414585303316e-03 4.758816810693506510e-02
5.306602641064757375e-03 1.248489359811427057e+00 8.024769173583110732e-03 1.095705329097265875e-02
6.220753827000459306e-03 1.031410815274952153e+00 6.547219613666434464e-03 6.504680629610543052e-02
9.807255589423193379e-03 8.713556594304986413e-01 1.435205715772920046e-03 2.539434297723424522e-02
9.287423843258365425e-03 1.138588998381282025e+00 5.071897797392297715e-03 2.372927251991945735e-02
8.264723380975351821e-03 1.368915072594558691e+00 3.555454331706410162e-03 1.592405230455417806e-02
9.181061077496196002e-03 1.207321537251781152e+00 4.061728721643389703e-03 6.538980334025801255e-02
4.056048182389101683e-03 9.371648504692302595e-01 6.169616614086544798e-04 1.197422377983043892e-02
6.571082198404293653e-03 1.101067905001539948e+00 7.532146601996255776e-03 8.596488979793838470e-02
2.496124407090862061e-03 7.731038052484775491e-01 9.172527799280214694e-03 1.653453115377888014e-02
5.887497854688563195e-03 1.127991358527197008e+00 5.292450341917062130e-03 5.952537245115125525e-02
6.066459700782493407e-03 1.005509807658557575e+00 1.828167496973386172e-03 5.849454460095351166e-02
4.098184573082884474e-03 5.611409163975802361e-01 6.565739035581578606e-03 7.638803218410687712e-02
5.796765074726830357e-03 7.091266073520502422e-01 3.968266056029729275e-03 6.335777731690819814e-02
2.671566858624691530e-03 8.725114238726120464e-01 5.565131516554214404e-03 2.073537112184505038e-02
5.349001942631247293e-03 9.765325722043662893e-01 1.656302771002223775e-03 5.820212749793124418e-02
9.266950257240353511e-03 6.514107618605075034e-01 8.041461502251868315e-03 6.707375326098870272e-02
8.047681240937040389e-04 1.456077171318640229e+00 5.210275398555585559e-03 6.468217458793325270e-02
8.089358279806816224e-03 1.222260499348806873e+00 6.765590342471804750e-04 1.670233704275741679e-02
7.255749174950957073e-03 5.884159570306034537e-01 8.232294177941218427e-03 6.321868921667407604e-02
6.191705153770026698e-03 1.228255693690938788e+00 5.885784860717715658e-03 5.969393925334540857e-02
3.087913484940621803e-03 1.083774206450182298e+00 1.429254379850000657e-03 3.563910353784871532e-02
3.365396442908640852e-03 7.360031553542187854e-01 4.416438023107243510e-03 2.684986988264086855e-02
7.182471704152352913e-03 8.251390615645964877e-01 5.231788859855000806e-03 8.878212403736651659e-02
1.295052183270144165e-03 1.486276798173477687e+00 3.842781013940446320e-04 8.471915176197966635e-02
8.294875965431432879e-03 1.027300528656200695e+00 4.157241227859959087e-03 8.021550254171928851e-02
2.150636279631295590e-03 1.231209362252371875e+00 5.123357636107970375e-03 2.628305435207367591e-02
3.942429795585054332e-03 1.343094050073875501e+00 8.324729478168510543e-04 6.577127639044294538e-02
8.844596671868409574e-03 1.147165255446156440e+00 9.291212155259317637e-03 9.700026425687743870e-02
4.660461369540947613e-03 7.728400004102956578e-01 7.273064046567146931e-03 8.025194419257959677e-02
9.715722521708054782e-03 1.221920156362695131e+00 9.044027309285699104e-03 5.964472732639939517e-02
7.069601169681746962e-03 1.104809162167180059e+00 1.539466807942329761e-03 4.839484138393602974e-02
1.545232475391520319e-03 1.104330159841072634e+00 3.092203775963918520e-03 9.713033308943591626e-02
9.824052728797282724e-03 1.397779846960944594e+00 7.620494364167439486e-03 7.803109469371614926e-02
3.220787178214404300e-03 1.398355838934777218e+00 5.377723860060281726e-03 5.673795865842884423e-02
1.034415878417412060e-03 9.568052895823162540e-01 3.951799577005646151e-03 2.615783021101937555e-02
4.625556201093164108e-03 1.307436629114250293e+00 1.387872318637250330e-03 7.727906150628365001e-02
6.228282633641314681e-04 1.196546067687506820e+00 3.690696051754630350e-03 9.563793939972679847e-02
1.227340855690003604e-03 8.622300412126951974e-01 2.435772403392428946e-03 9.709323586453530441e-02
2.213637689284037903e-03 1.280364599574775664e+00 6.225399222210217624e-03 6.740528023768216359e-02
6.568384422492905272e-03 1.479212304057531124e+00 3.255826625647896197e-03 6.798036403417816176e-02
8.624532251227209900e-03 1.403903683217317955e+00 9.591663561353125714e-03 5.831971828412264858e-02
1.603412130122472065e-03 1.241459855678225033e+00 6.723628375915257846e-03 1.792664224523084562e-02
7.299794515036361724e-03 1.149912379465756196e+00 8.476426060345621308e-03 8.787099663074594835e-02
1.041297574907945687e-04 1.074408980400263225e+00 3.208287489964700961e-03 7.478780296006620754e-02
9.099568058641682375e-03 7.597984148432349594e-01 7.660728851036864573e-03 6.000566250924419670e-02
3.565831828900105447e-03 8.120249577216144266e-01 4.443889892225921204e-04 7.360298997956868372e-02
7.390440003648131133e-04 1.466459853540282410e+00 8.081600406665872399e-03 6.213240125008584469e-02
6.430355538182919682e-03 8.208870276181300385e-01 1.058859111438396807e-03 7.697114632424152669e-02
1.926935700841687915e-03 8.445987727452460847e-01 4.579361532457346985e-03 5.863350223304215209e-02
2.555647642781234356e-04 5.240242793005129851e-01 2.472466766535984847e-03 3.462176556625470858e-02
7.071384422139832641e-03 1.105792712338317330e+00 5.787862690555723236e-03 2.973142112741880561e-02
9.800734257386442203e-03 5.555340978837133292e-01 2.849459042985865668e-03 5.410858858873908439e-02
5.093964269178190458e-03 7.731909313345336487e-01 9.635520296243465371e-03 4.580983030342081208e-02
7.750897285334284494e-03 9.801539564922133740e-01 1.464794679567384302e-03 4.189725149305775775e-02
1.294102737476392553e-03 1.274152795281547901e+00 7.023910660622029699e-03 1.837172582040973862e-02
5.262411821440659242e-03 8.045030675488622496e-01 1.078386806969238582e-03 1.297217510536302632e-02
5.271394025330375377e-04 1.242694328191341624e+00 4.461033126357320973e-03 9.765878974277340807e-02
1.453364479614626401e-03 6.092001014143382243e-01 8.814702332351515013e-03 3.682754762247095193e-02
7.276680181034058184e-03 6.847883068890575631e-01 6.460387865103701943e-03 3.434054503413217635e-02
3.617354870114669694e-03 1.120006797448113156e+00 5.170616682112113595e-03 4.945488089910643481e-02
4.527581995676463618e-04 5.960364184444610913e-01 6.293276728457785837e-03 4.203074434233978335e-02
