# κ κ_c ℽ g ΔE
6.862789426727806952e-03 4.879940044119417731e-06 9.298810228889235058e-03 9.580359573391728292e-03 5.465895339509152517e-01
9.573191538051389893e-03 4.038207742946189741e-05 2.945641609459328310e-04 7.033878481077057016e-03 7.439836519761151568e-01
4.610376168431850621e-04 2.822865654761369449e-05 1.903932980745938128e-03 8.891360187629015685e-03 1.003786606964144346e+00
5.674078937131440958e-03 1.880485860900194588e-05 2.666490515310464098e-03 3.234381375084820123e-03 1.041577828707856312e+00
4.892466737058124432e-03 7.567508437616494269e-06 2.796786435139315095e-03 8.438298730552358518e-03 1.494049710263062103e+00
5.469772983903483342e-03 8.287839839134012842e-05 7.185677494677859996e-03 3.979521206030268987e-03 1.211723046126385483e+00
8.359877922955195060e-04 2.746294128906292550e-05 9.968496157265830868e-03 9.975278103592210080e-03 1.057484216619233752e+00
6.672806445172505506e-03 4.229792109107486406e-05 1.328484118425751846e-03 8.049413874196192920e-03 1.137654852122349736e+00
3.560498636336620164e-03 9.389364026129294832e-05 2.195487484471902572e-03 5.720677556798921606e-03 1.330044725012643925e+00
4.443091585270762117e-03 6.193392421746763093e-05 3.071206963450588993e-04 1.449233168701756632e-03 8.085182143174095559e-01
4.404765026580543044e-03 5.451514653608415217e-05 9.071225114940370191e-03 2.822597025118450328e-03 1.194261888277189598e+00
4.307532597191482881e-04 5.207070408838523884e-05 9.476343280803720473e-03 2.332265020141418514e-03 9.614965756364832750e-01
9.057164899612207137e-03 1.192161553127206533e-05 1.262205666783502078e-03 5.552404924318255115e-03 7.685418590418096052e-01
7.024908473564327356e-03 3.842911243789191080e-05 5.196830405096402108e-03 8.154375950377471330e-03 1.103596521244099682e+00
8.917484021295503382e-03 7.118412081582343868e-05 8.247745012002255863e-03 5.236563302832327425e-03 1.325264150649668293e+00
1.849018106699560336e-04 8.917901245587948899e-05 6.667902730702965873e-03 7.170128674789116516e-03 8.886969916637943445e-01
3.698353794895476842e-03 7.094272428229036532e-05 1.841410724223338556e-03 8.183503270196958515e-03 5.264719207073121909e-01
6.029323308149224514e-03 4.654539013558153072e-05 4.443761412303900288e-03 6.908304809996052530e-03 1.336963599989082319e+00
5.024540710649049238e-03 3.455771172394096020e-05 2.920810811302218795e-03 3.264860888897270315e-04 1.220384494499861194e+00
7.940963285897861476e-03 5.918436862225102442e-05 5.418516200741312419e-04 4.507867221479039573e-03 7.227886764376413309e-01
7.669825191653469043e-03 5.607218907652812388e-05 1.333611013596835634e-03 5.097526548582388510e-03 1.348026779121361152e+00
4.933395219968338824e-03 2.756367907486629209e-05 5.786399773106093262e-03 1.981727484805425807e-03 9.395087549718983411e-01
8.653555393379220098e-03 7.312582541349155966e-05 3.676051430717340758e-03 4.662040330074420161e-03 5.550844645187645865e-01
5.342413790902732912e-03 5.092590511876119537e-05 6.690276573060491630e-03 7.149895848033569444e-03 1.073072797096755959e+00
8.013601521428820665e-03 1.390988585306326387e-05 4.559622526113928619e-03 8.314287613659659612e-03 1.216159652271508573e+00
9.223522915225962349e-03 5.942453244912137249e-05 1.009888089523903933e-03 4.098162588243445086e-03 7.267498486460529650e-01
8.897083182964633102e-03 7.991701991708955767e-05 4.258566335311173012e-03 4.679862085989566073e-03 1.241499130403706408e+00
8.436325476163734904e-03 3.177083662272215916e-05 9.010309469832231480e-03 3.692787167053108218e-03 5.547400335975777308e-01
3.032796028391470528e-03 9.581745894504370604e-05 4.396163963538732115e-03 3.276849966792640383e-03 1.250720178833619300e+00
5.297679099447995428e-03 9.825695597688001643e-05 8.226625234073001863e-03 1.818679873577825224e-03 8.080399353994012213e-01
2.502608509556051783e-03 9.465912527185876650e-05 8.969679207972300339e-03 1.049023484027551819e-03 9.683921457922586296e-01
6.308008045467989114e-03 4.621032882066659068e-05 5.342156833025931036e-03 5.645316896292238394e-03 1.425330126225453409e+00
3.464029891452451333e-03 1.167774853239882493e-05 4.005238519791406472e-03 7.901145802390175180e-03 8.181518785308267150e-01
8.974201163860757655e-03 6.607782516596515002e-05 8.114410943993181002e-04 5.495079180764669662e-03 6.681988772755723671e-01
5.332523800499013901e-03 9.316005168891976879e-05 9.008848553003058132e-03 6.074045848588084488e-03 6.051660485045555760e-01
1.493157415971731400e-03 8.153566385732467347e-05 9.311777570648112345e-03 3.061255627056129382e-03 9.607639354194970061e-01
9.365765339712544407e-03 8.303704655369119781e-05 4.925588099562270596e-03 5.943847040798774448e-03 7.155381447891218105e-01
5.563376855619446039e-03 2.659391410351151690e-05 7.128456687237745906e-03 9.290737219888298192e-04 1.413657516059375396e+00
7.276494595197481249e-04 9.579140946430400724e-06 6.592793477639562888e-03 2.320408728725651803e-03 1.278045108806106667e+00
9.498222789257238299e-03 8.590681272227219901e-05 8.478009200187902605e-03 3.370237999259977166e-03 8.262116840240529836e-01
4.814728869008024284e-03 1.957290096314135078e-05 7.070545914521442210e-03 1.021422589028346843e-03 1.211137164056100168e+00
4.758840484914985194e-03 7.506047010016746884e-05 9.933919826458843024e-04 4.059463326539917744e-04 1.352288989503232619e+00
1.059358182607191348e-03 5.057196869376064352e-05 9.162280924771892821e-03 2.911501038939334762e-03 1.145598153070349401e+00
5.162495931783616862e-03 6.295046974383613993e-05 4.499465603135372610e-03 7.278363486585983679e-03 7.447603148235052428e-01
7.728793934208458283e-03 5.498914311233017152e-05 8.891342396150955785e-03 9.500922046284691544e-03 1.456610202868916959e+00
3.409245226067696664e-03 7.676158692538673946e-06 9.621010464536294132e-03 5.945520490089016823e-04 1.098844792161893125e+00
8.884885028028144394e-03 4.295236989693787283e-05 9.131470177864489668e-03 6.365987152368114688e-03 1.032974604636284877e+00
4.368076904125657405e-03 5.193230002410485427e-05 8.205555080565583512e-03 3.266925034701848984e-03 1.205172633079959255e+00
5.285590868958991301e-03 3.132587059407511833e-05 9.766913216064940576e-04 1.183837556380426840e-03 7.891142730886386847e-01
4.773393483192795578e-03 1.805955719758012473e-06 5.586171896755436420e-03 2.209916418825811409e-03 8.882354276029555962e-01
6.805338445086724607e-03 8.222590484237982176e-05 8.433258917040055772e-03 2.175048305579043578e-03 9.977584305614308757e-01
7.508781618613394847e-03 6.446105491612232736e-05 5.161570662191874125e-03 5.945071839200337382e-03 1.168309487332801710e+00
5.796167320502740306e-03 7.687284573555445662e-05 5.467876529015694952e-03 7.691874238255809633e-03 5.014910612240375265e-01
5.234914340760191999e-03 3.124292576118304305e-06 8.915363338095680726e-03 3.201711022422659963e-03 6.332691058465937939e-01
9.723088078387216379e-03 7.793151743901526973e-05 1.216091368786068614e-03 6.777824921491613051e-04 1.222402076913668312e+00
5.361907931147437759e-03 1.721411111967400726e-05 2.655866866243294434e-04 9.817925816856571883e-03 1.161638187431639047e+00
4.514892180380140896e-03 8.596444783041850613e-05 2.474472781936154411e-03 4.702884926072706424e-03 1.294760975119754409e+00
2.991978193859941293e-03 4.552935030866507544e-05 6.158786827634619120e-03 3.834586320666094443e-03 6.404376383281483731e-01
6.466449683325947891e-03 3.804343995695698243e-05 9.842070099522294557e-03 6.937666904142039334e-03 6.461965140200340851e-01
8.560033512116503596e-03 7.661072462990166929e-05 7.587569315336784199e-03 4.211909449123587071e-03 6.008900446130938100e-01
9.269690574902249638e-03 9.835337731166407516e-05 4.096821437515375114e-03 3.528821391460512571e-03 5.131118840094106570e-01
3.092706313035916386e-03 9.874648154020888101e-06 2.991586253976276713e-03 3.007867847602387155e-03 1.231296028440543200e+00
7.256515397456576172e-03 1.197711927437383746e-05 6.842623382376608610e-03 3.030377150843064065e-03 6.402046680002738688e-01
2.538805617938009671e-03 7.507381211770736997e-05 9.572187510056121050e-04 7.778151119839149530e-03 1.099480044001281076e+00
7.903021500794298049e-03 7.318918913694574964e-05 9.438296576053299344e-03 1.618428910311493166e-03 5.348881687455901979e-01
8.704610818831223090e-03 6.455506962913583899e-05 6.725138064607435150e-03 8.959050680286816115e-03 9.870821751480900463e-01
9.441854637780569201e-03 1.146515891589410689e-05 5.757314223823149606e-03 2.091058680553573804e-03 1.295771241858250988e+00
8.215248362508654686e-03 7.284940073227352949e-05 9.761840424016569179e-03 1.212690869923562431e-03 1.402197428570724158e+00
7.220571234133943417e-03 9.979804999610006962e-05 1.321563479530816088e-03 4.761599466847106152e-03 1.028227155904612555e+00
2.669631220465428900e-03 7.676170693034014571e-05 1.223338527965290440e-03 8.535149055702856077e-03 6.600728170530979488e-01
9.601734320433536266e-03 3.399079778809316083e-05 3.705427089675722863e-03 8.504894904096031369e-03 7.743956820516834094e-01
2.109859614973487126e-04 2.221733963832747975e-05 4.369991166552406568e-03 9.366001197639698544e-03 8.632297658225035475e-01
9.819163623754470493e-03 2.869838669034577850e-05 3.544509546131281524e-04 2.828870914453602940e-04 5.302860734375248741e-01
3.312831674025812616e-03 7.077230685844955861e-05 9.275820674302680258e-03 4.149914578665211441e-03 1.183573120268892609e+00
5.071110184551403006e-03 1.447201594765380274e-05 7.805777232033788739e-04 2.128184897276914640e-03 6.317739582196074677e-01
2.248266753909477448e-03 2.305738452516224172e-06 6.611426581225938147e-03 8.632532938896582062e-03 1.359289366714079961e+00
2.461606247901216345e-03 7.615724485935045660e-05 1.846922196029175071e-03 5.269513518672655147e-03 1.477971899026776281e+00
9.549470937042642271e-04 9.607730519757483561e-05 3.538589083475479104e-03 3.304318010524096016e-03 8.079048412053464467e-01
6.353299065267496021e-03 6.845698020459916411e-06 8.483305722263944845e-03 1.583153757667397259e-03 5.315720963884889017e-01
7.567004689334721687e-03 4.493639490657576780e-05 8.095789854645518355e-03 7.171708388317112569e-03 9.088190156367998984e-01
6.788823222150210807e-03 9.099740733416915783e-05 7.298716008223063954e-03 1.223126576330783605e-03 9.826018378647040086e-01
9.133214621643848119e-03 3.763365353560480767e-05 5.869533218506262258e-03 6.857742941486208443e-03 9.397407116528131432e-01
2.507075194046902347e-03 7.092781467157974239e-05 5.257158868191054261e-03 1.158862489434999126e-03 9.798152589912120236e-01
7.518812212215455863e-03 7.384745593469773772e-05 3.509291988616128951e-03 8.511944106382274972e-03 7.840183877615963803e-01
9.018045987435668528e-03 6.931211561926038471e-05 1.967366652607441951e-03 8.612493788564459102e-03 1.430020270052965170e+00
9.567105363311220745e-03 7.059038438108178706e-05 3.222230641254373792e-03 1.661500682254638201e-03 6.307856087764833752e-01
6.123424056098392132e-03 3.721384806871504369e-05 9.281739774734889745e-03 4.623314424677002661e-03 1.141713500797157721e+00
3.825190180177675744e-03 8.480474312060493763e-05 9.329652355089172386e-03 3.187904804245909971e-03 7.642421817887026236e-01
9.111429631670220353e-03 2.698767169853569626e-06 5.555849991294594878e-03 2.919289037688923855e-03 6.956833489324443232e-01
5.223814589689762533e-04 6.108047785329623022e-05 4.344960644398322171e-03 3.385220231739281393e-03 1.161006114752397789e+00
6.170289555350351451e-03 5.513327360244660243e-05 8.751656833535053498e-03 3.047532715079747517e-03 1.018115748959073086e+00
1.491002779164731602e-03 9.113386815308328621e-05 3.950667538541099456e-03 1.217675184566172986e-03 8.316049365266329207e-01
4.540231769138306471e-03 8.323255947616810377e-05 6.258502844790769445e-03 7.120315212508393152e-03 9.366420674236461963e-01
4.039397942239978008e-03 7.688313081356280753e-06 3.502281957149440319e-03 8.876954912187019764e-03 1.236454393490987069e+00
4.767117179988056112e-03 4.442907155134176699e-05 9.235804841909479868e-04 7.113031407404861277e-03 1.045749551995164950e+00
8.429678107694764042e-03 6.896949219827138084e-05 8.230293004626161937e-03 1.092640196639561596e-03 1.034996394162812194e+00
9.605528596141664141e-03 5.985636863359672209e-05 5.195178238387021660e-04 7.228631227382017847e-03 1.055624464560680487e+00
2.230832394428822803e-03 1.247130259412711785e-05 9.601954885904170553e-03 2.998023283501054497e-03 6.443582751897488636e-01
7.875132330350323451e-04 1.607598195463800500e-05 7.059987032121141891e-03 3.503317640131418942e-03 8.865487704482495346e-01
5.991684719789193252e-03 8.375437765760848511e-05 6.047586440928366495e-03 7.203863839521103263e-03 1.467479042950178503e+00
3.539099075342845655e-03 7.303816416032071399e-05 7.067752936983509073e-03 1.401341702217929813e-03 1.443058977337188020e+00
3.441620377547359531e-03 9.197247849630368910e-05 8.197101824230793032e-03 9.529888025397411852e-03 1.052717461962560552e+00
5.896510951995974012e-03 6.869813064461568900e-05 8.802351623660163368e-03 5.527470050900295737e-03 7.140721321031029412e-01
4.337168456950730479e-03 3.288846416095163886e-05 3.683644541084048034e-03 1.547167084910926063e-03 1.098376201654837514e+00
1.165039951373152008e-03 6.203180208537910172e-05 6.632108799089685321e-03 3.760050527892366563e-03 8.175154884058516425e-01
2.867390284247556091e-03 1.286734401590917438e-05 5.598871697802340272e-03 1.589820188375068400e-03 1.300183962331767695e+00
3.995094697275665407e-03 9.701767170079971065e-06 3.788539571133726740e-04 7.164367826998409468e-03 5.772986999031598510e-01
4.264001179675548647e-03 5.406375718806346388e-05 4.373535139894470583e-03 7.037367083481374692e-03 7.396350966383145042e-01
1.942827818676320581e-03 8.406934995332487458e-05 9.159412626291529511e-03 7.646362377691192421e-04 9.397600373158396803e-01
1.444068236509198685e-03 3.192587443781409935e-05 7.121802260139237402e-03 1.321294902520717433e-03 8.743831598768190272e-01
9.787984003810446323e-03 4.269481182379057324e-05 9.844173872672208267e-03 1.043953029507432113e-03 1.246659427248781427e+00
4.362208595332915141e-03 3.953686095087323850e-05 4.971566458039974185e-03 7.362347486142545696e-04 1.253127641445569651e+00
4.004911907348355192e-03 5.978154115058699692e-05 7.869109149304038750e-03 8.821095878466253884e-03 1.175857732210199957e+00
9.866306055344636894e-03 1.320574575481752210e-06 5.920892268043822897e-03 8.101513818142272103e-03 1.198549728771401313e+00
5.251021847024250032e-03 4.251196759476643576e-05 2.159865410884755001e-04 5.854611685370224999e-03 5.066243453047383216e-01
3.768830799343526623e-03 7.430879969290456861e-05 5.610820833364190026e-03 2.080817661315641567e-03 1.420256489185187210e+00
2.589498730966148803e-04 8.335362354348598230e-05 5.451578632275055555e-03 3.172195854389617264e-03 6.061744928203824934e-01
5.577517886602971313e-03 8.227530978458556462e-05 1.910222452891932989e-03 4.177815385493416356e-03 8.621990496646830815e-01
4.828797376046837890e-03 9.863863443689102986e-05 9.571528632779869455e-03 5.862317744303125779e-03 7.205538640383365445e-01
6.880685536565696054e-04 5.469619254785962754e-05 8.772272173548355603e-03 3.822007182896387800e-03 7.026584086865405032e-01
3.104309510183818777e-03 2.734085196361774595e-05 1.102797581278506427e-03 9.936840247700950632e-03 1.252687547136210888e+00
7.422027784206402384e-03 7.118216814133050002e-05 9.665208964405398642e-04 8.700757362199018760e-04 1.125253711692977276e+00
9.952753923598126745e-03 5.367616640151015090e-05 4.362628850651465405e-03 5.122023200091176337e-04 9.599947635175127836e-01
5.377174728637519434e-03 4.650251999583959652e-05 7.505003417352532416e-03 5.183272782016589558e-03 1.387048243054642249e+00
6.487812298300027610e-04 8.428493288122988747e-05 7.906470197601015923e-03 8.755594103998027428e-03 6.837122213550714811e-01
4.024930736898857386e-03 4.304833996642047172e-05 9.234493066957356194e-03 9.379901109818610319e-03 1.339921784534127358e+00
4.896974924133250945e-03 2.341467849364020472e-05 4.958460818177548753e-03 5.305036641594342711e-03 1.484344240709782214e+00
7.596099972811715118e-03 8.426685558832922539e-05 3.916344488458812015e-03 7.588688336453084694e-03 1.437572010176939141e+00
2.639085967131832300e-03 3.290565690031706459e-05 8.654672521190294454e-03 3.335791916299612851e-03 1.411881395285635943e+00
8.804353575652330496e-03 2.353318495178918779e-05 8.785426167263811134e-03 1.966855553316231367e-03 1.303929014542008158e+00
3.215563761986147632e-03 8.690581548205256754e-05 2.552717005402396766e-03 7.365993518528195574e-03 1.461813347526877971e+00
1.933353339185335702e-03 2.195286666984819468e-05 9.053618034053943081e-03 7.621444586714255960e-03 9.900250850705056838e-01
8.873388535301033817e-03 8.767500751311082369e-05 7.532646228713393323e-03 4.418507897918091780e-03 5.638811690328997539e-01
8.213268632132165320e-03 4.362839009566889844e-05 8.177806225664609532e-03 8.910288355815459277e-03 9.523915987624526069e-01
1.692717485646772196e-03 4.986403315048209048e-05 3.266883295080536768e-03 1.928810373029720381e-03 7.027750539768317095e-01
6.171636041157525614e-03 4.667988738358310992e-05 7.273871389299110639e-03 1.892718861358843891e-03 1.409347508494541490e+00
8.394435645440139274e-03 9.117589689520566050e-06 7.616300310142388660e-03 5.256661391844637612e-03 5.563024506875026143e-01
6.371809461185605310e-03 1.761183002477324552e-05 5.220522566844322358e-03 4.715098935632555839e-03 1.382703358116283532e+00
5.263812546569540153e-03 3.674737593329387950e-05 4.049216438987413708e-03 6.285971264363322472e-03 5.210435391041891018e-01
5.052914631572318245e-03 9.787257911989745061e-05 7.514693519132961685e-03 9.044310238180771830e-03 5.936235068907946832e-01
8.663457384497101968e-03 4.082720469501770465e-05 7.183748754042681810e-03 9.498867325994930083e-03 5.767046868438017171e-01
5.546002599224827273e-03 5.907935029450018822e-05 5.683735814015730345e-03 7.708302547597190892e-04 1.149647320190434918e+00
2.223597711338435971e-03 3.737262148399200302e-05 1.554347608771714439e-03 1.872740833665036868e-03 7.348846096497327895e-01
9.636561806330660312e-03 7.342143286923641398e-05 9.260862954271593950e-03 7.172651565931264031e-03 1.082781390517000952e+00
4.906997197368569152e-03 2.651899504771533208e-05 6.989805355870366138e-03 7.133523994502589992e-04 1.080821279834170756e+00
6.460206623561399152e-03 4.577024484695268715e-05 6.438773217961396393e-03 5.455222960351844078e-03 1.469176589694649815e+00
5.227029673957403998e-03 6.299260353080119118e-05 1.010145192818244497e-03 4.989183876763044444e-03 1.232253231259806459e+00
7.327292760904401125e-04 5.988153667012175872e-05 2.081133047123614240e-03 8.997312338449725208e-03 1.394911381844948561e+00
6.102549784421847437e-03 3.934988369163223152e-05 9.614295282055443804e-04 4.214850052321949744e-03 6.176924237012110241e-01
3.984518898035922145e-04 4.353363023970002564e-06 6.523633075434819885e-03 9.297513392703300739e-04 1.126282289456296937e+00
4.408217539819917798e-03 1.434660432335816503e-05 9.765454081674066616e-03 1.743488675076727444e-03 1.448714928233946875e+00
4.465585030016501651e-03 9.912939188099816748e-06 6.076115224224451494e-03 4.761427589258792302e-03 1.408925012286871503e+00
2.975043170478207637e-03 9.207250038129913500e-05 9.209117479145162086e-03 1.223808500042196292e-03 5.412377438937248098e-01
4.631661701976449649e-03 9.656865620121210286e-05 7.440651487578181338e-03 5.941354478120925917e-03 1.263498317471637433e+00
9.330560528067280771e-03 9.957756187833748942e-05 9.875267788306755015e-03 7.031406004501489053e-04 1.362367851606870239e+00
5.150623592263143917e-03 8.899777322461149733e-05 9.792873877066654228e-03 4.585497596305678565e-04 9.059956494145761097e-01
7.819223700657809695e-03 4.724479468395967969e-05 5.218773330902800288e-03 8.505367489314141077e-03 1.452630865473240052e+00
3.171450445617176109e-04 4.674511687451569474e-05 9.642968832139862251e-03 6.688047220632540799e-04 9.311522243854557512e-01
5.357603454689055349e-03 3.586232066595868755e-05 4.085791381483633820e-03 9.978483873627515613e-03 9.685028228509932058e-01
2.429896324153122279e-03 8.121437795644480964e-06 2.783374242786881229e-03 5.565174861941353350e-03 1.456814120644593480e+00
5.397217958240157522e-03 2.023902377742878403e-05 5.023807997589311430e-03 6.350072054692206501e-03 1.340682638707108687e+00
4.080334633534814584e-03 6.165587255253251087e-05 2.146939257692266016e-03 8.270229148394541482e-04 1.226412297736243495e+00
6.685862038831365088e-03 2.862130268940207278e-05 4.985652175226536545e-03 6.644177760826843826e-04 9.209369948766265024e-01
9.020733913367105436e-03 6.411657804323509782e-05 5.359710077313851887e-04 1.660276443563499758e-03 1.486095690571417105e+00
7.276216838080408304e-03 4.230141740130612227e-06 4.255992870809461107e-03 7.724334538280755924e-04 1.365793985423542356e+00
1.017458091568120221e-03 2.805891974296703361e-05 4.662642582385809436e-04 7.438865278695346549e-03 1.428861694375576974e+00
4.150865371922071376e-03 9.420166128619334041e-05 6.251543508882479588e-03 4.007908437171595496e-04 8.738900624960229679e-01
7.489540367791546610e-03 6.868260994116936666e-05 4.006352055601788281e-03 4.269576527018491968e-03 6.496507301442016047e-01
1.008824625398288674e-03 8.563662530480047031e-05 7.787225302275296857e-03 4.292881117731460125e-03 9.515536218103349819e-01
7.633401476126478249e-03 5.372851011868271225e-05 5.361873811325524632e-03 7.656628621850359792e-03 5.662973102240408396e-01
5.162662157841372938e-03 3.739448688008993019e-05 2.729689839713034770e-03 6.716037164875082559e-03 6.361833794462999903e-01
3.317659220914373312e-03 7.549499912302717029e-05 7.425455945622805830e-03 6.239770150762101106e-03 1.069319659461749339e+00
2.196499940687631717e-03 4.086912766940806326e-05 8.027583279589760659e-03 2.773461223774985589e-03 1.236134492756272962e+00
8.590645934617070420e-03 2.468176186948322829e-05 2.719019901616638157e-03 1.088008820238767650e-03 8.500914820553545637e-01
4.586458308004000631e-03 1.299493687400233232e-05 3.676661890232908996e-03 8.838398908463787618e-03 1.408447134498888698e+00
8.606753322956380362e-03 4.417845258364964402e-06 8.969128819881438605e-03 9.662232386583110774e-03 5.790365274393765027e-01
7.507968510883672453e-03 7.616238891007339634e-05 9.982185414177257785e-03 8.307780735730671334e-04 7.677429741625735327e-01
6.215791776382417581e-03 7.881906375882163278e-05 3.587012308496788111e-03 8.573975465979643065e-03 1.413408255704124539e+00
2.181255539427961933e-03 5.145102302954490436e-05 1.092668531058620454e-03 4.147284942229580162e-03 5.240111666828634052e-01
3.561210490281836814e-04 9.566868846108433119e-05 4.937311477819739287e-03 8.524318311003772561e-03 9.309338571134307960e-01
7.747936181663245617e-03 5.244221949534237670e-05 5.235738821645581631e-03 3.586361641240886928e-03 5.807839039776655499e-01
3.799300806762721111e-03 6.693378480865658372e-05 1.741164028635829074e-03 5.998405482382818642e-03 8.397596638007409631e-01
9.075461972498265889e-03 5.621290399045580493e-05 4.092482182812545201e-03 2.417131812513462967e-04 5.985277929839315503e-01
1.310924263580559709e-03 5.503178456833785734e-05 2.811471986364195031e-03 6.708572744016812889e-03 1.331279473071273811e+00
8.880552053471485810e-03 1.946044098230525105e-05 3.945034800089654292e-03 9.032571351747184854e-03 8.847725541931075188e-01
8.281639240644541114e-03 1.941142395404199213e-05 9.085326071253863392e-03 3.176899712254444615e-03 9.628161172092627451e-01
2.245924826845622623e-03 1.688100023647203223e-05 6.255678492412752693e-03 5.308553458882247014e-03 1.245577977431172823e+00
1.361554703767454749e-03 4.180982173428496917e-06 5.943562989662130999e-04 9.404076064027121207e-03 9.246598276263455762e-01
9.075351040413077996e-03 3.415890746401293588e-06 2.855850126208747935e-03 9.214355032329568304e-03 1.031756290238542206e+00
7.948761432069493399e-03 9.270048252275608902e-05 2.637385563071563237e-03 5.684069900474798820e-03 1.274791676982393929e+00
3.663947291649308300e-03 3.763002816000085826e-05 5.716346229933535290e-04 6.314167374912412617e-03 5.144219885675489490e-01
2.133970287231854411e-03 6.577887751722281896e-05 5.604892441862591645e-04 3.164107594187134161e-03 1.488708006443061116e+00
5.050068753757018178e-03 9.457426345926412249e-05 2.564578198856877229e-03 4.841716267671930009e-03 5.857708161246781842e-01
4.190121700904487871e-03 3.757074033939762862e-06 6.140167898118848583e-03 3.350607778520650962e-03 1.482906687903185361e+00
3.572972324842908429e-03 8.574899706270749597e-05 1.215289943980283520e-03 2.593968118656996436e-03 8.647865228812935401e-01
9.376910603774574193e-03 6.896400377865708733e-05 6.939586871066163835e-03 8.364398324249493893e-03 6.921620353684400095e-01
9.798678616354594001e-03 4.070536215712451108e-05 1.859644461863431322e-03 8.825909484954538170e-03 1.225827639874119690e+00
5.310832410202388255e-03 7.826360310687293417e-05 8.320879877145630210e-03 7.179454874254653091e-03 1.381211230199661966e+00
9.905974743920756276e-03 1.986375506256616118e-05 4.616726347148041032e-03 3.352893574480663146e-03 1.225240315334285235e+00
7.300536752574305656e-03 7.993463523746095127e-05 6.367647710087441688e-03 1.821667961809850418e-03 1.185345200419254397e+00
7.161879445116299189e-03 6.166537978432410651e-05 5.990808838411085593e-03 7.465085260419757583e-03 1.248549803539977798e+00
5.136255684856628166e-03 2.100794334503178668e-05 6.144232825499948251e-03 5.246699270139090418e-03 6.607268029442355806e-01
6.245749403379791467e-03 2.199573228705760340e-05 1.121547688131334115e-03 1.190057506562435235e-03 1.465227133751647148e+00
1.329507271204122265e-04 8.389249162566089215e-05 6.328687208684119839e-03 5.477441768517730784e-03 1.398402698419798806e+00
9.603469142460543256e-03 4.106663398460357408e-05 7.773404312936402737e-03 8.312433166995175648e-03 1.477467963004560847e+00
6.324064633142446358e-03 5.648519662228074554e-05 3.689418297634275597e-03 5.012260634269144303e-03 1.184724811888915319e+00
3.881474263407928924e-03 4.897055447198885139e-05 1.865361499382835924e-03 2.735011657046174278e-03 8.095873357731476760e-01
7.973639791003846872e-03 5.641217256860074761e-05 3.908414660030001819e-03 4.626451331779178958e-03 7.238868602879086067e-01
2.007470640620554782e-03 4.832340817489263964e-05 3.783887559143468172e-03 6.860567087058159867e-03 9.557620400562290008e-01
9.070148021823005524e-04 3.824492661892901573e-05 7.985102889405825896e-03 5.794592847583639010e-03 6.605770108652908590e-01
8.624536456548153804e-03 5.625610159793138022e-06 1.418337604399026253e-04 4.095068935667885504e-03 6.183987260614925985e-01
4.520260488313848461e-03 7.338225186796678689e-05 5.954119904569091411e-03 2.971371155916540090e-03 9.275765618690449132e-01
9.377852163811281269e-03 8.260137714540864381e-05 9.281221380754845277e-03 3.133290719527471839e-03 1.103678579263917658e+00
5.127158891479437729e-03 8.714883786365820099e-05 7.891370995217594081e-03 4.057918854660579056e-03 9.079681335666354158e-01
8.203251809755248911e-03 2.897040958322502467e-05 9.828523158419611230e-03 4.435420269241059817e-03 1.480175224321451211e+00
