# κ κ_c ℽ g ΔE
7.075639274531137944e-04 4.561425403970878478e-05 5.458919322346476345e-03 1.081720138308973726e-02 1.875249539717164682e+00
5.333697313070930165e-04 3.448629326064722652e-05 7.912210484407388583e-03 1.250589292139553735e-02 2.003464415608658289e+00
4.905017071525611836e-04 1.168402328439556400e-05 6.470950730523445174e-03 1.052524249921690802e-02 1.907501787091425927e+00
9.251789940806632966e-04 5.396414529759793499e-05 6.405531936391971673e-03 1.418967585273199494e-02 1.824192619183327313e+00
9.704793175891025889e-04 1.960994078320890574e-05 5.147202822075965488e-03 1.365474123144693776e-02 1.802228173445528769e+00
3.429475598390073141e-04 3.008734268841803253e-05 7.780427352651145614e-03 1.171763706299131826e-02 2.079438199271242738e+00
7.366465581287224727e-04 2.394244918052287744e-05 5.992116296706916437e-03 1.012945217675289417e-02 1.893513859027444290e+00
2.575227996861032442e-04 9.879552544890691102e-05 5.473001601822484984e-03 1.408199710472645902e-02 1.842071996735773487e+00
7.110761559763810555e-04 2.168204000223339839e-05 6.456225187029023677e-03 1.018287186211083370e-02 1.998867318072335308e+00
4.554432220488455478e-04 1.514305439104529779e-05 6.727627103702249825e-03 1.051024488858115849e-02 1.985910219277598809e+00
8.702119412831466625e-04 7.167620444098192121e-05 7.875686437009057211e-03 1.115046242180780037e-02 2.164455805596328997e+00
8.576330663972930521e-04 7.472285007376546916e-05 7.642506837424786065e-03 1.046742413725776887e-02 2.081546292833226453e+00
7.694986683955622837e-04 5.851922025103610504e-05 7.808362341810076018e-03 1.456027875335095048e-02 2.043188997600885237e+00
3.555307107530462679e-04 7.125069224621939634e-05 6.853752514479173087e-03 1.244831275137111767e-02 1.808395098834889136e+00
2.986974687837994340e-04 3.861474880391901031e-05 5.025258131503861948e-03 1.424677883292804065e-02 2.309225725423150966e+00
8.125740970336449431e-04 3.799803291258810534e-05 6.209282223336584465e-03 1.270311631330004777e-02 2.085395449989377870e+00
5.366674283878889676e-04 1.145058506799374100e-05 6.553519248391271798e-03 1.371814694309572875e-02 2.220906948704627126e+00
4.488889685137302499e-04 4.613364333727868643e-05 5.390281551014605710e-03 1.377005925327893371e-02 1.884534020811476696e+00
3.808343190666525812e-04 3.786611892084651784e-05 7.901723515427071937e-03 1.433931668028539524e-02 2.376204015436082173e+00
2.433394500245782805e-04 3.617139457027291510e-05 5.410059565235003816e-03 1.003117974207708152e-02 2.272292051530953483e+00
2.510377451409046695e-04 6.560784198019964310e-05 6.271547619237662595e-03 1.375779283971902828e-02 1.974076256879120361e+00
9.632134958327584050e-04 3.379527475728626287e-05 7.170466881067475394e-03 1.461266699201536207e-02 2.122155700644189125e+00
8.966159258508663715e-04 1.702833796339234211e-05 5.763923093989773219e-03 1.474580726880336465e-02 2.295533903533552245e+00
9.936827745777360079e-04 3.929941938802007108e-05 6.449790601773829068e-03 1.265571500969927925e-02 2.276557004732754130e+00
4.898762043867807038e-04 3.030327139154209020e-05 7.004143935619486401e-03 1.447485261693013531e-02 1.819103540164048294e+00
5.353512997067982155e-04 9.142273080786996907e-05 6.967665830490837181e-03 1.072653006523607670e-02 1.935289318940888847e+00
5.401152309704602885e-04 5.655498823366195008e-05 6.827717512242783421e-03 1.218868719168313824e-02 2.254056963971761807e+00
4.513569640188153293e-04 9.187554685530963550e-05 5.554946700773968210e-03 1.445203858959661150e-02 1.895319753387147088e+00
9.789371759644342492e-04 3.238046423368137489e-05 6.588795939215436916e-03 1.282624739478090657e-02 1.855612435173376928e+00
9.362914883520677802e-04 6.381889047117932838e-05 7.042368364474851580e-03 1.358224164379782939e-02 1.825841326133884168e+00
2.865757398603543645e-04 3.493781457894473019e-05 7.603946383739464132e-03 1.287263932422126958e-02 1.912897464475612486e+00
5.518798768273899032e-04 1.599076256875902116e-05 5.982712621224376033e-03 1.183327095220027859e-02 1.886115739666717861e+00
4.264832170722250657e-04 7.432078681256027504e-05 5.892714445364407964e-03 1.486631277708123922e-02 2.075262481004229720e+00
1.026658615009774290e-04 5.972581247536660901e-05 7.525568736689204272e-03 1.376810396504634521e-02 2.035425944590670166e+00
7.251103484245830779e-04 2.448942996875226857e-05 5.399200737935839003e-03 1.037609228485373777e-02 2.074512303968486737e+00
7.524299862084932221e-04 3.132063868552154874e-05 5.844911286447332377e-03 1.475277798610855756e-02 1.804074988181003425e+00
5.172726878191673348e-04 1.189154313282063830e-05 6.780104922468822154e-03 1.284056438960915446e-02 2.306241488008600626e+00
2.516638368960905201e-04 2.384731514585840831e-05 7.566881290683720278e-03 1.151561244116878352e-02 2.364171487953411699e+00
1.352255847819036670e-04 7.505285980771496076e-05 6.665067383034089903e-03 1.181330787355245292e-02 2.041874003011756589e+00
8.340948056363403683e-04 3.395312414283630181e-05 5.612269065902428938e-03 1.133875448477768798e-02 1.927877767399944098e+00
3.340946513103845348e-04 9.204393292485730680e-05 6.046521960558538973e-03 1.373387841031368378e-02 2.242835291236341622e+00
9.104787726654715819e-04 9.354619455642693333e-05 7.174256073566661826e-03 1.027229581096695231e-02 1.864085779162508727e+00
5.419626172708839288e-04 3.698354012621433165e-05 5.086614543675771656e-03 1.081670626110594995e-02 2.073143935111682268e+00
3.626718253410766350e-04 7.661628717412061044e-05 6.106089290570108213e-03 1.246084722192178362e-02 2.297004906588280271e+00
6.913620923027119676e-04 7.370636490158713873e-05 6.410479514112250345e-03 1.290448973657144262e-02 1.943536874435523254e+00
4.230431152133401788e-04 6.923597501596990915e-05 7.369760638000820950e-03 1.293954653779639391e-02 2.279722082454804344e+00
2.308542967919585318e-04 2.508959851422175471e-05 5.071207433564976774e-03 1.193367193155341587e-02 2.353454434022462571e+00
8.068297880158316338e-04 8.111468536768154922e-05 6.005528864520725402e-03 1.114879578699806695e-02 2.349700765159835392e+00
5.007343820660751415e-04 9.347525470924759883e-05 7.232715183896932208e-03 1.428604082307592844e-02 2.090156734048104870e+00
1.554758446562470701e-04 1.445509274645237705e-05 6.942425259456327415e-03 1.412507384807429670e-02 1.846142646855422287e+00
8.069274886565841985e-04 8.811381678200082756e-05 6.805769242278283948e-03 1.415657188866065175e-02 2.046604348974170762e+00
9.310855575211086053e-04 2.434480019736469852e-05 5.210224417912122721e-03 1.375748776597850685e-02 1.830269891574406671e+00
1.481864629036581341e-04 3.452455357061604674e-05 6.474534021204951528e-03 1.488215311410218296e-02 2.179499871925289600e+00
4.016886915479458953e-04 1.650493314605437094e-05 7.090996940268804241e-03 1.375090660764931479e-02 1.809128874369135387e+00
9.407424514140057302e-04 8.614090993890349444e-05 7.269709416051475456e-03 1.275270618895750149e-02 2.328090882544858076e+00
1.389060296247818227e-04 3.581429903122966861e-05 5.621235009653165020e-03 1.203531377926449035e-02 2.246697035982414103e+00
8.100112191212829882e-04 7.016496456424893590e-05 5.605940508447425884e-03 1.115073380864597952e-02 2.295053509325930552e+00
7.979098903263501545e-04 4.618527850759178449e-05 7.052144554603933732e-03 1.326824294333913377e-02 2.225703638136093510e+00
9.106492726374356599e-04 8.513975025332716896e-05 5.357740747343651098e-03 1.042765506405603747e-02 2.031821686554880380e+00
2.189401746269773082e-04 9.312220358598102073e-05 6.028135305836497190e-03 1.392556754135563374e-02 2.261490193118654624e+00
4.061152562043281763e-04 3.479924932720290966e-05 6.416167020374394410e-03 1.282006965710947265e-02 2.025820462244656728e+00
1.926988307940781086e-04 9.224640501736535987e-05 5.244364958841779036e-03 1.271352874717404831e-02 2.396493028282541182e+00
3.424856090108271858e-04 1.181320651388296159e-05 6.346587635388076243e-03 1.432025364866034746e-02 2.082995922432127500e+00
3.559623615814550761e-04 3.235882024538292470e-05 7.838865051646808774e-03 1.369677667138920196e-02 2.027646907667555620e+00
5.543785921734040731e-04 2.744689530320556999e-05 6.471735242431581915e-03 1.222746272887078635e-02 2.038492556431925173e+00
7.969915795367920773e-04 4.624166896027278933e-05 5.855951338943852016e-03 1.245344985980485070e-02 2.222523093608213873e+00
8.138540762674502859e-04 4.735182664169356067e-05 5.335531088019473782e-03 1.187686508382440435e-02 1.927468616055903139e+00
6.645170263985990125e-04 9.144399346472915457e-05 5.289368195287301108e-03 1.331997988110128830e-02 1.898181988415485133e+00
8.924728997941654488e-04 4.672028211967340706e-05 7.970925754727395396e-03 1.124866290274327725e-02 2.152876123713022949e+00
5.007369011680729964e-04 4.688096410281387770e-05 7.375182543035365898e-03 1.136247634623097774e-02 2.190957223183263025e+00
4.867790769553578399e-04 9.364962812066979963e-05 5.999061454779070282e-03 1.399372059980604974e-02 2.121386523714575922e+00
1.977414394928857179e-04 8.816196525285171311e-05 5.097802534685284999e-03 1.214296409811376799e-02 2.007348382767700112e+00
2.199787572280764800e-04 4.283694534495311021e-05 7.867788863225906246e-03 1.213761075252265710e-02 1.979679132505430816e+00
4.745429030556979808e-04 2.546100577945779647e-05 6.642542068308047998e-03 1.154930598102285426e-02 2.198477044932499957e+00
3.755641246611655026e-04 3.882333944462022985e-05 6.770240661639748483e-03 1.233903457226711090e-02 1.860474413144101336e+00
8.862363031126420723e-04 2.371516116327137348e-05 5.125359916665700281e-03 1.097191607708401274e-02 2.218256352330400638e+00
5.256230005484725278e-04 5.200713690226196602e-05 7.431656454967768347e-03 1.497464093779063421e-02 2.238391086354662107e+00
7.011461085835268663e-04 3.241948387366610634e-05 6.427746815051109744e-03 1.035666370777436895e-02 1.842443818697437674e+00
3.552737083919021294e-04 3.364999703229238216e-05 5.084701930087286333e-03 1.352165323760426766e-02 1.923043745100523783e+00
7.484888690176575918e-04 8.066108199293176419e-05 6.522586187846938013e-03 1.063636502438318650e-02 2.278411857940156438e+00
1.684705978935507951e-04 5.750760989352908216e-05 5.909710154595146023e-03 1.419272314624213382e-02 2.221331635116844616e+00
4.242411815461813603e-04 3.290252224003126046e-05 5.198895145181132993e-03 1.439453436213773696e-02 2.269676398432922237e+00
6.616257196934567349e-04 2.290068737359195555e-05 7.741078655284912464e-03 1.127093007535835863e-02 1.845827656619760226e+00
4.219905829106655542e-04 6.911038946570936478e-05 7.741856590643133446e-03 1.271043530831320913e-02 2.113196290350285000e+00
2.185421630644305657e-04 6.473109796774963610e-05 5.608358204688896828e-03 1.196736717241658060e-02 2.369765166941538492e+00
6.708493012760830205e-04 5.844358760667651498e-05 5.633671142075918556e-03 1.174963030484959918e-02 2.262764609916819047e+00
5.595760773362184809e-04 9.307561692811811449e-05 7.313945969474527214e-03 1.185633171664520792e-02 2.326037953570284866e+00
4.621448619325735992e-04 6.354687235920808202e-05 6.341988487928357232e-03 1.100453455085342348e-02 1.925963390240559070e+00
4.792570728559020525e-04 8.250238056967630824e-05 6.719529791750673831e-03 1.453669344667793059e-02 2.002518240523096349e+00
6.938869408334388290e-04 8.356900828342632556e-05 7.045938022103634749e-03 1.467639325448507823e-02 2.178044798084480149e+00
1.516892940846869045e-04 7.951890214913917207e-05 6.172657594226829865e-03 1.427479538022717945e-02 2.138711126746522417e+00
2.426993258594701869e-04 4.560282023952764064e-05 7.143483731212662419e-03 1.046234413448391548e-02 2.276159277630700917e+00
4.806884972965903575e-04 3.257928548276805517e-05 7.918925466407987154e-03 1.304999045643549273e-02 2.228236664487841079e+00
6.094700582043629643e-04 4.251092065897167134e-05 5.271860524056416059e-03 1.317035846299947563e-02 1.882453590683508704e+00
8.527127950663887469e-04 1.108135173902044892e-05 5.173818729201096374e-03 1.039399794134300038e-02 1.894995962529066880e+00
2.761602164658709022e-04 4.292177271294946435e-05 7.163466415033484420e-03 1.069246307318482206e-02 1.928914696683542429e+00
3.309564029160892533e-04 8.340068771661177463e-05 5.162680520735480130e-03 1.148341835977051764e-02 2.061971466046286672e+00
1.067910283103503896e-04 4.030402232059559326e-05 6.104123808408580022e-03 1.157237224980908231e-02 2.080431206291646351e+00
5.298555443907457816e-04 4.423288581886030644e-05 5.244846002113273155e-03 1.373195623746325221e-02 2.217907218476851128e+00
9.680992808596387573e-04 6.152322134410140027e-05 6.981229719854686530e-03 1.121703953812703235e-02 2.375263571296181375e+00
9.130038791751455673e-04 7.371201112558743219e-05 7.649170053796557761e-03 1.182591443685327912e-02 2.373923595042099155e+00
2.613819169163656255e-04 2.362444655160989454e-05 6.551482722221642699e-03 1.252429804527616965e-02 1.846962137986266850e+00
3.219164606774109851e-04 5.689793698881981973e-05 6.298713068367576412e-03 1.151582393455335106e-02 1.954874819699571775e+00
8.076698099286452100e-04 7.084079340950093315e-05 6.086282643364347190e-03 1.267389046786128459e-02 2.291763704554107939e+00
5.638321070232919265e-04 1.656696831042037523e-05 6.795120973237664050e-03 1.415831363076544905e-02 2.377677122622068318e+00
2.543255309114178715e-04 8.613508131819153438e-05 7.245501037839638218e-03 1.417739306504964270e-02 1.810960054498711225e+00
7.052199665926325248e-04 2.719429874482371024e-05 6.385482503161253598e-03 1.228022636905900904e-02 2.389737778011717495e+00
5.538208188544242695e-04 9.280317473871915290e-05 7.674311104112676446e-03 1.421280276831767692e-02 2.042175891469244053e+00
1.658408170875457063e-04 8.579033666575362847e-05 5.334744353391805173e-03 1.049062030194282749e-02 2.021104571789587467e+00
6.006752664963217053e-04 7.873744574882920685e-05 7.895988313104637321e-03 1.084187896964053030e-02 2.031630275372434458e+00
6.742238440647428492e-04 2.888914874920149454e-05 7.371004312022556675e-03 1.437883780258346865e-02 2.300251357814809161e+00
8.442902895301175820e-04 1.517522851412812123e-05 7.662234909923471178e-03 1.233209839974227368e-02 1.937426888740420017e+00
1.818070340239712245e-04 8.508016425868440474e-05 5.213963483131038926e-03 1.423313369458182980e-02 2.039019184844002019e+00
2.057507536364543903e-04 5.424080899717105439e-05 7.261572172423778372e-03 1.479868566620953785e-02 2.139573619306327945e+00
4.036053413742063780e-04 3.157882805426612109e-05 6.244070124905016020e-03 1.137955171708016251e-02 2.071363573307889450e+00
8.814373504100475468e-04 3.161961933007135497e-05 5.984201187072778899e-03 1.454231190976766272e-02 1.981731768914681613e+00
5.868984376575792083e-04 4.730979371782702237e-05 5.152197861880752384e-03 1.404301723123330473e-02 1.889681663371841847e+00
1.750943256771278315e-04 8.478571751602697628e-05 7.480791471686832478e-03 1.307252394694112529e-02 2.387974486231970062e+00
2.525002482551134183e-04 6.512499661271940190e-05 7.193383036489216405e-03 1.124030205656496167e-02 2.267708923191175341e+00
8.621474604211003994e-04 4.871193950043665734e-05 7.527111041413726139e-03 1.403285820517954224e-02 1.918792228804369060e+00
9.081978608141874198e-04 8.412998673150168943e-05 6.116387808171283406e-03 1.470132873967972334e-02 1.834048849693284966e+00
3.873331738498309203e-04 2.902260503341447663e-05 5.267167175559633353e-03 1.304628378670579653e-02 2.386394439821041935e+00
6.196804729919472071e-04 4.615650809836955421e-05 6.322814672329700111e-03 1.382645167437700391e-02 1.872180351711199453e+00
5.676360952911996792e-04 9.229098454409933596e-05 6.423808667098067360e-03 1.422017334439484165e-02 2.144018470584590386e+00
3.805150824739867311e-04 2.337111213733304661e-05 6.398002902034240560e-03 1.437042087480352656e-02 2.278064717637155567e+00
9.513359304757383270e-04 5.765342687405042218e-05 6.930316503739627869e-03 1.036607821180716114e-02 2.208375585080894155e+00
9.733837627076149211e-04 5.621141235646355799e-05 6.473478868409432430e-03 1.447420805058230106e-02 2.156306413132418331e+00
2.109473128239269845e-04 6.265134818562378635e-05 6.557902933555212303e-03 1.233442364183458782e-02 1.925236796281542651e+00
7.936134063305250869e-04 6.689684871000692735e-05 5.287360845894456540e-03 1.064986268709458214e-02 1.985636074676272900e+00
9.774198622134306312e-04 2.723955582570618175e-05 5.350783806162526073e-03 1.389692367847694503e-02 2.303561214746718377e+00
7.019590404085107854e-04 2.202821062009539650e-05 7.060694105751936026e-03 1.115793187030804726e-02 2.035587531184343657e+00
3.205381304991158399e-04 7.113491861586677815e-05 6.070364046688117750e-03 1.060458062172418489e-02 2.118121276578605272e+00
8.681320539114797475e-04 1.995497762430126812e-05 7.711280059588790543e-03 1.403883330663515706e-02 1.945406215300854447e+00
5.593142088362679318e-04 3.174234638986846434e-05 5.997980158636829345e-03 1.107329567711247235e-02 2.288149456325172082e+00
4.314015928456851261e-04 1.343952875133283613e-05 7.196600543751959303e-03 1.369482363860477503e-02 2.166087363655838427e+00
7.634173097332451951e-04 4.069090798773400972e-05 7.384861567014639611e-03 1.475871015120538629e-02 1.957722412585982674e+00
6.160766172904678884e-04 4.457151597707603805e-05 6.602730293128877305e-03 1.063814395577489594e-02 1.836301683312258293e+00
3.980887642374255145e-04 1.449655798649381862e-05 6.528992531656240689e-03 1.458617813836433040e-02 2.268302114470573727e+00
4.873160304001587979e-04 2.595104677756962031e-05 6.389166384287856687e-03 1.283718838647289126e-02 2.099269247729889543e+00
6.475718009805258267e-04 8.437106077635115123e-05 5.017528487036604888e-03 1.174430257021455426e-02 2.167753249961817286e+00
5.852425550042683784e-04 8.398539032245072827e-05 7.054687233807706292e-03 1.132755523942518758e-02 2.284549253804196933e+00
7.029528104996205038e-04 1.615362712850207196e-05 7.747969325923299150e-03 1.144810504996643212e-02 1.841085652455932919e+00
3.974821062748063382e-04 1.373535682179696969e-05 6.247021662951305135e-03 1.086518476371500265e-02 1.937387209586448833e+00
2.371990994323218090e-04 2.216417905884388660e-05 6.465965444686894679e-03 1.492108851919396809e-02 2.319410851196007428e+00
6.925189931584908171e-04 8.225831972450298743e-05 6.393015763527010002e-03 1.289996688531548120e-02 2.102137545077820135e+00
9.699347732710920022e-04 7.729448378910367637e-05 5.264426981069370709e-03 1.460334070620125657e-02 2.080805272829908681e+00
9.856225008884190834e-04 9.904478338618587251e-05 5.088000469508486417e-03 1.003992904065666505e-02 2.177750243438911770e+00
5.373516588215006490e-04 2.919181261949609270e-05 5.549000885149341089e-03 1.088079430965093256e-02 1.872647601993828514e+00
5.640950105402491466e-04 1.404905411980187846e-05 7.570165110671047207e-03 1.105182966000544872e-02 2.068469988668761861e+00
3.300110032423046540e-04 9.727659552222931653e-05 5.653341571495813442e-03 1.321102678722188908e-02 1.811372525279274504e+00
7.067513180954894392e-04 4.195977367398466887e-05 5.454528590586287494e-03 1.313642201649720814e-02 2.098578868222203297e+00
9.083677806531639505e-04 1.925360869668694031e-05 6.993691830774325865e-03 1.133392702777042196e-02 2.177385995884063785e+00
3.819696389170687350e-04 8.316939867532691219e-05 6.921984923689368865e-03 1.370454985359666200e-02 2.265821804146209484e+00
1.295250617389495282e-04 8.395885509584819883e-05 6.056190298769480000e-03 1.172605936024975933e-02 1.859916719156177400e+00
5.748898923313613398e-04 9.864564382277035313e-05 7.978142993038075947e-03 1.355312985770988458e-02 1.880726956364320523e+00
1.478021310472595702e-04 8.694813389069241906e-05 6.082629065369239522e-03 1.366018870715929485e-02 2.342396894348266478e+00
7.884148480218609346e-04 2.856963698917088662e-05 5.911622714516614335e-03 1.208460615485766956e-02 2.242396348341268109e+00
1.785315003209260757e-04 7.918696636464852363e-05 6.694175711169403006e-03 1.203468414519845604e-02 2.001411500201275562e+00
7.849137044243770494e-04 9.342132752696744675e-05 6.006201277792308328e-03 1.023392041924917582e-02 1.986684483428482473e+00
7.408279609496073222e-04 5.519449519449165433e-05 6.018753886404586834e-03 1.060397385248417097e-02 2.058438305473489827e+00
1.250528121257679019e-04 9.370197887982546683e-05 7.768968260783852206e-03 1.345572585220905851e-02 1.935234970924268438e+00
9.709367278612594798e-04 2.354736897518380770e-05 7.865524494519092816e-03 1.366574164605413415e-02 2.361272262845054204e+00
4.384841831030271506e-04 7.179433621336045370e-05 5.763795615398603113e-03 1.306902074226442244e-02 2.316035739624035639e+00
1.478753276083137711e-04 1.542861302222791876e-05 6.372728026921340404e-03 1.039538403733165917e-02 1.843842372256776496e+00
2.396083485340572334e-04 4.877584763595007694e-05 7.098486818666946072e-03 1.436785346430916044e-02 2.347272403285999065e+00
4.007628401075945842e-04 1.999239452792808929e-05 5.539899593448767597e-03 1.156481372281730792e-02 1.814333291641288870e+00
4.979279916995664381e-04 1.690326857352857719e-05 5.026844858629781788e-03 1.213741894191627292e-02 1.974161993046914088e+00
3.768875412045725429e-04 3.869464333189020052e-05 5.932147785244577289e-03 1.306601570421949028e-02 2.192006804121320318e+00
7.016933815932512248e-04 4.028281761153126541e-05 7.815374143166648607e-03 1.153289764904285100e-02 2.186346023010718564e+00
7.373164114006050020e-04 6.599240746319744752e-05 5.865500843559174823e-03 1.487607690085669156e-02 1.849914992475935493e+00
1.456326956610467572e-04 7.284576975177712796e-05 7.849966830532188050e-03 1.465917216733410994e-02 2.284251088397218687e+00
6.864512311249206661e-04 7.091628725791719742e-05 7.001043686127977547e-03 1.322731031009077331e-02 2.035368881009076869e+00
2.969999223053220068e-04 2.125778745801357373e-05 6.433651213851919980e-03 1.475854299198099857e-02 2.065091379712441721e+00
5.378954063838235506e-04 9.220103995414026380e-05 5.219378120454404475e-03 1.236669113892409355e-02 1.923970503142226507e+00
9.135509880287989194e-04 9.682706108431337493e-05 6.480105491254395562e-03 1.464059084114008313e-02 2.373301463347299300e+00
5.304811515278509953e-04 1.873869792444015340e-05 7.604130156780217024e-03 1.271688955052459151e-02 2.291488248030658426e+00
9.048425435506107653e-04 4.254754288869708884e-05 6.499326120780361989e-03 1.333276758074971799e-02 2.226729936120602105e+00
4.064625570124740265e-04 1.862330328140317964e-05 7.185575216808627944e-03 1.290568939263962711e-02 1.987221493298018782e+00
6.366864086882015761e-04 5.896046104469465469e-05 6.362139444339214890e-03 1.197919380031051487e-02 2.044209903903950298e+00
6.023075754106210116e-04 5.795186132297037957e-05 5.740246968903876465e-03 1.384538659531937138e-02 2.161238017940434020e+00
7.176583467376324542e-04 7.990414008028461079e-05 5.188452910676009076e-03 1.402628363846556217e-02 2.178622251146717481e+00
1.041532204209576131e-04 2.589158033011537013e-05 5.538864387801113384e-03 1.237230992095208343e-02 1.972605843004094028e+00
2.308637384468605600e-04 1.000712152799030701e-05 5.159351954308167600e-03 1.250222609928500206e-02 2.058734296176700340e+00
1.168646652615698019e-04 1.352874731383190892e-05 7.914291563865640325e-03 1.132558728163906951e-02 1.845902259001193979e+00
1.906378492599213503e-04 7.883300864577061839e-05 6.067295896110567154e-03 1.475939447653411285e-02 2.066110736315957652e+00
4.142261284463930222e-04 9.477554445006402563e-05 7.128983579735394434e-03 1.452876510099200373e-02 1.855326007080012607e+00
6.744768444671880425e-04 5.984917667339870509e-05 5.326861905829660855e-03 1.379329012675802914e-02 2.135633136588828584e+00
2.950344978510237607e-04 1.566635404759822073e-05 5.858793259033036500e-03 1.109005009714010732e-02 2.241812654987958453e+00
4.905985180555181560e-04 2.366955608550697397e-05 5.401256662283539754e-03 1.198491317052714084e-02 2.173333304820760148e+00
9.123545663313982132e-04 8.023867873727004169e-05 5.794305501426998475e-03 1.335436098511581446e-02 1.887473358796428968e+00
4.985292768359027770e-04 1.260127877742368031e-05 7.723230878570566324e-03 1.022597017793605567e-02 2.367485100887493310e+00
4.382084899214789176e-04 6.478549389217716655e-05 5.480610282136547107e-03 1.215159605718890874e-02 2.171066428085464572e+00
3.582514290592605285e-04 5.014881380990190843e-05 6.902692270179706067e-03 1.476053623069568943e-02 2.063699177219944669e+00
3.603612935860890480e-04 9.694502815412055609e-05 7.163734416653926365e-03 1.364595702590514457e-02 1.826792287180835750e+00
8.479852111748954887e-04 5.857173957219803065e-05 5.056948603185292858e-03 1.315535478843113740e-02 1.967623496402336247e+00
5.389553279451727869e-04 4.297778457626888758e-05 6.053798940185994154e-03 1.492207853537254325e-02 1.853717580971194323e+00
8.244699033397413172e-04 1.735749534307983030e-05 7.212145416959887291e-03 1.162149872861672865e-02 2.327453914969570992e+00
3.456425235862361708e-04 2.672063961264204730e-05 5.308393095648151518e-03 1.140841658480005669e-02 1.993189390405605055e+00
8.996438493850961041e-04 4.806631317908612261e-05 5.161463542980573513e-03 1.357038276964735168e-02 1.949091546031130440e+00
8.745721276324354377e-04 9.367079901920828981e-05 5.930250359964597817e-03 1.273419882271016948e-02 2.369452683246929592e+00
6.442251904461022537e-04 3.501240982100458195e-05 7.357878272717542981e-03 1.055512430697592638e-02 2.109505609629927392e+00
2.978908145812648903e-04 2.588106505758574111e-05 6.698255831152121267e-03 1.119858994993741530e-02 2.170588880762896800e+00
4.186674879342192415e-04 9.001961889353619830e-05 5.610284418220774089e-03 1.311455262800341123e-02 2.105927617078608538e+00
