# κ ΔE ℽ g
2.308750138919771558e-03 5.881571213879031035e-01 2.083231056693285108e-03 3.426836356322489254e-03
3.840664986928641386e-03 9.308202346001113181e-01 5.530381786843892788e-04 6.850297775497016413e-03
3.196030720351321006e-04 1.298866154018502250e+00 1.161559519996998094e-03 9.957183888568768571e-04
6.521108463741660810e-03 7.551986224926171554e-01 3.168709071608086236e-03 2.887557892914848195e-03
7.742800642393785071e-03 6.261050215971588617e-01 2.865929579588531815e-03 4.428021925384163261e-03
6.275644107022895248e-03 6.181904430888969237e-01 3.216524482607319678e-03 4.778567518022920624e-03
4.611225806407731435e-03 1.397247891514087570e+00 4.526501717887324722e-03 6.726469758462441835e-03
9.218239509600897538e-03 1.319327975549366316e+00 8.045627527487782260e-03 1.750157032913548204e-03
2.499686015857067924e-03 7.502445429926553055e-01 5.614818573443287365e-03 3.735787519446823624e-03
8.572194235475635513e-03 9.139239059505621654e-01 4.480451977448670492e-03 3.085050120996010291e-03
5.559770532561542078e-03 8.005695421243661514e-01 5.094341811680475930e-03 4.100831676429278136e-03
2.293553283744727625e-03 1.412090907255798999e+00 8.355062058067715472e-03 6.260227820070347719e-03
4.505225479300421255e-04 1.468934727485411429e+00 6.185172553010368467e-03 3.390961710625277001e-03
2.720890438784672773e-03 5.922250944430008657e-01 3.754299335205052521e-03 8.381015676631612191e-03
1.893126959791098778e-03 9.548634251276186813e-01 4.763660827848259852e-03 5.444280755292585545e-03
7.310538104432038643e-03 9.282859485250551934e-01 2.108150462800658514e-03 4.659516481278286153e-03
5.569357461297325465e-03 1.029204401200813468e+00 8.531014700491151154e-03 4.810734038736530147e-03
2.718967946189206931e-03 1.485509342637522323e+00 7.368601453957405317e-03 1.569521431836641253e-03
6.135305359440916019e-03 1.420778415724862409e+00 7.016084026518694915e-03 2.196712208584931415e-03
1.254002656834200683e-03 1.136915652542320299e+00 6.476237727976838672e-03 4.882669199027616074e-04
7.240104532137099820e-03 1.408084323731327414e+00 8.098324916173368568e-03 3.355723413496509728e-03
8.752156196170764180e-03 9.134348620217641601e-01 8.407412196983468991e-03 1.177981181712739510e-03
1.724758531473130976e-03 1.093940572096783637e+00 9.211911080282783604e-03 4.153147300753994020e-03
3.486711371070256530e-03 1.168632930216412458e+00 4.059630770327067595e-03 2.149620561946804717e-03
1.849033265487914999e-03 8.278384067475695884e-01 8.893520906132467915e-03 5.115348219628327274e-03
4.138306546066705324e-03 9.640403793748385519e-01 5.297668577154434656e-03 2.979929925102888476e-03
7.585340205455385655e-03 1.212552741727506156e+00 8.593211600370458114e-03 5.653438005203952500e-04
1.617269009732848163e-03 6.681146515352538451e-01 7.851495870092636831e-03 8.736304874601803164e-04
9.997148325176136857e-03 1.058785514420028218e+00 4.987656601085253220e-04 2.987085616504838066e-03
3.934879973934943286e-04 1.410507859045326606e+00 3.578675391000709586e-03 3.071995860335612755e-03
9.964647498816082277e-03 5.331165265580867230e-01 3.423484370211892468e-03 6.414379917292369233e-03
3.085609818404517340e-03 7.114568604987059341e-01 6.700488297893146886e-03 5.137267233701386417e-03
9.169156270511815560e-03 1.054697335964133398e+00 2.674285814210366867e-03 6.186333590647378686e-03
9.004263086327681312e-03 9.403536716928416750e-01 4.040461963932259065e-03 8.269627544755754275e-03
1.117038320534769402e-03 1.208202607073379564e+00 2.535547497508022167e-03 7.861913264453717493e-03
9.412410799470258618e-03 6.115408020851157422e-01 5.995632721866377308e-03 4.415940272822372475e-03
5.211241853858926409e-03 1.079843579880705562e+00 9.097097994334767471e-03 5.999196739979939345e-03
1.371203062424236065e-04 6.061791040726219881e-01 8.527938869920722795e-03 2.055832437401092835e-03
9.636284453168580955e-03 1.336846881582328006e+00 1.269430304472291124e-03 7.691470990973323096e-04
5.404389660581657845e-03 8.173637348263925739e-01 9.416130616534316641e-03 7.885370816079902492e-03
7.623636336671156706e-03 8.133121443771623715e-01 3.890266052641041345e-04 1.444256918652705220e-03
7.673466087666760450e-03 6.946586227646128764e-01 7.358200349308109851e-03 4.808327135467459559e-03
4.611565837989504806e-03 1.339632331220161454e+00 4.695132534935779131e-03 8.150169844013222887e-04
4.210253727814290453e-04 1.062942536820406403e+00 4.452412613783327325e-03 2.598010843375143583e-03
8.406716372549071295e-03 1.064743071215843662e+00 8.164401352417008720e-03 8.953047317565160368e-03
5.764320496828988401e-03 1.067109561951833152e+00 9.822517292354141991e-03 1.160736860714530350e-03
6.169673980655487021e-03 5.015075296163328256e-01 3.641511737797834165e-03 1.124306078698530595e-03
1.641032959938421888e-03 7.209614980466451106e-01 7.797647792194088538e-03 2.931420901808544626e-03
2.016376184582289836e-03 8.257041932673877538e-01 5.441573809050836638e-03 7.955287540885520522e-03
7.215334246324073449e-03 9.004601575482649167e-01 5.734678634767807759e-03 8.011879635046438575e-03
7.157884501741958519e-03 1.157276837151827387e+00 8.143014472784098831e-03 2.570616023374801187e-03
5.205540041843746170e-03 1.360962109656603358e+00 6.172701924808453831e-03 4.207210974286832057e-03
2.247282393020445801e-03 7.379758440132202502e-01 5.242497098085049240e-03 9.529457416232494510e-03
8.750599933854259728e-04 1.095423262264892728e+00 9.666892973109576055e-04 4.242534095051423391e-03
3.702051185016074549e-03 1.214294740397350081e+00 1.921636141078969908e-03 5.021449244117360752e-03
6.931490709430285571e-03 9.818224280671801196e-01 7.218726241391789332e-03 4.387199190546023451e-04
2.160493799536284277e-03 8.420551154166622254e-01 4.165411335681231883e-03 2.068981493698964641e-03
6.643087214911073957e-03 5.333109492770330418e-01 1.274651568106485375e-03 4.285450124562611312e-04
2.736645206220935083e-03 6.460183938935905035e-01 1.519429013314503672e-03 8.691470105216862752e-03
2.528689589826584906e-03 1.176272325725979062e+00 6.024995794582662691e-03 4.708318530846581501e-03
9.469384762432768790e-03 1.010366435406499619e+00 1.748812224671767064e-03 6.635751435425486094e-03
3.037894320358731481e-03 9.688724495580344209e-01 7.694117870148067632e-03 2.915087111000028847e-03
4.904508704372465000e-03 1.225161409366041454e+00 4.289805768723995751e-03 3.594482296502473154e-03
7.528136942218374011e-03 8.808091088978374783e-01 6.488697803753188872e-03 4.746601539347744016e-03
8.508888280615228145e-03 1.315455320092152380e+00 5.184221515652796862e-04 3.309766394216475446e-03
3.776036420328346323e-03 6.884385675210982214e-01 9.271797497068379537e-03 6.524457747824023192e-03
9.155495972454196635e-03 8.081670043667921188e-01 8.745879111311111176e-03 8.425868758474857126e-03
7.668751017272928006e-04 1.364136629057624450e+00 8.212114032758901019e-03 2.669434228070429664e-04
6.440953155311754039e-03 8.920859350089108686e-01 2.573179759753200548e-03 7.357445412635323263e-03
5.153340092830827621e-04 1.258712061960636230e+00 5.787095984126529313e-03 8.778674246315178523e-03
6.227237610391923688e-03 6.233031499165772038e-01 5.899060610122585507e-03 2.057148535938940759e-03
8.882337889609749279e-03 8.750593635589319907e-01 3.497807072799933963e-03 7.189195788512997738e-03
8.374491533792815037e-03 1.419156281563294097e+00 6.119226674696052679e-03 7.705286107725597966e-03
6.604826694774188975e-03 5.544306948709026850e-01 6.831328963890037458e-03 7.850679459247989628e-03
2.075053672722642229e-03 8.179900539307267682e-01 1.780971214156040457e-03 4.676007306315256400e-03
3.976940318624136612e-03 1.286966132077925762e+00 8.775455638372191844e-04 1.444088832111045054e-03
8.941947638276791233e-03 1.461154539818659170e+00 1.226467857115900572e-03 7.620114093695254560e-03
2.234090299982504323e-03 6.753406724185472276e-01 2.819785011200354012e-03 6.253970349624098958e-03
9.083181190223480264e-03 1.300144340521786956e+00 3.741944693150740884e-03 6.152663959345792098e-03
6.724274343934261849e-03 7.988810375409802766e-01 5.163172303763141971e-03 9.689363590100369059e-03
8.184365290294436796e-03 9.324854869764556131e-01 7.323097038740331022e-03 9.547761991464315257e-03
2.741263123079572001e-03 1.101685034783036032e+00 5.811061057771535129e-03 7.853957130606896344e-04
2.263601638031651452e-03 1.002269426866557955e+00 2.001347757995303352e-03 6.457414169122457220e-03
4.146886783561540973e-03 5.812751022143319846e-01 7.760623695901798557e-04 4.805155167304757911e-03
7.991083061419481867e-03 1.460109248685542038e+00 7.026741073030435408e-03 4.000900087270648983e-03
5.240556100505894786e-03 8.916596135807615120e-01 5.214665965110027758e-03 1.252316993581513568e-03
1.862605215301514280e-03 1.117981883896079776e+00 5.254023234018681196e-03 5.987772320676066143e-03
5.603201478187222820e-03 9.126164461853714105e-01 4.925485595534392913e-03 2.095801421094970959e-03
6.690565653768480205e-03 8.101040992245555072e-01 6.152567307476051192e-04 8.355957624885128679e-03
9.490495943025152809e-04 1.144241789081937188e+00 7.191487032646654357e-03 1.398211972905903525e-03
2.999572442240540024e-03 1.047937872934655790e+00 2.924451346120792838e-03 9.623125772648148321e-03
4.163790682229489594e-03 1.040470442683340879e+00 1.121011044415560955e-03 8.824035365136619763e-03
7.278334780862040845e-03 1.124818022656478345e+00 2.755686881722462216e-03 9.699054286861885296e-03
1.811629584369336705e-03 1.349549096079512234e+00 5.465961742051393506e-03 5.097155599708497404e-04
8.747823652872381214e-03 7.810948149742612534e-01 4.185600809660648030e-04 4.552822296683742449e-03
9.843200844444059683e-03 7.062354934122019312e-01 3.555860219569074825e-03 5.480759276645263099e-03
9.860876704290021024e-04 5.196288619500004646e-01 7.757840400962557649e-03 4.893016499616317967e-03
6.163212464044912249e-03 1.224909844561173689e+00 9.982083831761981441e-03 5.030986692841942984e-03
6.988080630949837545e-04 7.118595826703274509e-01 2.069648601621417935e-03 6.713310477863368778e-03
7.664565730537409999e-03 1.480118907156878105e+00 6.893284231613659198e-03 6.486879701632189930e-03
7.442172153825180611e-04 1.333838669233299967e+00 1.688259402737129567e-03 5.630966395100446553e-03
4.768156343031026284e-03 7.099951118798856209e-01 4.452709945148239194e-03 4.471422800756807286e-03
1.048513112346159118e-03 6.037655748392561916e-01 9.349384115496836567e-03 7.946562473974716793e-04
9.625190028947723173e-03 5.086972734329974211e-01 2.990808349577911071e-03 3.102044580641077735e-03
5.486705480660433037e-03 1.235896335599342200e+00 9.867387634462383705e-03 1.103802734241208280e-03
3.620729047610929136e-03 8.918995727321517020e-01 8.471901157137978408e-03 5.860838061666781215e-03
7.040727988906097731e-03 6.971910634795922546e-01 3.548490340773399147e-03 2.942588437620327017e-03
6.878005238124136264e-03 1.379487573697151470e+00 8.209584454699429823e-03 2.260571960126227936e-03
8.260967396926978401e-03 7.929528109887452603e-01 1.712064527943418270e-03 6.308981904831685236e-03
3.554757749352032217e-03 1.466188416283410678e+00 9.239554790571724921e-03 6.335704592871100466e-03
7.171801604731231671e-04 1.415342257920497726e+00 2.697619806291357957e-03 2.310102313803075614e-03
4.491024256907757040e-04 1.022211397433228530e+00 6.738002796766539779e-03 7.059484121742983518e-04
2.576216351638888676e-03 8.348623749165258179e-01 6.635118988295295173e-03 8.750500878553855999e-03
8.621749109221730351e-03 8.945765178023501463e-01 5.405373358470667855e-03 2.157225104232389241e-03
1.633054418818282241e-03 9.402491464651093755e-01 2.045553884253450277e-03 5.937324420619860890e-03
3.142246300129106478e-03 1.491256922696390319e+00 2.145598208528792187e-03 3.302587363614450672e-03
4.796078689729017450e-03 1.196420918159773139e+00 3.825590908553726309e-04 8.711783186344570704e-03
7.950299360641491578e-03 1.070476948956991414e+00 3.454005148392780820e-04 4.412335945894005351e-03
5.416803393876896792e-03 1.383717710650463673e+00 8.514375975299953020e-03 5.015825696641369388e-03
6.714655203821860360e-03 1.204441018134696506e+00 7.092130766190567898e-03 6.134152386506866797e-03
7.710491994794343128e-03 1.476297462529033933e+00 1.543611496077843806e-03 2.236914994706614389e-03
3.421127230362652934e-03 5.923836450356110284e-01 4.087240162451012508e-03 1.588053484311461889e-03
9.582831410731124447e-03 1.426581390187781739e+00 8.109110011541829227e-03 3.464635374561563386e-03
6.404399980693150458e-04 1.171015211648894550e+00 1.535102799013182652e-03 3.028716248023299688e-03
8.526746632108329199e-03 1.326954575672214531e+00 4.188614943400691126e-03 2.576841264121839271e-03
5.661262736340374330e-04 9.544178531068923110e-01 7.898898050392458986e-03 5.260914021020854543e-03
4.583783555591330883e-03 8.768963570217359615e-01 2.238887366226272567e-03 9.496204662100077298e-03
9.619817282519208673e-03 9.223544887781465196e-01 4.859602122361359085e-03 7.258044966559976975e-03
6.523626585450612719e-03 1.420120825828822486e+00 1.630998141224299439e-03 2.208042015432229183e-03
1.901331727384068153e-03 5.756505691236821765e-01 5.691304363374104572e-03 9.294317131318289432e-03
4.375901888030447537e-03 9.753340298593132784e-01 9.080514618539830066e-03 5.240003993055365392e-03
2.378376829340215614e-03 9.352566452565403976e-01 4.067137368917746361e-03 9.977953330248976946e-03
2.156061595475082786e-03 1.406669430602291104e+00 1.088300830137451346e-03 9.914175341809265685e-03
6.813581107220129454e-03 1.277998162697872475e+00 7.857558775580910856e-03 7.987515863454750994e-03
9.967126766281220532e-03 1.122586213395725618e+00 7.986774507982361340e-03 2.099795083829728969e-03
7.274865317584243776e-03 1.214847068241968087e+00 2.829020368968867844e-03 3.456033822510694818e-03
8.135886072570456748e-03 6.155664613564337806e-01 1.126030259965526406e-03 9.160134396308161966e-03
2.283447509875408035e-03 5.458090069626275742e-01 2.810585560354126374e-04 8.718830819686494357e-03
8.027943732299988935e-03 1.409053077956897937e+00 4.809178347245181284e-03 7.680834623656423478e-03
3.895246663551522968e-03 7.907486842236995939e-01 9.268968169929768866e-03 4.697608613910934927e-04
5.572920074019484422e-03 1.432656686280265435e+00 4.154976700415889679e-03 1.767765709422182375e-03
9.308732146086925660e-03 6.909605525329926001e-01 8.276217715936021180e-03 9.006347598981088304e-03
5.140547220439737296e-03 5.540950118581273731e-01 1.370313838644386314e-03 4.466476999664807136e-03
1.409449820854194631e-03 7.422969014720808278e-01 7.586024725470479936e-03 5.156513160546488152e-03
7.016672643465430952e-03 1.127957850865094258e+00 5.225012917500885395e-03 9.495146995113926472e-03
4.654388295254022374e-03 1.064359403560916739e+00 9.474110469881785387e-03 2.382986147134710363e-03
4.226806879181648977e-03 8.626048301203534940e-01 9.681637746735818895e-03 7.881357849369653029e-03
3.546643944668544275e-03 1.439487684498359066e+00 7.301688045880313192e-03 7.750509152941246517e-03
6.135250527891399942e-03 1.068073131345829818e+00 1.880137275634009581e-03 3.059026424546559646e-03
2.532460010429478294e-03 6.271554678187004628e-01 2.639809709249896566e-03 1.107998883843585138e-03
8.200191753852382331e-03 8.382598457482736132e-01 1.038367719665976010e-03 4.296672546546912407e-03
9.715180713550444769e-03 9.228215063389437756e-01 8.224191103382237286e-03 1.666355459726552839e-03
1.717667478748099302e-03 1.495916930469410433e+00 8.256582308453582278e-03 4.958736482648016218e-03
6.413565986883549251e-03 8.143445629207684000e-01 9.229069854900731271e-03 7.874614326961517155e-03
4.565176204330686702e-03 1.119012482521677843e+00 5.663932770033935048e-03 7.487522523091160592e-03
7.614596392359150763e-03 5.026674595159829062e-01 4.971735200713266883e-03 6.133895891799453180e-03
7.024803627104649929e-03 5.034634225266114704e-01 7.406962034458443485e-03 2.631222168889573235e-03
5.225079981240328235e-03 6.645274100111754345e-01 6.519316566486151217e-03 1.105660975322494705e-03
3.085451518445111400e-03 5.746752073290172236e-01 6.634560530512158792e-03 6.451882475172433448e-03
2.612154714303833742e-03 8.100303133801840527e-01 5.876821939928219413e-03 6.546686422313600234e-03
5.232975333078468405e-03 5.897439636816138586e-01 7.500561303590587772e-03 3.008493294679220366e-03
6.571225031405791145e-04 9.646620759643631526e-01 9.131855926976753524e-03 7.152331069765513298e-03
7.059668596661912432e-03 9.960587130446516557e-01 6.669750129902231664e-03 7.436748802053284001e-03
7.311910889795526780e-03 1.153923275889249700e+00 6.079549212105255299e-03 9.177880207752351152e-03
1.618174331644582674e-03 5.353103556474855251e-01 6.631445842586668540e-03 4.353794712301361364e-03
7.223452061463470596e-03 1.455164537803942837e+00 1.036926392331768716e-03 2.125393431150919814e-03
6.223574587306386630e-03 1.262395667590733961e+00 7.439525612155061668e-03 3.870786011796837137e-03
7.537941607588530095e-03 1.140250774376515341e+00 7.759261225426389297e-03 3.120779493727366023e-03
5.691674140579592971e-03 1.034619747708023230e+00 4.858367974061082381e-03 3.976651641556111505e-03
2.394715904770666759e-03 1.389881505702708520e+00 2.499971756299378513e-04 2.149972617358663317e-03
8.150517127782709245e-03 9.690392655885815554e-01 2.214960565578232444e-03 7.111813486365805952e-03
1.634885017368878021e-03 1.336368422354401009e+00 4.058890914136049737e-03 4.913665590598436696e-03
9.277346911078123218e-03 6.889271444205198325e-01 3.796010110557171326e-03 2.596031455836887714e-03
2.377790522156248646e-03 8.340022307303511795e-01 1.831493298076227339e-03 2.862795526969012707e-03
2.720967231055411266e-03 7.269046681959451250e-01 3.184680850870411084e-03 9.661238950907268669e-03
7.391822452783040377e-03 5.914277894894515164e-01 1.245966996567712511e-03 2.298520566726610162e-03
5.263253850477917113e-03 6.229708364481653105e-01 6.208376092353079002e-03 4.538921071912314226e-03
1.987521514111698865e-03 9.700097020317723917e-01 2.134826964352784517e-03 7.823930627458966502e-03
1.694796564226673779e-03 7.084376207290349337e-01 7.976502844054178878e-03 4.775666527044065100e-03
6.348429004814807458e-03 8.119395576550385574e-01 4.008682400003123897e-03 1.061134588959388673e-03
4.581207804891266277e-04 6.226851038619818368e-01 6.295767945753489268e-03 9.479394450092635399e-03
9.053167186418794449e-03 9.890269198985633947e-01 3.282051210222108949e-04 4.261396734708864688e-03
9.615087663308390445e-03 6.888037196517768912e-01 5.026550817128905627e-03 8.815602074752388814e-03
9.676728360062999273e-03 1.105423234975068336e+00 2.992657189621204718e-03 7.810600745455664219e-03
1.863197727789736276e-03 1.065051504143262218e+00 8.857705331379375768e-03 4.803811770275195035e-03
2.491208928369082962e-03 1.189118916996271258e+00 5.933404879301515042e-03 7.185439894132747071e-03
9.474828862500551258e-03 1.312893852425580654e+00 6.509260461569992516e-03 5.002239289491831886e-03
5.440652219418474524e-03 1.301595101189755965e+00 3.328330420299662265e-03 3.181581998695774249e-03
7.590855423423209340e-03 1.059389598015064937e+00 1.888303613834168854e-03 2.568480916902203190e-03
7.798382731820378139e-03 9.209084146371382396e-01 9.180518195856378350e-03 2.414984444346761003e-03
5.061939471582651943e-03 1.160545089809956298e+00 2.284660450949245383e-03 6.982012767211274659e-03
8.202607272817031767e-03 8.824000641862193017e-01 1.558210162020550382e-03 1.177282741814716623e-03
4.105538778966357286e-03 1.038189196407936166e+00 6.027047620748151452e-03 2.403135691038466720e-03
4.095662150403456964e-03 1.146625263306194409e+00 7.991320363174809344e-03 4.928998779095721504e-03
3.121771454205267329e-03 1.042486020688942361e+00 3.881460469226115199e-03 7.856142327414620792e-04
4.262922263141874328e-03 5.610418775575664041e-01 7.600807555343886551e-03 3.491857061381610852e-03
9.440277561708679960e-03 1.485333952048819128e+00 7.567118537024118165e-03 9.290275348434710520e-03
8.719461883175814998e-03 1.449280746665679409e+00 8.076641140721967788e-03 2.168421159053819398e-03
1.130777281840461036e-04 6.386146873688699488e-01 1.871680847269079030e-03 3.815829863547777739e-03
6.431643474383564457e-03 1.347680034199327581e+00 2.805248768207866446e-03 9.369864642237771962e-03
9.890604115368456864e-03 1.161682745489846624e+00 3.337726945652232796e-03 7.664529294309579965e-03
6.745386535504974482e-03 6.411813788434072015e-01 4.969861568360516534e-03 4.050937809702541241e-03
2.622111617882093033e-03 9.545725637601762958e-01 8.896337365983697162e-03 9.931906674750049999e-03
5.099525285520534884e-03 1.026391704277564099e+00 1.441770971974156964e-03 7.574081083615970787e-03
8.587281052303876935e-03 8.623566181594043423e-01 7.032745762485218162e-03 4.354353371384816172e-03
6.414721238916113420e-03 6.666143860109674524e-01 8.059967174727461145e-03 8.501244682671632580e-03
4.017250663132166354e-03 1.478640713172910459e+00 4.336664643380379845e-03 9.611671532917868271e-03
4.451437396849364930e-03 7.248739999559381531e-01 2.071171224544931817e-03 7.894937674361031735e-03
7.634326427098885211e-03 6.140959945446236024e-01 3.365141667393009659e-04 1.855071658516844210e-04
2.339810150278153963e-03 5.143883036457731484e-01 6.706022606611879502e-03 4.994402370093249666e-03
