# κ ΔE ℽ g
6.237591183527857637e-03 1.177010713955591203e+00 7.623701680373492010e-03 9.709770265981004095e-03
9.679015427244946901e-03 9.658696055484219389e-01 9.853654261758583444e-03 6.657992207005481930e-03
8.285023204408955774e-03 1.218031025359546993e+00 6.758121083820235221e-03 1.484200441690150356e-03
1.578914879110226510e-03 1.050211881639711242e+00 7.771666299381157876e-03 1.283685805478907002e-03
3.883959010688638755e-04 1.305240666273202788e+00 6.524214238337346788e-03 9.918767319559563048e-03
1.082316315615751060e-04 5.407263699050279815e-01 4.572881278727373641e-03 8.192709329609053001e-03
2.501075716779757683e-03 1.192095368359669116e+00 5.483668095658208487e-03 3.448741539858626946e-03
6.251197373192953106e-03 8.699034507843831365e-01 4.552799957515694940e-03 7.022433022619741817e-03
6.081743338785495882e-03 1.487959801778515390e+00 5.071658178242535904e-03 2.259757914848340137e-03
1.852206844317673840e-03 1.365782673404084324e+00 7.685240553059786636e-03 9.271126277958657153e-03
2.898719063611655995e-03 1.029155974008304497e+00 3.597436498199485435e-04 5.896036768614951531e-03
8.687760744198472912e-03 1.286990769607989193e+00 9.405546892974190124e-03 7.822666500645411233e-03
5.231519868478643615e-03 1.163129160140942364e+00 3.453182642739253917e-04 7.821589645635191462e-03
7.541055615302241517e-04 9.115936283117771488e-01 3.008013877946431620e-03 7.250916624190593789e-03
2.046840507571241839e-03 9.081542553106012328e-01 8.814811937791430102e-03 1.990883089601553323e-03
4.135411203837234713e-03 1.314570630008919050e+00 9.777846102815160659e-03 3.099650561824519434e-03
1.967310755235331630e-03 6.667707207984242546e-01 9.399028337523948270e-03 8.018969662595501827e-03
8.603355738273390368e-03 5.908605499677885842e-01 5.860376744259881629e-03 3.130020977639304432e-03
1.030073497183719381e-03 9.559676245381862891e-01 8.765218355889893911e-03 4.498046681513746814e-03
4.681239350104005915e-03 6.471407520148034775e-01 5.151447459046326095e-03 4.907114405977673968e-03
4.821493260998799442e-03 8.112407911215303580e-01 7.200589359568975584e-03 2.621582217848670866e-03
9.590145168234302797e-03 6.434204443169652121e-01 2.490488467739456445e-03 8.463432589179364918e-03
5.040548980488377719e-03 9.183729419697412855e-01 5.296121615985081507e-03 8.404520577970373343e-03
6.156243848773824273e-03 6.436163568031738613e-01 5.226545122391788520e-03 2.598987016224345303e-03
3.694618342390691527e-03 5.276972620083909549e-01 8.462924479890094817e-03 3.308739212243479080e-03
1.895101623455866307e-03 1.310385692146074810e+00 8.120726763358968037e-03 4.567166723246776812e-03
8.186013293010312858e-03 1.220257012948608111e+00 9.205014754703354576e-03 5.098262699211874270e-03
1.548101357433853860e-03 1.184076612691718378e+00 8.561608504609430695e-03 6.540997136365526293e-03
1.060295699584396000e-03 5.337579309506159664e-01 8.795807394746595759e-03 8.996948032199619111e-03
8.660113252800897068e-03 6.190865739304380888e-01 2.931722290024585831e-03 5.662626732678542434e-03
7.381087639295813921e-03 1.459643573173246667e+00 1.143611012304671711e-03 8.997730299321498801e-03
4.798862178907193840e-03 5.229590574913867140e-01 3.912608772179026161e-03 5.646735635076428027e-03
5.914182811882661393e-03 8.122891103277013469e-01 9.685769473631708829e-03 1.641815667781746919e-04
5.932705173885426814e-03 1.317081440703709028e+00 6.059960254799126762e-03 9.769047257394542633e-03
6.288158575208464482e-03 8.241021886553520082e-01 3.218211055381062485e-03 8.313412448170636945e-03
1.433563505457170371e-03 1.350082656080208832e+00 6.357689920721138789e-03 8.931269444467794527e-03
4.233867764531210574e-03 9.413366132826213040e-01 8.512773769362718887e-03 3.938649789047374977e-03
5.348315559348209430e-03 1.076718883373423141e+00 6.037922908207086180e-03 4.851764623325423992e-03
3.888483127021490418e-03 1.145210220072473195e+00 7.744646313234395014e-03 6.566986940874795092e-03
3.961118891414226739e-03 8.285524322807972242e-01 4.788866767902356415e-03 4.710316017858011059e-03
8.869051676336833084e-03 1.211107671824139143e+00 6.783275582309891347e-03 5.827085279132880949e-03
7.009692624530349837e-03 5.481571572439685180e-01 9.127422493753482163e-03 9.164165904177576719e-03
3.437126768037019817e-03 1.039325387456227379e+00 1.476089917306295900e-03 3.854835572892094473e-03
7.926112345907407666e-03 8.558379159382660806e-01 9.879980611688389189e-03 4.418740113846512940e-03
8.056462504283082651e-03 1.099074720168826236e+00 6.312070220084435405e-03 8.604897924186670141e-03
8.853473305533250334e-03 8.283099133838950356e-01 4.946833257396926996e-03 7.112978453161949641e-03
8.973947800974921285e-03 9.332061921869378995e-01 7.130253341913302817e-03 9.410351155437372134e-03
6.637230161096932708e-03 1.259938110640975495e+00 6.944717451667492894e-03 6.212077671582978558e-04
7.770202592778410917e-03 6.066450385239849918e-01 5.587634786189259704e-03 6.696932565257202215e-04
8.854056427080954708e-03 1.478594466471070179e+00 3.889048860663119750e-03 5.432647625585265531e-03
3.297472426062078490e-03 1.231191610359355426e+00 9.822946438610492045e-04 3.695106049646858324e-03
9.043532938469109675e-03 7.471892453087916053e-01 7.501820012560980223e-03 9.550534812593228229e-03
3.569253325246996532e-03 6.187091480402010513e-01 8.308989188285226951e-03 1.687403004453716664e-04
2.571667259244186585e-03 7.791717365477577317e-01 2.393059382536573496e-03 3.346303645829501981e-03
6.787245090172424992e-03 7.186784750567720703e-01 6.793095400307024370e-03 3.170248314203398619e-03
5.107140272460376773e-03 6.068974773733425421e-01 4.126229604450542057e-03 4.193180347041814901e-03
9.600102350537745646e-03 1.282487773872018622e+00 5.138883098627162332e-03 7.633340227774121356e-03
1.222857021458179571e-03 8.023607761250460824e-01 3.929471455977012035e-04 2.093327514863841960e-03
6.977021616361466991e-03 1.463603222625330158e+00 1.995276767534614679e-03 7.800919787234663217e-04
1.483537992091338168e-04 9.076027675645702564e-01 8.695586436347128509e-03 5.389290148935828653e-03
7.435005341049037708e-03 5.911503036294210034e-01 3.599750757214251456e-03 8.439794578971412942e-03
5.875465227944564987e-03 5.515431142671978204e-01 6.126232983197863954e-03 1.435219432170829019e-03
6.575956064023824425e-03 1.034521058457825937e+00 1.953588667019786652e-03 7.258542069192640972e-03
4.865142628785267161e-03 1.186195722339711489e+00 3.934097267188885715e-03 8.350385171929642497e-03
5.670557189285579947e-03 1.488554034140475490e+00 1.668800653584994083e-03 6.552099658473653672e-03
3.288580848427181524e-03 1.276955052191167894e+00 9.044258935842989372e-03 5.957201735246033837e-03
5.897873111559688228e-03 5.748020896516068401e-01 4.682849714626670552e-03 5.263416260708348718e-04
1.119083700192931866e-04 1.301080750634881822e+00 2.838420335509080506e-03 8.612391975740511449e-03
9.547331488808211836e-03 1.251626795330503805e+00 9.482279286314954092e-03 8.906618790593510623e-03
5.795702886524155099e-03 9.803220978533461194e-01 1.933055189403944064e-03 1.630042705184432932e-03
5.370796250518955137e-03 1.004511477978582645e+00 8.322603806839659352e-04 6.420460994821681859e-03
1.261984972003832740e-03 7.842552448363624418e-01 7.668079578905284341e-03 5.970102500700320966e-04
5.074758467249922307e-03 1.349771527079985711e+00 1.107138048351524089e-03 1.902696221262613644e-03
8.811919714018991157e-03 1.367440000849890369e+00 5.963103935779982996e-03 8.855851062002102758e-03
4.911407067969658126e-03 1.435050616116533728e+00 4.827847987524242629e-03 1.870040200651932032e-03
6.100704123493482997e-03 1.139470540702340440e+00 9.888652823729053229e-03 8.875976008207825743e-03
5.251845963995966163e-03 1.344505242822965130e+00 5.973525775290014841e-03 3.344275717359010587e-03
4.810489484827379023e-03 9.568854424122784641e-01 8.458336696212353720e-03 3.483602704112518864e-03
1.293821186260058495e-03 1.446628016899456526e+00 5.373264606751383503e-03 2.400067180379077212e-03
7.904720037453044634e-03 1.055989242434022479e+00 4.244966084480968418e-03 3.890930621269690550e-03
4.351329716897021048e-03 1.219812156878881781e+00 7.420782389371459670e-04 5.024399439329002570e-03
3.455519985233271047e-03 6.454793587782274855e-01 4.185629393742096825e-03 1.925862577396518591e-03
2.834182367819848124e-03 1.072790385911735811e+00 4.480228138711516393e-03 8.046733882333524310e-03
6.220024871522662410e-03 1.055617060263924989e+00 5.923800771557340486e-03 2.729231375460786958e-03
6.124603725839986371e-03 1.360989498604293635e+00 2.297542823139237834e-03 7.242140649741073003e-04
9.390913923549905687e-03 7.516281482330443575e-01 9.999578592066809494e-04 9.484264495032123862e-03
1.757362761569997546e-03 9.386329928503956976e-01 7.724654015344389023e-03 6.292736556180894038e-03
2.217122541874901910e-03 1.405581953258378869e+00 7.813339642071039440e-03 2.146849844096692002e-03
1.159007711676237782e-03 8.428143429408243570e-01 6.448903737352972704e-03 6.309412508515161973e-04
6.295408542339579229e-03 9.770588475281690721e-01 9.847856733360001516e-03 5.141159290235893659e-03
2.453042713168499412e-03 7.087235631228059329e-01 2.499270061563156967e-03 6.761359091144334907e-03
6.823526379967398588e-03 9.842417095193848331e-01 8.518048031191778613e-03 9.283689752825055250e-03
6.328462114367097366e-03 5.040735755229270865e-01 4.167095823214102789e-03 4.966764863511719842e-03
6.741098583741810153e-03 1.462319197512397695e+00 7.567053265078681895e-03 5.811310104639173281e-03
3.232576838772261308e-03 1.115288232067983554e+00 4.740194092501702136e-04 2.853553958311073283e-03
7.075700679337162784e-03 7.670040600926828489e-01 3.148464399816972188e-03 6.948885931051120013e-03
8.740670902338338460e-03 8.672784548964181939e-01 4.578934762217781729e-03 3.922504643569887754e-03
3.104784015006091611e-03 1.070059151403322639e+00 8.079476747500806411e-03 8.735570716826833795e-03
3.051406169855522439e-03 1.183165088195227366e+00 5.609459326973104207e-04 5.171760224162742260e-03
5.447499453674656614e-03 7.215034622163201128e-01 4.018856857761035281e-03 6.860822046503920867e-04
9.812255861330002743e-03 6.948990053725251359e-01 9.003859020151510142e-03 6.146742170095164694e-03
8.700738195370316674e-03 1.250927414246883806e+00 9.409923550356578612e-03 3.639549531227948519e-03
8.003078383158833062e-03 9.961753212656220269e-01 8.100926834269189802e-03 2.183078500285364106e-03
1.785838412095827393e-03 1.031265330484688603e+00 9.682964697681555391e-03 6.513936115689166265e-03
1.357003020387982173e-03 9.337143680561829084e-01 2.891829525407818655e-03 7.533673190876347993e-03
1.943738448418080855e-03 5.798464392049738070e-01 7.715855131540784971e-03 7.460654870312592550e-03
3.088266956975356699e-03 1.007837376746590019e+00 2.009817616855186456e-04 7.767730210212795555e-03
3.962381826855553707e-03 5.757897474631151757e-01 1.497158594397920593e-03 5.984275009575151273e-03
1.593421309200431565e-03 9.045047164222975722e-01 3.032335280474263758e-03 6.776075410193606839e-03
1.680977722392969177e-03 9.364963494888240980e-01 2.910079457896500108e-03 9.077128181600047779e-03
8.743085735655116084e-03 1.111674909560404156e+00 7.927728918555414228e-03 7.191614632680930902e-03
7.108430128908435142e-04 1.371508314160842623e+00 7.512961031525666050e-03 2.713591947037531735e-03
2.769271580322933603e-04 1.148799136976624169e+00 8.353993893155872708e-03 2.182189818947581801e-03
4.468743214610312875e-03 1.010026911557099449e+00 4.840166619394769762e-03 9.413320446948685721e-03
8.012025447360758557e-03 7.493804562162982297e-01 8.380795494662793277e-03 7.406550244286691162e-03
1.692763243135648023e-03 7.687301878245630382e-01 6.434269909599208727e-03 3.972162096351092471e-03
2.441320968949583625e-03 7.773669415209454314e-01 7.244522820386920491e-03 3.343317969693070796e-03
7.124937886553161202e-03 5.499779050952503523e-01 6.006723274029554527e-03 3.654347101877962294e-03
8.826951131465265304e-03 1.475162966952782595e+00 5.352161115098421490e-03 5.911206840506643898e-03
6.825304607224642883e-03 9.300615941540080200e-01 2.610879271106817529e-03 7.133522201497146872e-03
3.835248331063135108e-03 1.118718456985585918e+00 1.999124610700639924e-03 2.675126848662771461e-03
3.288813463804059092e-04 9.159267555927186333e-01 4.447985624628595161e-03 1.288198608170174108e-03
8.994430119155722922e-03 5.818960010750232614e-01 4.931237783758464152e-03 1.060786195877946869e-03
3.260086851019545345e-03 9.011471249878750811e-01 3.129732992235990507e-04 1.011476934030897741e-04
2.518219116458097866e-04 1.118158357151994187e+00 5.320076317149694499e-03 9.790260866161524730e-03
5.884994965197894862e-03 5.926525702151863584e-01 4.283994474023907970e-03 2.827639319060892137e-03
4.987724451588619601e-03 1.134745061552676848e+00 6.564822987423841365e-04 1.532402395945977594e-03
3.479848493555307096e-03 9.059404691310571911e-01 7.455677682526379779e-04 4.977256679926546704e-03
6.070663895563813660e-03 1.234778973058902052e+00 8.831704134805115972e-03 3.075912569596085666e-03
1.468358879695910854e-03 5.800856632722055650e-01 1.049214024324307434e-04 6.215618750677936490e-03
7.377035562976583423e-03 7.929908030809742492e-01 2.461384347861364768e-04 2.936133837343229969e-03
4.056312871490603059e-03 1.411360865058579828e+00 2.701076880952926664e-03 1.082356354408669759e-03
3.623205621989851119e-03 1.457188011406360895e+00 6.617399569961421313e-03 1.310948679299950639e-03
5.739959555019507123e-03 8.535946737842288190e-01 6.180844511134746082e-03 1.705197021555350750e-04
7.858379440721000031e-03 1.450570795856741313e+00 5.791863607304488341e-03 6.040573075459981615e-03
4.240368861307365275e-03 1.211661395504021410e+00 2.194894996902018586e-03 8.740234962599988805e-03
7.668874337413352470e-03 1.394964172974259675e+00 6.736151871432712566e-03 4.656467927161945597e-04
7.713090795545110394e-03 6.245165537700768654e-01 4.892121262798831451e-03 9.123990526435888163e-03
8.434422074836665090e-03 6.144957424713511918e-01 9.980635352760391932e-03 9.974097198756592259e-03
7.241806651437153290e-03 9.506652100726848964e-01 8.946977821035789757e-03 7.461432395391174276e-03
9.896473093632063289e-03 8.069107300791489301e-01 1.551050445264860354e-03 1.632542358299831926e-03
2.942196835825958579e-03 9.610642024111513138e-01 6.564486548295541367e-03 7.871393801697802728e-04
4.802798807480087619e-03 1.441197652023261000e+00 1.955882776177829841e-03 4.586447719880153324e-03
9.341812145782784835e-03 1.009794520493309644e+00 4.256016258054360485e-03 3.321720771451936415e-03
3.912974549317538124e-03 1.187765599507286218e+00 4.904967541294545305e-03 2.864410554224284481e-03
5.869967338412033012e-03 1.071874044009211380e+00 3.151080092637501516e-03 1.139901071813735319e-03
4.247109724716823659e-03 7.796465616811790733e-01 8.209824480861369067e-03 8.381468370644030649e-03
3.942743703454511944e-03 1.054263131478036630e+00 6.878464564732956511e-03 5.955421995569816496e-03
6.939309637788442994e-03 9.805166937354242718e-01 3.846756374861245130e-03 9.207835092348923148e-04
2.757236179054150995e-03 1.472781642149614045e+00 4.172828451147636564e-03 4.071123124513120577e-03
8.423393983934828952e-03 1.147240824239333268e+00 4.876862077707086029e-04 8.387076597713033835e-03
5.763939757900521897e-03 1.119745056031063779e+00 9.350793666894377867e-03 6.314603309858986789e-03
6.228711105268854888e-03 8.167498626237509329e-01 3.484921644812145284e-03 2.229678793024114387e-03
5.221207019728308675e-03 1.112476300429286802e+00 9.109026311499296077e-03 3.319628778394433360e-03
6.752093857766705565e-03 5.603316859955493889e-01 1.624050865471716142e-03 4.105346403250543369e-03
9.874198036750251109e-03 1.498325113239308060e+00 8.001310319771172408e-03 8.693511879332737821e-03
1.418515065861208598e-03 6.648884466615595512e-01 2.310337410155861404e-04 4.450491076105052377e-04
5.697198238065377847e-03 1.359888037685434092e+00 6.080607014492174847e-03 8.215094608021455275e-03
2.012931667191410548e-03 9.187660446230575539e-01 7.478762796895001286e-03 3.203362933887917807e-04
1.707116900124808949e-04 1.314217310674943295e+00 3.759493542219107432e-04 4.316013541390717467e-03
4.599768861907061954e-03 1.459000731911415993e+00 8.688228655144120474e-03 5.115245375955776962e-03
1.561041351056421988e-03 1.225954367913184351e+00 6.202640740606898441e-03 8.666539703638275263e-03
2.312565213312151730e-03 7.125130322149381135e-01 6.906012452863808521e-03 7.735066598539453754e-03
6.813698154008579304e-03 7.251584076567657577e-01 2.475781724262108435e-03 7.625875299597044930e-03
8.963609984391081656e-03 1.243844744183880691e+00 9.908114149738892276e-03 7.778992302226468009e-03
5.383624533493861115e-03 1.070525475896052736e+00 8.721559811259479988e-03 6.673182186766405885e-03
4.840881519547641241e-04 1.227666388965016120e+00 8.964275071536829259e-03 4.910706106991201414e-03
9.651501254105843836e-03 6.779891760689800151e-01 4.503779587810429960e-03 1.286029481260245362e-04
9.162911882303998237e-03 1.310158298781726849e+00 9.456316624892747991e-03 7.991489660781924895e-03
8.372424023539196472e-03 7.133621568070803720e-01 8.408464418014261919e-04 3.410947865093497382e-03
2.080116326142290167e-03 1.072808473400491014e+00 5.354493993351145363e-03 3.532559649014819971e-03
1.517222275931593692e-03 1.204340762739969817e+00 1.509832044982551769e-03 3.430124081632597924e-03
1.629196027637340623e-03 1.031075874008031912e+00 3.779572516397015892e-04 7.543078339008748960e-03
6.541852001402739814e-03 7.624442163927509508e-01 2.487323142261632647e-03 1.876924729265639280e-03
8.664232031815559745e-03 1.145582082638348709e+00 7.498388194810758599e-03 4.906085753739785997e-03
6.136574646931059612e-03 9.818576586679280682e-01 5.900340625731912043e-03 6.067557618661461802e-03
3.615263897775425252e-03 1.298568746030434262e+00 2.716081053743350879e-03 4.848444406323287013e-03
1.623937940771724405e-03 1.477089868671660700e+00 6.405112135387865113e-03 8.829293069423472390e-03
6.165684909954635348e-03 1.473895548619871043e+00 8.178261353705074815e-03 2.010972221149797453e-03
1.260204809412042394e-03 5.676101035557730157e-01 9.398793965620147114e-03 9.503107769107883504e-03
6.417527812714804436e-04 1.330585894327299457e+00 3.369015929378665550e-03 3.435571729250838646e-03
5.016769688263269210e-03 5.767761036477700998e-01 1.266135418836782144e-03 5.123535467840883897e-04
8.724907707634179180e-03 1.086336863149221177e+00 2.090142236457960545e-03 7.194135910748058506e-03
3.928542883115931222e-03 8.562455622483381434e-01 4.074008409553437553e-04 1.769118821758765281e-03
1.378309998320948349e-03 1.271627992312376554e+00 7.801007889868881266e-03 9.438282009279990933e-03
3.000710132557735804e-03 1.103932292888016864e+00 2.702722539754549933e-03 5.738053203682717297e-03
7.113036033893413781e-03 6.464033486883550284e-01 9.128519741521694611e-03 4.828670655873998525e-03
1.126696949095497670e-03 6.361142760370582794e-01 8.650459296054948885e-03 7.759741387509856356e-03
6.076820554600909606e-03 8.530384994646060814e-01 8.352613153470205345e-03 5.684305923924218122e-03
2.903268305231951774e-03 9.927359060564910909e-01 3.669521432277990988e-03 8.257777679511012561e-03
1.251355493246022153e-03 8.191521885910796330e-01 1.340205794767310686e-03 4.323243986927411374e-03
5.300145201571945797e-03 1.301757280252888282e+00 3.870612051517037001e-03 6.675419354770299220e-03
3.022359835705790230e-03 1.075321809688258856e+00 9.203101768477260983e-03 3.678894168076048132e-03
3.207893820129270341e-03 9.753999715989457586e-01 3.492320423298452426e-03 2.164253752484193976e-03
9.963749832776353996e-03 6.882625929981671664e-01 7.123158022018839103e-03 7.991858984304038571e-04
1.761007949195258181e-03 9.170658986609183660e-01 6.966018753231916980e-03 4.951517545842113593e-03
7.986703713009790260e-04 1.254272659287572367e+00 2.108589360924033838e-03 4.046238492561735067e-03
9.558172472760207913e-03 8.974008911971933511e-01 5.311424476142429657e-03 9.508593125204734681e-03
1.770622634645180500e-03 7.479301887659469683e-01 4.822227529760460436e-03 3.697375538668056481e-03
2.409846068026157400e-03 9.804661010532893517e-01 8.658599922423253561e-03 5.814509844061226552e-04
5.359623929386924182e-03 6.465570402610371081e-01 9.943306926899026996e-03 7.426417971641783786e-03
1.512575057975740255e-03 6.430914533906919583e-01 6.093732037401159568e-03 7.243886328615642238e-03
7.159876342359359526e-03 1.406837486224975287e+00 3.688347070597801283e-03 2.299249404728471828e-03
3.223714351414389695e-03 1.083872691278353617e+00 4.169780062266913515e-03 9.456622894579467392e-03
2.209598373613414195e-03 5.471972016754661494e-01 9.168197542647592985e-03 9.759532897637349450e-03
5.591955838515221683e-03 1.456749309452067820e+00 1.848785597658262649e-03 7.893580516292518154e-03
7.055021384402655402e-04 6.072663346101968562e-01 5.932035948370539651e-03 6.679229983473351437e-03
5.313204089994368051e-03 5.596183627413405803e-01 7.451976940277407931e-03 3.865761086936049615e-03
4.792459820056318097e-04 1.036602483420410614e+00 7.964335159787368570e-03 9.022053779351561515e-04
3.639825235738444568e-03 7.228171549269223339e-01 5.732392531611269978e-03 2.903753676912722726e-03
9.170236102596153807e-03 9.852052991661122139e-01 4.439976518030207264e-03 6.410960257316572833e-03
6.271301669042333646e-03 8.885209048487962002e-01 4.113227189754549429e-03 4.370961629858705587e-03
2.831835989632604158e-03 1.213297743085383962e+00 2.872560906717552733e-03 4.964836470974093308e-03
1.162836418427318176e-03 1.309858865050347543e+00 3.039536124425182197e-03 5.380970333820777989e-03
3.683608966490301093e-03 1.200109712863512978e+00 7.894698660731908112e-04 6.769247229168030844e-03
3.061499107525009807e-03 8.200388770530583349e-01 9.254598439986218630e-03 1.522997197123760567e-03
7.319714510083175085e-03 1.005464000642706690e+00 1.669949221799490557e-04 7.572975238572005920e-03
5.208121065470912997e-03 5.717017813578497698e-01 7.384866031505117438e-03 9.112605084048390827e-03
5.017346940081345887e-04 1.376396768620316458e+00 9.929358604439823821e-03 1.639651120522409543e-03
2.330708626850036091e-04 6.782824164607353934e-01 8.006582747416689239e-03 6.746213401927899853e-03
7.783357209960633377e-03 5.957084590829944126e-01 7.231001604732508565e-04 6.482659829233078028e-03
