# κ ΔE ℽ g
7.626682480360771205e-03 1.024889676356399493e+00 8.067781731339596085e-03 7.709427050572205745e-03
4.961542383921137278e-03 9.341303685130292189e-01 5.911344544070815110e-03 2.365257254529886267e-03
9.832374634494897223e-03 1.006734212939100814e+00 1.826898517281625280e-03 7.853622106488062499e-03
2.414528653090769819e-03 1.052035444303170308e+00 5.115448294410528812e-03 4.398711503735690774e-03
6.341259067989503916e-03 1.048810641194350524e+00 3.354720471343451520e-03 2.672341555888889560e-03
3.081846567470407534e-03 1.011198995193874905e+00 3.961392153868960320e-03 8.324437306418758925e-03
6.363793535068525478e-03 1.082501705204756082e+00 1.547549873015930657e-03 1.251088245420044123e-03
5.093319950209714529e-03 9.306501875693451442e-01 8.000480567041385119e-03 6.048950875072045411e-04
3.049133875024993747e-03 9.307007712545144473e-01 6.872853794124876049e-03 1.099802277217864751e-03
5.716572445822880842e-03 9.920622827956928624e-01 6.334257894398045464e-03 8.795040688098850097e-04
9.000816283383115610e-03 9.009384814157327392e-01 5.807515832563455750e-03 8.985471245059380857e-03
3.181759424941664905e-03 9.387496380607373014e-01 2.601517043321054014e-03 6.996624498883498647e-03
2.632353390283166499e-03 9.448356936579220822e-01 4.960390145241677477e-03 2.072705983690701151e-03
6.631104685695861714e-03 1.039726857540362204e+00 8.428415649158181935e-03 7.017855134410680429e-03
8.563478152738919838e-03 9.551085852130243303e-01 1.894901329021746747e-03 6.349155436215886752e-03
5.479614306500040465e-03 9.045356824896290115e-01 2.090519776332826901e-03 5.740205100386909683e-03
6.962717635351589260e-03 1.074861551374187485e+00 9.207756785446467515e-03 2.595398120991540742e-04
8.703335817617129794e-03 1.023668943202395543e+00 5.358357089099359842e-04 2.307765523877695381e-03
3.219455448198881194e-03 1.015252757022652164e+00 3.310545474165034301e-03 7.651412719767801580e-03
9.645527570674298709e-03 9.568994945562970811e-01 6.916204853216490096e-03 7.614249199796254211e-03
3.315967505421710520e-03 9.399658763742978485e-01 6.362355044747337873e-03 7.217297870210657128e-03
2.589159460088234603e-03 1.027309405923338081e+00 7.362837605554549761e-03 6.611555375800181201e-04
3.633664200697585278e-03 9.105668835384407300e-01 5.280304960026553467e-03 4.492828650064891599e-03
7.292583944654695664e-03 9.797848635624983871e-01 9.398673517112062989e-03 4.253715552937634842e-03
2.901709070385683539e-03 1.007711335592444080e+00 1.036367810276959955e-03 1.974691562922595896e-03
4.994029430510569557e-03 9.199360447122273410e-01 4.329747544596963121e-03 8.594618034877661572e-03
5.993608432886938196e-03 1.061946382502250152e+00 2.735527182192989612e-03 3.471566386888745581e-03
7.747622738652057937e-03 9.323984789432678832e-01 1.987805439052825387e-03 3.667555702576096987e-03
2.250492257621428301e-03 1.079437737306463418e+00 1.078304582240720462e-03 1.368014518925252890e-03
9.309962062127643059e-03 9.868203935283599293e-01 4.557002881770163931e-03 4.554118863699246032e-03
7.132566197119474295e-03 9.929597902956832645e-01 4.672384657787090334e-03 3.762017629444860695e-03
2.896621017864968017e-03 1.008578977984230907e+00 8.391468695190517149e-03 5.078229448989729803e-04
6.967441967395604160e-03 9.433516148254968980e-01 8.567223690886145715e-03 3.982605036792193597e-03
7.973195180899551177e-03 9.950187721142955688e-01 8.711598331610349941e-04 2.484346428405344309e-03
6.971341000136742003e-03 9.802520473659573907e-01 2.277221791105127433e-03 2.065890583269448279e-03
2.261788444717501251e-04 9.963925119708822997e-01 3.330650608037518008e-03 5.795403548495680485e-03
2.724107662814082616e-03 1.062417073367078579e+00 6.368936261177804599e-03 4.978639878983489274e-04
4.088209883933565866e-03 9.981492395859409283e-01 8.115859732085110856e-03 8.125628352410989037e-04
5.624412760920571852e-03 1.071559412822731039e+00 9.658270092708011456e-03 5.006621118797334111e-03
3.843325905255869698e-03 1.013468746202662807e+00 9.120538031232703138e-03 4.952893489780202385e-03
1.349695583964209168e-03 9.505274714897848920e-01 1.532488283399584435e-03 8.123835410321269407e-03
6.543539734676354601e-03 1.074908763591515548e+00 2.981274818416830086e-04 8.532752013169267111e-03
8.842624676719845409e-03 9.763482083881324103e-01 6.529106208956437889e-03 4.269133304321552809e-03
7.912840326854813158e-03 1.092078659812656172e+00 1.624475147812255932e-03 5.081113060450269739e-03
6.613605464142086575e-03 9.171335548215018285e-01 2.168101415649723810e-03 1.129855064184880423e-03
9.517111168481216799e-03 9.362629237993200793e-01 7.329133907092634341e-03 4.757442696316020216e-03
1.599685312725173227e-03 1.012578673638850679e+00 4.639403425351211127e-03 4.939617924782794926e-03
5.636089328068425667e-04 1.000709878216271331e+00 1.886083757665615781e-03 5.328247539557343614e-03
7.238473822156625374e-03 9.324910871316108851e-01 2.455750462585113043e-03 8.049346939224216388e-03
1.316403216952859601e-03 1.019369481793904075e+00 7.150291401847788143e-03 4.054311644997329531e-03
3.753898402853243690e-03 9.020076005917102568e-01 5.073498859902399356e-03 6.058693517421481940e-03
7.729282816566625594e-03 1.063476728190634990e+00 9.274192810280223673e-03 7.101634615887050458e-03
2.633641338381394453e-03 1.029626353986939469e+00 1.784274488830265085e-03 6.417366337594934515e-03
4.888038336493206494e-03 9.065139476307689792e-01 4.228748413605883973e-03 7.151463478087013818e-03
2.249646327678547601e-03 1.002000852705211331e+00 4.877174734636689768e-03 1.180213159407826184e-03
4.327058192536504047e-03 9.881903978729886795e-01 6.558616102663294284e-04 6.929135300404092555e-03
2.965463062933613829e-03 9.067713342896802642e-01 3.637085868930307886e-03 9.150566735426255219e-03
1.640120108240467707e-03 1.044142045194012880e+00 6.637133968162236067e-03 5.374916913168117059e-03
3.550363184884218568e-03 1.067474865771056214e+00 3.797764394849424772e-03 8.561529813194477048e-03
2.034098299890245692e-03 1.035311802208611187e+00 6.229672788199914525e-03 9.639736152845019071e-03
3.600779029863796898e-03 1.081670975798342260e+00 4.907125667316509371e-03 3.707549319308410529e-03
6.058699900434179331e-03 1.026476221780726394e+00 7.975368727340979152e-03 5.078298265773196173e-03
8.251816972596495020e-03 1.067544561163291661e+00 9.181503058577282494e-03 8.738993358659286753e-03
5.532526241359134352e-03 1.012466455733935344e+00 7.853045500745566010e-03 4.099695871883171985e-03
5.226829547887060050e-03 9.444776197507345206e-01 9.780257195775049484e-03 9.204034495478871734e-04
8.851730495729475193e-03 1.050823478848536885e+00 4.493582583264861194e-03 7.755867629523682805e-03
1.688090829785991601e-04 1.068701918949337415e+00 5.522470504181946002e-03 8.879520793438365478e-03
2.104270029674897621e-03 1.097095221288582501e+00 9.157500393046040868e-03 2.028688784240863067e-03
5.727976646443602715e-03 9.182938389426935633e-01 9.478770720476571710e-03 2.477140080740645144e-03
8.631975943127647224e-03 9.160447222488650176e-01 6.510070582249020445e-03 2.163126307053782164e-03
8.920330013969605606e-03 1.040300052198653180e+00 4.519086556207839618e-03 2.385732574461377556e-03
7.861512067622677610e-03 9.492488515406430905e-01 4.311686086142697480e-03 7.906155472057365199e-03
5.357721170646439005e-04 1.077069869277121450e+00 9.924774495026697507e-04 1.246876066329996894e-03
7.239387448039271387e-03 1.006098532963068948e+00 9.957920775281374134e-03 9.709636422531663091e-03
1.068251842207545554e-03 1.016419758891393910e+00 7.893458031976982592e-03 8.932620006393018550e-03
7.536950806076588016e-03 1.061272611166785174e+00 9.043103267697060951e-03 4.448323856804006771e-03
6.389287665438702409e-04 1.046764089608044790e+00 2.981685307011332133e-03 1.818111786737305153e-03
1.292863305452467354e-03 9.182943126192123495e-01 4.530556668386248945e-03 4.558466467841598528e-03
3.408361305797345288e-03 1.099346650100212264e+00 8.261306375411854325e-04 3.593064483150449750e-03
5.251301869332863394e-03 1.005597528780052707e+00 5.508634632969085232e-03 5.984281908617330829e-03
8.894125771088336532e-03 9.496696955014167774e-01 5.789927872518864718e-04 7.939777843424873638e-03
5.380644360769606428e-03 1.016669178895508674e+00 8.370803806723654469e-03 4.959598213690732602e-03
1.863818928324456961e-03 9.625068572838176850e-01 5.385222729963415507e-03 1.855585669268574299e-04
9.682140032593225532e-03 9.945151513580352542e-01 2.808467812243771954e-04 8.278739763871192231e-03
2.667782616370447790e-03 1.073976486684074860e+00 2.119259516108444250e-03 9.462123598138109590e-03
8.613914587749155194e-03 1.092068310305675860e+00 6.008241057237330429e-03 6.997760896628749117e-03
8.497691802034053679e-03 9.565700905551006716e-01 5.524845942121116814e-03 1.799723550066706628e-03
4.303501098498381701e-03 1.055721567025416530e+00 6.194169368644337516e-03 4.955976018536322608e-03
7.854618381566648780e-03 1.009764543958443062e+00 7.481919226952212301e-03 3.648808109836993146e-03
6.620992763284217972e-03 9.926248158493378160e-01 6.907159811896895589e-03 9.022415923388584988e-03
2.452473251666714531e-03 1.053944213195305180e+00 1.506963744038929262e-03 5.763477880510635247e-03
4.434482028142871721e-03 1.086478341605426223e+00 5.454996729952364329e-03 9.270487945466447319e-03
4.865941923317662274e-03 1.043546744671328685e+00 8.280853255029052909e-03 1.992717963252552561e-03
5.345179534255222777e-03 9.163857937223605088e-01 5.624177803992893264e-03 7.096640624558496696e-04
5.024026897858973814e-03 9.279103137882088737e-01 1.608372457300702571e-03 6.178099148100389855e-03
8.858198390319217339e-03 1.079537284563859556e+00 8.136230904557359075e-03 3.996877282110326661e-03
2.301762644183851826e-03 9.563480616658649458e-01 1.179505191098073526e-03 1.841654342864514201e-03
1.519018474975912351e-03 1.065404013880781209e+00 2.034905701101751788e-03 5.738162571660009471e-04
8.700531026466926804e-03 1.024618313618914200e+00 2.216986585641545025e-03 2.030378560063016580e-03
1.762683345997528720e-03 9.096812999830689028e-01 6.818534346058107093e-04 5.472456576491553822e-03
3.598417776901380056e-03 9.684839332935587519e-01 2.915946583008462677e-03 5.065600079436634318e-03
2.333886006430433303e-03 9.017440504256559741e-01 1.480199308832083464e-04 9.917899820764129390e-03
5.950339027041318639e-03 9.848107151367065937e-01 1.117493374802781044e-03 8.058438761618245266e-03
7.589267757704836609e-03 9.472287674233255128e-01 8.828654660015099881e-03 6.491223284414233876e-04
8.131256747283047842e-03 1.059636009588905914e+00 8.028818033219593808e-03 5.005062958991832352e-03
1.277169124874871818e-03 9.875886958711341812e-01 9.657618243144931031e-03 1.634906710532525818e-03
7.170504079740683094e-03 9.021550989216106098e-01 2.880420162663981532e-03 5.074152458231297701e-03
5.149462294268907468e-03 9.697426137516116373e-01 6.828554505984208225e-03 1.878132062480805707e-03
7.110281058056605943e-03 1.052014766778870847e+00 5.500863242912290910e-03 7.519948366287903044e-03
8.491801372050250193e-03 1.068570191496131194e+00 4.338396922916811990e-03 6.513637592378271508e-03
4.799590406460940706e-03 1.070014194711401245e+00 8.482923075556508818e-03 5.590124949308697758e-03
7.231762162946311912e-03 1.014881855907983965e+00 6.816072268951519535e-04 2.642697195122077191e-03
4.483275804721772832e-03 1.045768897987064960e+00 8.924398257023628128e-03 7.798228492075385578e-03
6.058373164421858650e-03 9.293138717861744169e-01 9.672492615467121260e-04 7.605694062462192836e-04
7.075757144155160258e-03 1.055734702029739625e+00 1.654284121856254910e-03 4.127872066630515436e-04
5.916470802132436924e-03 1.068767510966064815e+00 8.096592074286746571e-03 2.733875356854020052e-03
8.205976795272943011e-04 1.061029206704782624e+00 2.020164790902822041e-03 7.962890935979013290e-03
2.599157745454412985e-03 1.072598319535332356e+00 3.393709027026568445e-03 3.974692829650350312e-03
4.639399831967721058e-03 9.402447389542660794e-01 2.124057116208724876e-03 3.239351355987271901e-03
3.121462835551802855e-03 9.646017971675315827e-01 3.319554682051615874e-03 1.270949593729663258e-03
8.639405882655529570e-03 1.002578761359054216e+00 6.779862177652354847e-03 3.231464836425285668e-03
1.732845717107907779e-03 9.872542698535754502e-01 4.962892746644923837e-03 6.559578023932449709e-03
2.343758075849636507e-03 1.055434018288024856e+00 6.211912325755794724e-03 2.046382124248528802e-03
4.199353707983031862e-03 1.042822852716091209e+00 1.279764242779785771e-04 6.543887368896256392e-03
3.872241451360882054e-03 9.250471556046300226e-01 4.550512569230735944e-03 7.401969716925330296e-03
7.116443695015707387e-03 1.089335927192746301e+00 8.007116273708365537e-04 8.664850169627726778e-03
3.039317540336525670e-03 1.067237221249252022e+00 2.103354007155334906e-03 7.394896141132602761e-03
8.895162547305849807e-03 1.010554353223812818e+00 9.662371396084988920e-03 7.299159265115668510e-03
4.863692975434884096e-03 1.002647405630511912e+00 3.898839678910667132e-03 6.691589019179774479e-03
2.347330827380811769e-03 9.328148069190769220e-01 3.812822638790815816e-03 5.994549425344076858e-03
9.286024892567452602e-03 1.045254650433516730e+00 1.344944963221920671e-03 1.285270732197226059e-03
1.092281547566612942e-04 9.433830723367294668e-01 3.411669990909258279e-03 4.422148748053585966e-03
1.795711393905662610e-03 1.008028973061825928e+00 7.333655807488468140e-03 8.508352451619554530e-03
4.409335449720631732e-03 1.031369207700210122e+00 5.486469810397564054e-03 3.030537684025426826e-03
9.143275831409098872e-03 9.937920373584204770e-01 1.491314746631151314e-03 8.812644467892281896e-03
5.755548152021344602e-04 9.428119561080986477e-01 8.185272347394023651e-03 4.543087175426643171e-03
9.728666356150104597e-03 1.009139604769647258e+00 3.071120510690957938e-03 2.890555165545130069e-03
1.745902579683259641e-03 9.858801565253055843e-01 2.519404305508544939e-03 1.875856841293773759e-03
7.913336464021872990e-03 1.026698266219866484e+00 3.592253475954332916e-03 5.171177468304434185e-03
2.211654292163343395e-03 9.658718433543069803e-01 1.218285992725560768e-03 2.063881747369910365e-03
6.399268318881980340e-03 9.684344903370738500e-01 4.569037698001762911e-03 4.274002530650777495e-03
2.470057762815110018e-03 9.045211356237167211e-01 4.099593037796932585e-03 5.954076730226781806e-03
3.132046788819390325e-03 9.857652697625650662e-01 4.131952550926069022e-03 2.997094392244336897e-03
8.450191699030395326e-03 9.718901783849432929e-01 9.054866945767636038e-03 7.357894226969972570e-03
2.441145655639109444e-03 9.645186011226677403e-01 5.777894242790201570e-03 9.348816914657874858e-03
7.882842149916859456e-03 1.029235404968736445e+00 9.666321422542024228e-03 5.242623252361367989e-03
2.959773557575887549e-03 9.399907383658261395e-01 4.573229968502699749e-03 4.221345270098596746e-03
4.388941732230137137e-03 9.398239243226469419e-01 2.449130861246656340e-03 9.601203589315241566e-03
2.313179550293264358e-03 1.035096920691927158e+00 1.452496265022978558e-03 9.337451239578334686e-03
3.959583833572043014e-03 1.028648280013840566e+00 1.493050949084225379e-03 9.831871475300721364e-03
4.429818742579316043e-03 1.019347812231602424e+00 3.744362487214189343e-03 4.561611836655682373e-03
4.627931209911505771e-03 1.056502366677264382e+00 6.588720818571105163e-03 4.983635802810299290e-03
9.778600631667029586e-03 1.064158059743904872e+00 3.709219274097941103e-03 3.311012317654472609e-04
5.479799660827983088e-03 1.048570212352914366e+00 1.062099181626908768e-03 5.534808061254910434e-03
7.030640095502076192e-03 9.119430617649950666e-01 9.199519762852912536e-03 9.968562379420732936e-03
3.750356825017087462e-03 1.013320611025162687e+00 7.086749263273867160e-04 4.391112878884848546e-03
4.530336840206997985e-03 1.066420874690777731e+00 1.928969447785227730e-03 7.631195154353660401e-03
1.629554291790567691e-03 1.050731904999200106e+00 2.814868770010344433e-03 7.489014661974858393e-04
2.432394331621794310e-03 9.675868676845872374e-01 9.823842896423381002e-03 8.254278689048858211e-03
5.254399112556054630e-03 9.106095004596955755e-01 3.414303274233706966e-03 3.300953476042461227e-03
1.402639856094589112e-03 9.052863567235106546e-01 9.093453120631542555e-03 3.122472730485565534e-03
6.903752951566189972e-04 9.252318024374881489e-01 8.727336492271106291e-03 5.180236381750921194e-03
9.708203959786524881e-04 1.009157163411391833e+00 1.164274193707241301e-03 5.034666796134601961e-03
5.881469573342188242e-03 9.000160624392165021e-01 9.621390915612537675e-03 6.860564781056594820e-03
1.784677591432553244e-03 9.360856925266349826e-01 6.999650965999537795e-03 4.346901608406549336e-03
5.904808146048540554e-03 9.871841928862807869e-01 1.434500079523741770e-03 2.596591539132058531e-03
9.970331070225112863e-03 1.059397169479249001e+00 5.944121469435121978e-03 4.177266690174333275e-03
9.767053053182761513e-03 9.832126971069811150e-01 9.949667749219237578e-03 1.896216043778045255e-03
4.688450089969931067e-03 9.504288960566781297e-01 4.800784034316117437e-03 1.103582753041226034e-03
9.838493213435739806e-03 1.061028566851963451e+00 6.458521183761109681e-03 9.138736359305262361e-03
8.152760438878943819e-03 1.004552959364372722e+00 4.273434307326998377e-04 7.680546781228049166e-03
8.342438560315549798e-03 1.022371204636354003e+00 1.139161013030351617e-03 9.707132188087054872e-03
8.226005749028280148e-03 9.327447336943809342e-01 5.841584679897857992e-03 5.927325800331223818e-03
8.977223330560326828e-03 1.003441173137025855e+00 3.749400291826061968e-03 3.583618494947770922e-03
6.537027727741787780e-04 1.047508355041505412e+00 9.661055883360110744e-03 7.378703663711576495e-03
3.129419351483052336e-03 1.006921090065659108e+00 7.352227318842073645e-03 2.890917013498289084e-03
2.673642522854291059e-03 9.010046077534271669e-01 2.977102826663437490e-04 6.255636040231615097e-03
9.140176453669693682e-03 9.945562230181541619e-01 6.684626262265084586e-03 8.722641794302340643e-03
4.377204946704767521e-03 9.419563594163011810e-01 5.675700258801166798e-03 3.858691868374149528e-03
5.869207258082131604e-03 9.822562009361296420e-01 7.073229855822783622e-03 8.355172956639740633e-03
2.290535449465539667e-03 9.289827243394371825e-01 3.770380398493185757e-03 9.020459734412412597e-03
1.346148427286669507e-03 1.015701574210722713e+00 8.037689452730823955e-03 7.121965761186192269e-03
6.359685675408732752e-03 1.064235868591723033e+00 3.102868772269234184e-03 3.941302487796703898e-03
6.542495687654387160e-03 9.727045460484752271e-01 4.962043196947789857e-03 5.778919900872198654e-04
1.973960249927258007e-03 9.498153123570755030e-01 3.513051816509159871e-04 6.853755298819178172e-03
4.892719710526653373e-03 1.098689095025508378e+00 7.227238649496198555e-03 5.090113478637950731e-03
1.654285520291326429e-03 9.740434616808751889e-01 5.472991868287372524e-03 8.406088362301857714e-03
1.057316445905834865e-04 1.023438132398213796e+00 4.050058522792525893e-03 4.428367955094356795e-03
5.671217591980384949e-03 1.055336908576900878e+00 3.025279020245593038e-03 4.390534001207343552e-04
8.263472067674703520e-03 1.086469230261180918e+00 7.299216855951739906e-03 5.737520467603120580e-03
7.501970159534594035e-03 1.092527304678177824e+00 8.598473769977741862e-03 9.711892535627189918e-03
6.209097994188907642e-03 1.026329704952376742e+00 7.447995406177223589e-03 4.620391824773656224e-03
4.896228339353257165e-03 9.833424823448031482e-01 2.379510055540035290e-03 2.308232530309936928e-03
7.850951111342208133e-03 9.576570072851592341e-01 2.616947641950408306e-04 9.530367090468234992e-03
6.458559242937961416e-03 1.096165183576343516e+00 7.392879385123519650e-03 4.835797295727237155e-03
8.457462713708599825e-03 1.090299680237181379e+00 8.501025559216285419e-04 2.549566023080135965e-03
6.698065144229538477e-03 1.091256151566767807e+00 7.699370659402272020e-03 5.682280259694728886e-03
9.533793106742386239e-03 1.036435479946473448e+00 7.138949791422110475e-03 1.456820984797498920e-03
4.654198554640210511e-03 1.052638313496016442e+00 9.733160410237617563e-04 3.367122176825867487e-03
6.745929875569038614e-03 1.028510155711357177e+00 1.641382277541765435e-03 3.391183965321516169e-03
5.894479222289777075e-03 9.806464503173812908e-01 1.909606916160319591e-03 4.701951063948939247e-03
6.473098661369773230e-03 9.747172144095509472e-01 9.512754294442676839e-03 9.220802564343266727e-03
8.413426152698456201e-03 9.918989349625355612e-01 6.375370244309932306e-04 3.542080111666430411e-03
6.876080509999642036e-03 1.055062864600040395e+00 8.834609982330080338e-03 1.491196074476648127e-03
7.957749899939442484e-03 9.821404507826848596e-01 1.164109415433999244e-03 9.367261615592713947e-03
9.151169625150463310e-03 1.006732679809466680e+00 3.026681308436987138e-03 2.762162816290633042e-03
2.303880236203317009e-04 1.063007450224041417e+00 1.387433359978267229e-03 9.573081591357343947e-03
2.146457171867156843e-04 1.030768433628952430e+00 5.134136730761799244e-03 4.743451974879044769e-03
1.285612929189253748e-03 9.665855391523169304e-01 5.564085704366247484e-03 2.708645898865697996e-03
3.562246477559581105e-03 9.564858742526922697e-01 6.199441385176514795e-03 2.779371132504360013e-03
2.410110505921711239e-03 1.030790133505055328e+00 8.652273608351657500e-03 8.246794761970507523e-03
7.940891938075265305e-03 9.192639737406520517e-01 6.711657420524136559e-03 5.368628101623819891e-03
7.800873672262211012e-03 9.169480499858483347e-01 4.735947490263124268e-03 9.658452551899697480e-03
9.082566498322772186e-03 1.069654890162671457e+00 8.518667827922645971e-03 5.228203069875671932e-03
1.768582641440716394e-03 1.016794219517709541e+00 6.641860815324530411e-03 7.624379336084370108e-03
1.222023320872949338e-03 1.078164163977894274e+00 4.909122392341311487e-03 9.207865039172872385e-03
8.560156347271708974e-03 1.015973362277935221e+00 3.190571552441122481e-03 3.089434314762513206e-03
3.149908711151082775e-03 9.070034381731408857e-01 4.531511226608394595e-03 5.065863399009728346e-03
4.002903542172805279e-03 9.944665922133890668e-01 9.162441680561166785e-03 6.955780858028106847e-03
6.270434479120254832e-03 9.915473870612016016e-01 8.481784613597494887e-03 6.153048984361642916e-03
5.919917973629037003e-03 9.091238180950138581e-01 7.332628105071757607e-03 2.827046394523911096e-03
7.133270673898906011e-03 1.026434963081604312e+00 4.076134813472125085e-03 3.782819456643572980e-03
1.236530344026671524e-03 9.637735182630239317e-01 3.136566228759487401e-03 8.181215079031708623e-03
1.183405798035387776e-03 9.320069758682918426e-01 2.412239469247832481e-03 7.850326971163740924e-03
3.545834868392942502e-03 9.513011109744552440e-01 6.748655025134536051e-03 2.273080338486377621e-03
4.552940306836958731e-03 1.012121834370878881e+00 2.873294714696806381e-04 2.105363668430075032e-03
4.872057293332078196e-03 9.904827752499886229e-01 7.088878322656682468e-03 5.104370756605064625e-03
9.568597866757230092e-03 1.030378550509518210e+00 1.810650970794643695e-03 4.118002716751347457e-03
3.481094036268890784e-03 1.067523636623044281e+00 1.606248393981444915e-03 6.695448181298708362e-03
6.739653427389851771e-03 9.404502573921799113e-01 6.102447659332752884e-03 1.537205377049591674e-03
8.107525532328728815e-03 9.316852692893211607e-01 5.208101167641155001e-03 8.906142460798677565e-03
1.378379112431865790e-03 9.614622411376765321e-01 6.411242769591326586e-03 4.858722136994872258e-03
7.703526069942751280e-04 1.087129382025425084e+00 7.757111389824363455e-03 4.254006283945137106e-04
8.309968687856945924e-03 1.084940851316148480e+00 3.122364776519336547e-03 7.666841504944384243e-04
7.768186115272929064e-03 1.041118703258301137e+00 7.444479533987666958e-04 1.692840331929194560e-03
4.372866005292196795e-03 9.152575759659317134e-01 8.875612550852021720e-03 6.302827460999656847e-04
4.522149704039127825e-03 9.227444281067258558e-01 6.976088434524184943e-03 7.864106239084621072e-03
7.604450417552526854e-03 1.095269759167319945e+00 4.075709896101890883e-03 3.732124595147978067e-03
6.740955177122807604e-03 9.499071966130073763e-01 6.813336014220481261e-03 3.064112283589716726e-03
