# κ ΔE ℽ g
2.154809733575050682e-03 9.235869862293264454e-01 1.764068156069281560e-03 2.929460296745033110e-03
1.548653240055123878e-03 1.052354174018176103e+00 6.125282345153960223e-03 1.800838089932634174e-03
3.204234789104524919e-04 9.997987428596977200e-01 5.598981559459804275e-03 5.833899292886730523e-03
7.113415424529663696e-03 1.008314003714172680e+00 1.539782606511456682e-03 3.117687972976018393e-03
5.305485785871122927e-03 9.482803936282587776e-01 5.834099752734254844e-03 4.626704398246660188e-03
6.355021148287587265e-04 9.196766734311546676e-01 2.494214336271631006e-03 6.696524171253621233e-03
7.011008853020033946e-03 9.518103163182610738e-01 6.693112188764011559e-03 4.502752649357106771e-03
3.988836307654234498e-03 1.034173273256197456e+00 6.405243756694030920e-03 4.279343806447412878e-03
7.726606233377343071e-03 1.027476623123881883e+00 2.807983330481303788e-03 5.976709205739315529e-03
6.369799922317841232e-04 9.776323794572495673e-01 2.497105679611875788e-03 3.721181213623520837e-03
1.613787639973213086e-03 9.118821184617204034e-01 8.433531474275973716e-03 1.096313843911513172e-03
7.352913899236888928e-03 1.082693001211486816e+00 9.274670904389657397e-03 4.905945198900371965e-03
1.271821254269853456e-03 9.902033688826714641e-01 8.957249354088883458e-04 9.771216189534482829e-03
5.569865326294898451e-03 9.405487549405705527e-01 4.814947766220363176e-03 2.694953192190611448e-03
1.164117670624549919e-03 9.562515544715619598e-01 7.525308771481789560e-03 6.974486605820929240e-03
3.639221400549587197e-03 1.063104632328333299e+00 7.294806932063091671e-03 9.214801910960577699e-03
7.220135473314601843e-03 1.094616472285625308e+00 4.550737133735612006e-03 1.461839018972853821e-03
3.714380372649310914e-03 9.565918807570559235e-01 5.067224668839113814e-03 5.238483906031810716e-03
2.354509577364280373e-04 9.692055756733291005e-01 9.678155912475422396e-03 9.858548832095467146e-03
8.358014839962520093e-03 1.044085685569024369e+00 7.466404930698959143e-03 4.431367039387631469e-03
7.591606090397251191e-03 9.800414917802708903e-01 3.731344541551990038e-03 1.641361915497754464e-04
4.613016845817976587e-03 9.779701121326014324e-01 3.875377264030729300e-03 2.158942881120664778e-03
4.699593432355315785e-03 9.617712390142071355e-01 8.874857450722405464e-03 6.654368252642182263e-03
3.853276533665090948e-03 9.319828059897756756e-01 6.975147252226071744e-03 1.380187086942891205e-03
2.555271135040502561e-04 9.249523011206740586e-01 5.652905356959846833e-03 8.072031416299941045e-03
9.871577423884704550e-03 1.080658814834928094e+00 3.840136635801449320e-03 9.795171789520941766e-03
7.403961376012131290e-04 1.090437631422243037e+00 1.136056838782475856e-03 1.861851063847349804e-03
2.134840874681858021e-03 1.083856400261233865e+00 3.407146639936535840e-03 6.977976692003686442e-03
4.814411897571121805e-03 9.738766315899393122e-01 4.999025573226898063e-03 9.826934022151850509e-03
4.519048224762223058e-03 1.035959216651859638e+00 6.378663868126483588e-03 4.748149738005466754e-03
2.452086290389656354e-03 1.060197353381607810e+00 9.446325199317701440e-03 2.355728484096230625e-03
3.741826201964148710e-03 1.041291917354129959e+00 9.402235799686749869e-04 8.413373920282260152e-03
5.436554487619754813e-04 1.065937989702592459e+00 3.140422974030336340e-03 3.991331589223108545e-03
4.573389198198827763e-03 1.055912721334545168e+00 8.756475167605052776e-03 3.761726889097961879e-03
6.993025904141360674e-03 9.809796989681790480e-01 6.543575886447850279e-03 1.943905744337361607e-04
4.524354333856440286e-03 9.592502220230606502e-01 7.801655689638988499e-03 2.511172006925132226e-03
9.779119289405271628e-03 1.066353716262013585e+00 3.909531507631629384e-03 9.581057892390363456e-03
9.103031983096973329e-04 1.003914621544146568e+00 6.720616978970740847e-03 6.705443430615033382e-03
7.682167795207132943e-03 9.295778626517782195e-01 1.851921149689661136e-03 2.487820547436442927e-03
7.215603517390626991e-03 1.041140573741901276e+00 9.229676008742818127e-03 7.435270978633772877e-03
5.483533742352202783e-03 9.336788183259019380e-01 9.268724214140948783e-03 1.103896397940453637e-03
7.159119058430639913e-03 1.042815432235935758e+00 9.552682251820191275e-03 7.557960990674905677e-03
3.785024990100956197e-03 9.806978078683097344e-01 8.452110997967509504e-03 6.939214100145754509e-03
4.252090573852351091e-03 9.579046000299565877e-01 1.084801551438552628e-03 6.827754042255182974e-03
1.427326275093004611e-03 9.777861372639693460e-01 8.524179207006109737e-04 5.620034471284348666e-03
7.184308985199271483e-03 9.256334849953252730e-01 7.944771689251065722e-03 1.110856789548263701e-03
2.852542079599711383e-03 1.033930043458289427e+00 1.293085878898376411e-03 9.097400885911233973e-04
8.761715814769947472e-03 9.264077087153576029e-01 7.013030248275465249e-03 7.705192473892079688e-03
3.533395573914966596e-04 1.088474812324706553e+00 8.587982943268792149e-03 3.483852970488253084e-03
9.314105239599317423e-03 9.552040375045625087e-01 7.367046708318273967e-04 6.547508209855293360e-03
5.564801443741259311e-03 9.701632373873728676e-01 6.906495578892984238e-03 5.289909975252688260e-03
1.813677308598973283e-03 9.354985533653068508e-01 2.134735146124244233e-03 5.604935660965246202e-03
2.062908596982232761e-03 9.070218877675143565e-01 4.776351253650187520e-03 9.241128736594416901e-03
6.094350234651861424e-03 1.037158006133996446e+00 3.582765827779532328e-03 1.025494446948197261e-03
2.121851270637343384e-03 9.946962489397632723e-01 7.174065963136534371e-03 3.665035911228410083e-03
5.829361648449464181e-03 1.021135815778022593e+00 9.257649403488124595e-03 8.814520764233781461e-03
4.118253393549084810e-04 1.069225496293836786e+00 3.956058734700755239e-03 2.400715634922454770e-03
7.963597147718865996e-04 9.863433073578886656e-01 2.610962719388599889e-04 7.533597877388961347e-03
8.671792942062751808e-03 9.221679350988257751e-01 9.154543609078415536e-03 3.227862105779662118e-03
6.901567879310803802e-03 9.741875414223144514e-01 9.167405654984774749e-03 2.403454409995470047e-03
1.111118752245902636e-03 1.089752601790286990e+00 6.576844106891050791e-03 9.865311044840664040e-03
4.925963005321761477e-03 9.448539278398900843e-01 4.683289282878331204e-03 4.589400645627315055e-03
1.432896045926690528e-03 1.021707568743341010e+00 2.510738405948754418e-03 8.845816233257895039e-03
8.071097715280911924e-03 9.945630772675444486e-01 3.080742798149998163e-04 3.482951254463546344e-03
8.919934419068421480e-03 1.058546220533854942e+00 6.535691316356085148e-03 2.436753559363165865e-03
7.788441602856186093e-03 9.679638011907335526e-01 3.302276148371074364e-04 9.550761610409430960e-03
7.685997854761338066e-03 1.017972594312107626e+00 5.379467738582324396e-03 4.474542102926522096e-03
9.934024251371638414e-03 9.647496787360068105e-01 1.546920322809647525e-03 1.511688103305411281e-03
6.552023047994333903e-03 9.443885198926929014e-01 5.881746973752812087e-03 6.433445918978815230e-03
3.885102570608113797e-03 1.082569455391642510e+00 3.209945029896041444e-03 2.186757504031242635e-03
8.244225302685863344e-03 9.356721169881903055e-01 3.321236894844706126e-03 7.846603618949513775e-03
5.532816654091872975e-03 9.230478152309161688e-01 6.129864328550707099e-03 9.758391822054911929e-03
2.675450772250528939e-03 1.078206883231530577e+00 5.858614130763420760e-03 9.752470678082771419e-03
8.521618011335902604e-03 9.775636856336348268e-01 8.942600801998176405e-03 7.634564273077347127e-03
1.951161018414069399e-03 1.065205081075669469e+00 4.151877178848331108e-03 4.722082733889625128e-03
6.084500850119668736e-03 9.638184728972959414e-01 3.042764598054419241e-03 8.719225988928835241e-03
1.827395467525523608e-03 1.001245525311737827e+00 1.405846854308731597e-04 9.542781614448221650e-03
7.198567595127773784e-03 1.075238708765835938e+00 5.809298335622213247e-03 9.642400340928471841e-03
4.912819173615572133e-03 1.036013958132901314e+00 6.133508304330025779e-03 3.078147576046614750e-03
6.234016844710201302e-03 1.074488561544125531e+00 4.529097015769190798e-03 4.988167878144668908e-03
2.020924562697197762e-03 1.014779792640021272e+00 5.155168353156004343e-03 2.342086120393872123e-03
2.790945938119108408e-03 9.676413344752514689e-01 7.284941628439245594e-03 8.466392501658115757e-03
7.663201913504536248e-04 1.067627027297387787e+00 7.572866462547010388e-03 2.929706781091404033e-03
4.762284370171832731e-03 1.075267881754474519e+00 7.209826326545424723e-04 3.451484995742660523e-03
7.703851760971666164e-03 9.592619302161773387e-01 2.153739020932457591e-03 9.177644877705002854e-03
1.359983482062977799e-03 9.349358583563759373e-01 6.844456510190435536e-03 8.155994536728201558e-03
4.435515589246249134e-03 9.247216993899829429e-01 6.875665847760112533e-03 9.562781698084355311e-03
3.696473894794469455e-03 1.064445148583195611e+00 9.395856760767743246e-03 3.460454858615580505e-03
1.662745544076755415e-03 9.010523356673785234e-01 3.188908378036111593e-04 5.407753658264744315e-03
9.749697556254545774e-03 9.257351898374831523e-01 5.614937047667294123e-03 1.815809666729891391e-03
4.151858199228331339e-03 9.413689419708051176e-01 3.867833589156501137e-03 3.868924809511797586e-03
1.237422535235188376e-03 1.080839651459418516e+00 4.006313009576975559e-03 7.922336097798977558e-03
1.377010855343269212e-03 1.069603739053226032e+00 2.776433743097080856e-03 1.632840096864517478e-03
1.404000418781110350e-03 1.098191418844334244e+00 4.808203527232469097e-03 7.873685086234457134e-03
4.399621417129655730e-03 9.255834082866774004e-01 5.884492905254358301e-03 7.156733831958125847e-03
8.438931667530699329e-03 1.037154640653906501e+00 8.263358561613920461e-03 3.112959133917288929e-03
8.251186394380811626e-03 1.083086564797930862e+00 8.295785637798548098e-04 2.299875413591785330e-04
3.370785158464117970e-03 9.252321292871610314e-01 8.124701694676203512e-03 7.527387133802420499e-03
4.541497301918277947e-03 1.036894114425697566e+00 2.190965055313110876e-03 7.991372672656408063e-03
4.133642229005789030e-03 1.024310193637098187e+00 9.315030990143422299e-03 1.715971775312934676e-03
1.369324309577798398e-03 9.018636619756407180e-01 9.274459304800967974e-03 4.489911512477932562e-03
6.670034217629845601e-03 1.012246910670649980e+00 7.784921617879273122e-03 1.140980802214342903e-03
6.134289290148255483e-03 1.049516947760207319e+00 2.607962445539449212e-03 5.904781361832605983e-03
6.168499368629845429e-03 9.571447106207457978e-01 5.949257205034760333e-03 7.089549545640900195e-03
6.287114122935985941e-03 9.830886676188442808e-01 3.055148089279380481e-03 8.192346547528555137e-03
9.007509834976468524e-03 1.001237399937862316e+00 6.588317423810453530e-03 5.038386912963995802e-03
4.419600003865713396e-04 9.206120893256046767e-01 6.145675451610938932e-04 8.793276412240251527e-03
2.571664853731226320e-03 9.829266465888359949e-01 9.135785709842351998e-03 4.597609109706908385e-03
9.059245268249438779e-03 1.008515235061490101e+00 6.853808398989715261e-04 5.703737971678236526e-03
9.149825741332051621e-03 9.801290750364564097e-01 6.872174843232796947e-03 2.483793855282552879e-03
3.861478006630880092e-03 9.008553782897679163e-01 4.267457087572755145e-03 6.689330525709379950e-03
8.588563064337934733e-03 9.345066863682078839e-01 2.652227684860025518e-03 8.657888864334294110e-03
4.548885009176657605e-03 9.086066298080723858e-01 7.366684215780106753e-04 6.156890370000133762e-03
5.585166389632916992e-03 1.040084326942450454e+00 2.566772291371717269e-03 1.600803847830601766e-03
5.469502017136591843e-03 9.040763853051985155e-01 6.209081293923840970e-03 3.011567653794016038e-03
8.635037729979595789e-03 1.019943771712926495e+00 5.063744354115937325e-03 4.870024184029966320e-03
1.726853522261772005e-03 1.086565453120239777e+00 3.146734474830901584e-03 3.596141842362522798e-03
5.500979868205362229e-03 1.056918662657375663e+00 8.924628145241779095e-03 9.027242183567757341e-04
6.618715972743117668e-03 9.086976204540602176e-01 4.568789671477727771e-03 6.863704447215041027e-03
6.595259196546052888e-03 1.033558788250350080e+00 2.276975566815716417e-03 6.836765194779449370e-03
2.796899022465958607e-03 1.068235770790899597e+00 9.505473834022247492e-03 1.399010788883244547e-03
7.757009023166434522e-03 9.650598697762531319e-01 1.190072341099787439e-03 1.339990209111944879e-03
1.642962421431769021e-03 1.040859815421989687e+00 2.719826276561453592e-04 6.639906891038423707e-03
7.959899421674302561e-03 9.595544985483245304e-01 4.301976042759001959e-03 6.836344998822643793e-03
4.253174636694328527e-03 9.400514814423167609e-01 7.491835578371399892e-03 1.776783400096914895e-03
6.103327160949715766e-03 1.099812488466267224e+00 2.769783052476258202e-03 5.708810221629041868e-04
1.079217144327410420e-03 9.617782259642549958e-01 2.831176505221892235e-04 2.000646318847309688e-03
6.563863810313892884e-04 9.298403769429385290e-01 4.623709427542851101e-03 4.667785598752327049e-03
6.976107366063441333e-03 1.004756961955259431e+00 2.585778535568791087e-03 1.449258589974115061e-03
8.496138378144188139e-03 1.043686569163558620e+00 4.216104005898230287e-04 2.896880276494207852e-03
4.397286837195047912e-03 1.094559181722513985e+00 8.916219494402959078e-03 7.843453646843173005e-03
6.125143928470930775e-03 1.006653680862642286e+00 1.859216290457921727e-03 2.770254095762038696e-03
4.132895158751605756e-03 1.065395269320964733e+00 6.840977258483786280e-03 2.990153775091898385e-03
9.313942177357174487e-03 9.694532104507486148e-01 9.859522890635881789e-03 2.285591571214583024e-03
4.590259863890217354e-03 9.931969948530985359e-01 6.248281575455747784e-03 9.682868927992168209e-03
6.215216965616416657e-03 1.060091844329329458e+00 2.317472876819142141e-03 9.266153532704369394e-03
5.258321508846924494e-03 9.545940268823668307e-01 2.341391822435347648e-03 7.899766052111231469e-04
7.356401421945107585e-03 1.064218868545384611e+00 8.105560443645491372e-03 3.591639669160423456e-03
5.947813729633166964e-03 9.028446473068064693e-01 1.184065823267637860e-03 8.282333448882349056e-03
5.300842779798085533e-03 9.406771718324395959e-01 7.252498748510765973e-03 5.067225396541650932e-03
3.638790181764112262e-03 9.550807513715322550e-01 3.989034132285153994e-03 8.575100105135937062e-04
2.285302402508156919e-03 1.021347837450954810e+00 2.646164725431183334e-03 4.323097570149863657e-03
4.487570452001216591e-03 1.087425524431093082e+00 2.372617589587517305e-03 6.766989959648461554e-03
3.302572579361180705e-03 9.730005687028315808e-01 1.297607601644868575e-03 1.756368415344684332e-03
2.808902857499164397e-03 1.059213931054174385e+00 2.588136005846497327e-03 2.977031823358351759e-03
3.138830314171858239e-03 1.097928805147568854e+00 2.504087710400388148e-03 8.128330533255554531e-04
7.067033543329662854e-03 1.078743693320267649e+00 6.454127093428114678e-03 9.756241901763910637e-03
1.895076854939191152e-03 1.072507094783838433e+00 6.032308796941097430e-03 2.444524132633881745e-03
1.885146580585643017e-03 1.066299102231685225e+00 3.287465530498158688e-03 8.754830371962299624e-04
2.132259655379089604e-03 1.013686531405131541e+00 8.062595708759534227e-03 9.710446366527116999e-03
3.933099906139253706e-03 1.079136447313632008e+00 4.023296212033173128e-03 8.189647062668180960e-03
5.293679391583028075e-03 9.077166410981040157e-01 9.484690055218601007e-03 2.695522087409592694e-03
6.290638130228145631e-04 1.097522220348224442e+00 3.666562178010255788e-03 7.173232653507600337e-03
2.305447105316114735e-03 1.034063676125064113e+00 6.329682402034735034e-03 3.464391022407639371e-03
7.870880322154284823e-04 9.395683104868159941e-01 5.122134554499590750e-03 2.358337572998244185e-03
5.821731752710159954e-03 1.069368875121580187e+00 4.748413230007095774e-03 1.840002749967496179e-03
1.076864793072957642e-03 9.594953705781498199e-01 1.058155639859669666e-03 5.228160286718130066e-03
5.772998131197180395e-03 1.004605399752416695e+00 1.201043443812786380e-03 4.164435624222263474e-03
4.425200007698555128e-03 9.679527523170371461e-01 6.192649372095948394e-03 3.683460596605130696e-03
6.867442015261962344e-03 1.013675412981704049e+00 3.759174172117793651e-03 6.960200865149477820e-03
6.736776087698505234e-04 1.069467131034692597e+00 2.231507640232667858e-03 4.346285441865951026e-03
8.366344924996214558e-03 9.966886335301022859e-01 5.583581819326593337e-03 5.265043316686986163e-03
9.278048655401074235e-03 1.014038077502669832e+00 2.008479661683148024e-03 2.046667645202596489e-03
6.420786432340853597e-03 9.817003192174733606e-01 3.010805828545139260e-03 5.736154808290446112e-03
9.290028805559420039e-03 9.517263349347639956e-01 2.875679200471235007e-03 3.462604843433184608e-03
4.218251888847046106e-04 9.930556505329755090e-01 6.162358787839440979e-03 9.438182878795391313e-04
9.362958752576111890e-03 1.074609250555019324e+00 6.377373560131592567e-03 7.455331925938098701e-03
6.374763075600141035e-03 9.926297643365287193e-01 3.948213487881355004e-03 1.786279265081175969e-03
7.708536279908382270e-03 1.031470275965629790e+00 6.283718637405462382e-03 2.840280038603469961e-03
8.966427358424462757e-03 1.090280016663355722e+00 8.821141678541095932e-03 5.397427558493986081e-03
1.564093960614890274e-03 1.065236614634613721e+00 6.017158632020797558e-04 6.631817273250063989e-03
9.681730445829334758e-03 1.092381926653727575e+00 3.357279846382904206e-03 2.261064819961912300e-03
8.593958043120748357e-04 1.012482000038358976e+00 7.009518809101832580e-03 3.454921060013470442e-03
4.990086227811453209e-03 9.192605493283003693e-01 3.086683157119326452e-03 2.850319309104851987e-03
4.451146605745718784e-03 1.086562974830790340e+00 7.318742802573623488e-03 8.880886828595073793e-03
2.579580049195952154e-03 9.120328936470615266e-01 4.926653018238447666e-03 8.207640281309569810e-03
6.352023968474681571e-03 9.197749008997329057e-01 4.899841728946367943e-03 2.515168279136112146e-03
8.675003761923122392e-03 1.009727011040342015e+00 7.873948394829400482e-03 5.161820029061868487e-03
7.392884283055111208e-03 9.033727582515406196e-01 9.365274163670020066e-03 5.549888445745211792e-04
5.838268406520301552e-03 1.050272673947854951e+00 6.109630659597468233e-03 9.838349478631729442e-03
3.823556313627422300e-03 1.046051463907438528e+00 2.040787619697728532e-03 1.198862275651800839e-03
9.552254934528778621e-03 1.013546807968617403e+00 8.421296444608166246e-03 2.714612284649952842e-03
6.429687240358065818e-03 1.075720221492103335e+00 8.659776825892374560e-03 7.973695203989397684e-03
4.294302644524765323e-04 1.042785578751578068e+00 2.545986554069251066e-03 3.380341450554970751e-03
5.073565397278487384e-03 9.016800194412617486e-01 6.436425107401075839e-03 2.685685076921419476e-03
8.008203762386331779e-04 9.887237684064794641e-01 4.833845611082493443e-03 2.629797033740158795e-03
8.837014980606835990e-03 1.083501799250958353e+00 6.047278358704164143e-03 8.811167726828376956e-03
5.947564538708083152e-03 9.945816758550907188e-01 6.579034663230507070e-03 1.593387766801295348e-03
2.506562278491840205e-03 1.082777044096660868e+00 8.797928947776733830e-03 8.227388435985470358e-03
3.098789535587892410e-03 9.019475140630877075e-01 8.755870177776042818e-03 5.631421867333210630e-03
1.342488632138304347e-03 9.703569620490469783e-01 7.964301811909614212e-03 8.351609212794926284e-04
1.589755741866082008e-03 1.083398639380730444e+00 4.437356016866310371e-03 6.748904082643169232e-03
3.316446583614192367e-03 1.097730518962014790e+00 8.562874651956957003e-03 8.116114963157197021e-03
5.591649044476332091e-03 9.570644589894555798e-01 4.975934897038378039e-03 4.290958962220055468e-03
1.449718395293349933e-03 1.039223881378079195e+00 5.540356076896946896e-03 2.633190279090929283e-03
7.023478188781959348e-03 1.047031049233632327e+00 3.101670710552320489e-03 7.725173578146045904e-03
5.011208910642868906e-03 1.046173425896207876e+00 9.407547828380069879e-03 4.820116904955420653e-03
4.512196289298266334e-03 1.073471106469785497e+00 6.800076486693422493e-04 2.297263869768259928e-03
3.664005940563324834e-03 1.003378019209862915e+00 3.650661026419185339e-03 7.338964805102119425e-03
6.573699183832098537e-03 1.027613773155321875e+00 6.950947161787622217e-03 8.412947781142272874e-03
8.630958919723367984e-03 1.029968165808823555e+00 2.321554171023926336e-03 1.875435112424025984e-03
3.085953684712400714e-03 9.735897410784835060e-01 4.885555607403174608e-04 9.422605454972379779e-03
9.708910473404728028e-03 9.677688322112126817e-01 4.802398909545440631e-04 5.466276846821402878e-03
4.794865380212160952e-03 9.848856745151479686e-01 7.783529682556862995e-04 9.781895566172371659e-03
4.670302395625087685e-03 1.079186809394055979e+00 6.753836690074953818e-03 9.184615894063044225e-03
7.171589368546510933e-03 9.586173955977123073e-01 4.050909669743323407e-03 9.779347827889566663e-03
9.921898959759313432e-04 1.002761097982955318e+00 4.421270988761932287e-03 3.495604537250532936e-03
3.706696015163987896e-03 1.001556530117785782e+00 8.549298492887630547e-04 9.704125577979874975e-03
8.829957481941508660e-03 9.048443742431646619e-01 4.400257520043512026e-03 5.923131356894422751e-03
4.142371734540993729e-03 1.010354506798127217e+00 8.288341646179683830e-03 9.054209498725651617e-03
7.309189449258446207e-03 9.763298548243710684e-01 7.213399059114291266e-03 3.857827823432854325e-03
6.244420179809099559e-03 1.055420328708936317e+00 4.798779934890306208e-03 8.550517422327586631e-03
6.373117420519520439e-03 1.018105019348400475e+00 7.053679458457969703e-03 2.651706350860487567e-03
5.690213468962485553e-03 9.132715079489986953e-01 5.237198166794927029e-03 1.554459660086392886e-03
4.656976140162848079e-04 1.031593869405376784e+00 9.402130910213364612e-03 6.233061411857523590e-03
6.379580583285048012e-03 9.569683930019002860e-01 4.688130884388148206e-03 4.013346549952266987e-03
3.763106182448887164e-03 1.021020386503748378e+00 8.902896615832016011e-03 1.839961947677982296e-03
8.013848435275675378e-03 9.805358440610546511e-01 7.662661265040083061e-03 8.984433002417041830e-04
9.753911705943173584e-04 9.812265270816963314e-01 3.445524253715739112e-03 4.130402393586319817e-03
4.624225688860667330e-03 1.089144288493718360e+00 8.016107090196256460e-03 3.222418899132568210e-04
8.897685458864386387e-03 9.103764780352542330e-01 4.988647923907829282e-03 5.284953594893610287e-03
1.787593436333220721e-03 9.811599175030742970e-01 2.005705425517509237e-03 2.926231100198727845e-03
9.784805428950344580e-03 1.027198773755301664e+00 4.758860267535159998e-03 1.443944406467763376e-04
7.944642504983013762e-03 9.885293330166825543e-01 3.851719477813210848e-03 8.700388823003748356e-03
8.737263487440014020e-03 1.083635744448792293e+00 4.861204702391041209e-03 7.044913144265925464e-03
4.053668347010628420e-03 9.448364906489075121e-01 8.098478122677388313e-03 4.625600361836237732e-03
2.346076310467356141e-03 1.017997995681727996e+00 4.346795515235252552e-03 7.098502279945094473e-03
3.754583252141301900e-03 1.076098070728829237e+00 9.038385914586591699e-03 4.776752044059391980e-03
9.834904412597550091e-03 9.962683415750519522e-01 3.469361622105939045e-03 3.898580273599493553e-04
2.946740417989231978e-03 9.929456957122132499e-01 8.440005791293832965e-03 8.962017925404172636e-03
6.301104371807516279e-03 1.089064145625415314e+00 9.727406443889289114e-03 9.374434456409480153e-04
1.101126796003631080e-03 1.065729784269420000e+00 6.003686816964909183e-03 7.256422868595612538e-04
4.614416318777507520e-03 9.509499989553616972e-01 9.091539963107343053e-03 5.160165466622330596e-03
5.428324577589765942e-03 9.871488567460724450e-01 9.483506200788133569e-03 8.909304877737809353e-03
2.632517156293040159e-03 1.007740184227128521e+00 9.132249853410190008e-03 2.272829908778618954e-04
8.457221974037176446e-03 1.004377633211342991e+00 3.643786653087484253e-03 7.396299789976196713e-03
6.231786422606157977e-03 1.063927323030228411e+00 6.712512556312878048e-03 7.597572323576690968e-03
4.677460880679189768e-03 9.075613436095927300e-01 2.941083410429636176e-03 7.344543053631172672e-03
4.750849736797245959e-04 1.034224269418589248e+00 1.548071657024670169e-03 8.400917413042351123e-03
1.526948934886881212e-03 9.362813641612220961e-01 2.522577153720465416e-03 4.215938387143283381e-03
2.352385374940467477e-04 9.867510617570821596e-01 8.179491392697990984e-03 8.932841543987284430e-03
2.994889630876153546e-03 1.098427881674848949e+00 3.594378730835325053e-03 1.254089028130698624e-03
3.343007360124483456e-03 1.070603695310871295e+00 2.698765520823891064e-03 8.237344887825178569e-03
7.153349598886968481e-03 1.020659810060666750e+00 5.117034692010117083e-03 6.231134074741880371e-03
1.082924669640079337e-04 9.377851357392397169e-01 2.043954125325553924e-03 8.528831160044677770e-03
4.807181979890950280e-03 1.035743915306062135e+00 5.065452103770666341e-03 3.900644225439763631e-03
5.813777483369535377e-03 1.079525108670622568e+00 4.829614257630902158e-03 9.048847508257806121e-03
